NAME	DESCRIPTION	IBUA-M9-_1	IBUA-M9-_2	IBUA-M9-_3	IBUA-Isobut-acid-_1	IBUA-Isobut-acid-_2	IBUA-Isobut-acid-_3	MG1655-Isobut-acid-_1	MG1655-Isobut-acid-_2	MG1655-Isobut-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
eptC	b3955	240.608	274.52299999999997	240.19799999999998	160.063	153.852	172.592	208.75799999999998	176.956	157.503	181.842	183.104	219.537
moaA	b0781	210.66	199.65200000000002	187.78	514.96	541.925	467.603	544.979	299.517	310.871	179.622	177.87900000000002	173.106
ppc	b3956	1314.72	1339.08	1264.73	2219.31	2214.43	2047.62	1479.53	1643.96	1726.88	1226.15	1091.52	1500.41
argE	b3957	358.161	469.746	294.302	558.4680000000001	498.005	598.146	426.29699999999997	240.24599999999998	205.792	332.976	307.246	598.153
sthA	b3962	289.597	233.93900000000002	334.339	608.447	562.58	637.948	682.538	505.204	348.148	349.694	399.52099999999996	401.545
trmA	b3965	206.49900000000002	208.957	226.94299999999998	193.354	188.025	188.453	248.04	205.322	173.623	185.58	182.35	195.674
coaA	b3974	225.678	213.049	197.062	167.40900000000002	151.531	170.043	147.503	154.778	141.887	141.016	164.35299999999998	157.309
thiG	b3991	331.115	385.63699999999994	298.395	2108.39	2142.27	1776.53	893.998	708.6189999999999	1183.18	389.005	314.695	377.652
thiH	b3990	709.812	817.0169999999999	733.9630000000001	3226.24	3085.99	3107.48	1426.35	1143.86	1509.17	686.8330000000001	649.1080000000001	750.297
thiE	b3993	499.185	705.7639999999999	496.031	5047.18	5271.99	4517.7	1571.43	1233.36	2389.34	557.78	417.51800000000003	618.86
thiF	b3992	480.374	564.736	486.036	3620.39	3698.78	3184.85	1347.97	1058.64	1821.86	497.838	419.57199999999995	504.015
thiC	b3994	777.4639999999999	959.703	787.898	5603.37	5793.96	5576.85	2138.02	1547.56	2749.75	783.544	731.686	846.933
moaB	b0782	325.526	277.395	285.178	769.559	827.75	639.863	679.74	490.88699999999994	603.558	280.228	192.31099999999998	284.817
thiS	b4407	10178.2	3448.81	8783.77	7791.72	6993.64	8501.01	10171.0	7321.41	3488.35	4071.66	7816.78	2724.09
rsd	b3995	385.279	218.355	272.514	442.668	463.366	488.87199999999996	332.985	411.231	409.031	385.54400000000004	369.606	384.2
zraP	b4002	0.0	4.1178	2.59171	2.7825599999999997	3.03365	3.7567	7.18733	3.4804699999999995	3.62074	1.5200200000000001	4.1857	5.33945
purD	b4005	736.2460000000001	677.445	811.342	422.68699999999995	422.86699999999996	407.829	460.096	375.88	264.413	544.594	586.976	657.3639999999999
purH	b4006	964.181	721.177	1031.52	552.989	539.927	521.063	728.552	527.847	323.34	658.62	708.1360000000001	728.573
yjaB	b4012	43.6412	31.576999999999998	44.5059	36.4538	41.893	28.2636	59.3578	47.3732	38.8158	45.2831	41.4607	33.0146
arpA	b4017	0.8855930000000001	0.806565	0.319909	1.89588	1.50809	2.08642	1.0167	1.0863399999999999	0.8781389999999999	0.8732620000000001	1.59969	0.8953559999999999
iclR	b4018	145.77200000000002	156.131	185.111	214.92700000000002	218.799	222.77200000000002	242.295	220.563	233.56400000000002	159.572	195.295	151.613
pepE	b4021	28.3908	17.8437	58.393	31.4245	30.281999999999996	35.0081	20.2138	27.2895	19.3596	27.8679	22.4791	24.1803
yjbD	b4023	123.85799999999999	154.74	89.2225	233.257	252.06799999999998	257.692	296.402	140.509	186.983	136.82399999999998	112.54799999999999	155.403
moaD	b0784	125.31200000000001	155.279	105.48700000000001	427.522	503.10900000000004	367.921	335.401	240.753	314.387	221.40099999999998	162.657	128.422
lysC	b4024	930.0039999999999	1019.36	913.9730000000001	1630.97	1604.79	1605.84	1806.89	966.961	835.6489999999999	648.0419999999999	504.361	817.7489999999999
yjbT	b4620	10.5965	5.25055	8.47405	34.5894	45.1272	38.4799	24.1631	25.0098	38.028	13.7816	14.7434	20.6146
xylE	b4031	2.8347700000000002	3.33178	2.80787	3.3492	2.7549799999999998	1.7194200000000002	5.32964	3.17712	3.6262800000000004	2.70507	2.65017	4.90498
malG	b4032	3.9323900000000003	7.3868100000000005	5.08591	3.6640599999999997	3.01159	2.25881	6.2435	4.6029599999999995	5.42583	16.5935	17.41	18.6901
malF	b4033	9.5521	12.1791	10.5397	9.19008	7.153689999999999	7.6976	6.88047	7.45822	5.92054	24.2901	29.2734	23.0608
malE	b4034	68.4115	59.4144	85.7745	21.4492	19.3959	20.0743	26.8677	16.6942	14.5327	148.561	166.33700000000002	148.725
plsB	b4041	157.416	195.03599999999997	162.851	158.916	151.955	154.238	151.457	145.938	140.89600000000002	166.19	152.74	171.71
zur	b4046	81.5472	59.251000000000005	87.3644	102.728	86.4181	88.0559	89.5695	78.9336	60.3965	66.0294	76.0605	85.33200000000001
qorA	b4051	79.01899999999999	74.9847	77.2637	153.97	154.753	133.03	149.644	178.548	272.682	202.768	158.47299999999998	173.229
yjbS	b4621	0.0	0.0	0.0	0.0	0.0	2.5415	0.0	0.0	2.6531	0.0	0.0	0.0
moaC	b0783	363.66	325.84	365.11	793.487	815.2860000000001	696.2339999999999	618.51	469.711	555.2180000000001	319.815	266.415	270.827
uvrA	b4058	60.1663	64.0285	59.7836	135.5	134.67700000000002	125.836	114.916	113.289	183.155	96.32700000000001	92.5366	89.3924
yjcB	b4060	66.3093	86.1599	22.1077	210.766	207.34099999999998	251.898	228.56900000000002	304.968	412.58099999999996	88.6201	72.9215	117.295
soxS	b4062	160.754	108.195	84.9704	235.37	245.627	191.94299999999998	273.85	147.506	90.8704	125.44	72.1005	140.724
yjcF	b4066	0.225017	0.262513	0.0	0.726198	0.23126300000000002	0.6678350000000001	0.0	0.0	0.576357	0.496979	0.0	0.0
yjcH	b4068	16.7914	13.9761	15.8807	27.3356	25.9657	23.0367	12.4991	18.2346	18.8348	52.7728	44.178000000000004	53.6581
actP	b4067	11.9878	18.1693	12.2009	19.6621	18.1329	19.1446	12.8913	12.1262	18.3382	31.309	37.4568	43.8655
acs	b4069	67.2351	61.4337	65.1505	70.702	71.0064	68.5581	48.6211	58.0278	61.7685	125.545	132.76	130.608
yjcO	b4078	83.0414	69.2046	86.0581	105.334	96.2919	106.243	104.464	99.8993	100.27799999999999	77.2365	74.6949	88.2114
fdhF	b4079	13.4077	11.7858	12.2711	14.2519	14.4165	14.1772	11.7684	15.1252	15.3217	12.9096	12.4431	12.4871
mdtO	b4081	0.992986	0.711515	1.06908	1.14635	0.751667	0.826498	1.47119	1.19565	1.2103	0.592301	0.6431859999999999	0.8595520000000001
moaE	b0785	423.796	254.877	453.52099999999996	527.946	571.825	476.23	434.147	289.191	368.161	268.988	281.728	199.673
mdtN	b4082	0.9443360000000001	0.20531799999999997	0.516246	0.402252	0.583059	1.54105	0.65079	0.7941239999999999	1.12693	0.471213	1.04823	0.24766999999999997
mdtP	b4080	1.2935	2.17025	1.02791	2.4780599999999997	1.6899	1.6534400000000002	1.7901	1.7244400000000002	1.79731	0.915633	0.809453	1.57918
ytcA	b4622	0.0	1.4682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjcS	b4083	0.8447790000000001	0.773722	0.409521	0.842857	0.48618999999999996	0.6599149999999999	0.6539050000000001	0.459636	0.404003	0.718254	0.672384	0.169413
alsE	b4085	4.60778	4.74027	2.03666	6.15428	8.07375	7.23527	5.606240000000001	6.73345	10.1757	7.2526600000000006	3.78511	4.4137900000000005
alsK	b4084	6.67444	6.68986	5.73995	11.3312	11.7997	14.3735	9.371739999999999	10.0412	12.1073	4.549169999999999	5.0528699999999995	5.80337
alsA	b4087	1.54626	1.2726899999999999	1.44433	1.3755899999999999	1.7148299999999999	0.9407610000000001	0.5987859999999999	0.820735	1.33599	1.1658899999999999	1.24688	1.24685
alsC	b4086	3.51191	2.3439099999999997	2.72673	3.15078	4.85874	3.20112	3.24215	3.23569	2.3323	2.7139	1.56792	0.517065
alsB	b4088	13.498	11.6629	13.2334	7.45	10.9774	9.70187	8.4357	11.6621	10.0028	8.04885	9.8476	11.2026
alsR	b4089	71.2196	80.1264	74.094	66.3898	70.1587	78.1306	47.3374	58.2641	59.4054	48.257	47.2916	59.7056
ybhL	b0786	249.49200000000002	261.365	254.84400000000002	247.86900000000003	246.896	265.839	336.494	377.844	389.68	482.684	420.042	440.19699999999995
phnP	b4092	11.0516	8.50262	11.4839	16.968	14.8877	11.8868	25.549	29.4275	31.1071	20.6509	18.0189	17.1801
phnL	b4096	1.8079900000000002	0.0	0.0	0.638922	1.23437	0.621392	2.41145	1.03752	2.24894	1.7322	0.993367	0.855367
phnM	b4095	1.2885799999999998	0.772597	0.966633	1.6653900000000001	0.896824	1.60651	1.0000200000000001	0.908264	0.9870700000000001	1.80171	1.7848400000000002	1.18325
phnO	b4093	11.6118	9.66094	8.841439999999999	21.789	22.933000000000003	18.125	34.7478	27.4282	52.0218	21.7996	20.8036	21.0903
phnN	b4094	1.96482	2.34179	2.85891	4.332730000000001	8.46205	5.86981	8.62975	3.3316	4.08372	3.3685300000000002	7.585539999999999	4.91111
phnH	b4100	0.0	0.9645729999999999	0.0	1.84342	0.890689	0.887108	1.99374	0.0	0.349756	0.554079	0.0	0.0
phnI	b4099	0.935184	1.06124	0.26659299999999997	1.4048200000000002	0.968511	0.39255999999999996	1.10002	1.1832799999999999	0.597619	0.990712	1.4686700000000001	0.259515
phnJ	b4098	0.521757	0.0	1.13676	0.661365	1.28346	0.632731	0.690384	0.20733800000000002	0.520637	1.04475	0.878192	0.8199069999999999
phnK	b4097	1.10589	0.289033	0.912424	0.566211	0.553447	0.8194040000000001	0.560732	1.03545	0.8701620000000001	0.320894	0.348592	0.0
phnG	b4101	0.0	0.0	0.0	0.0	0.0	0.621116	1.37658	1.21844	0.0	0.0	0.0	0.806439
ybhM	b0787	3.6945900000000003	4.6281099999999995	3.9365900000000003	5.5220199999999995	6.184740000000001	6.0883199999999995	5.65987	8.22068	6.87063	7.839930000000001	6.87932	3.6458
phnF	b4102	0.291172	0.558571	0.304306	0.0	0.295097	0.0	0.279808	0.264073	0.710568	0.0	0.318486	0.685751
phnE	b4104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phnD	b4105	1.8214099999999998	1.46845	1.48045	1.42065	1.71776	1.4962600000000001	1.42156	1.77882	1.04722	1.9194799999999999	0.615735	1.8089400000000002
phnC	b4106	0.0	0.601042	0.0	1.14452	0.817739	1.10869	1.5673700000000002	0.8577899999999999	0.445722	0.0	0.416484	0.723577
yjdN	b4107	6.8089699999999995	3.15382	11.758	27.285999999999998	26.0663	25.5777	204.27700000000002	90.1614	117.34700000000001	108.616	93.5461	71.4743
yjdM	b4108	113.729	154.548	107.99799999999999	108.22	99.8189	129.499	46.6184	108.745	120.109	105.177	97.7303	125.273
basS	b4112	29.7822	20.0135	29.5477	22.3155	22.4409	24.5667	32.0895	29.7941	35.7375	28.9683	34.9401	24.9894
eptA	b4114	1.74299	1.7156799999999999	1.98365	2.42085	2.41843	2.42895	3.64163	5.32939	5.34847	6.844639999999999	4.8865300000000005	3.8954699999999995
basR	b4113	29.0575	29.5362	31.7551	38.4464	42.5668	33.919000000000004	50.3075	44.9628	52.3692	47.1982	38.596	43.346000000000004
adiC	b4115	1.9005299999999998	1.90145	1.8419400000000001	2.52621	2.3236	2.88243	4.8840900000000005	6.343780000000001	3.9039099999999998	1.1944299999999999	2.4595	2.24136
ybhQ	b0791	45.3819	51.1234	34.5433	33.5487	35.2594	28.9671	16.5918	14.8785	12.7607	36.9611	26.6012	42.4228
adiY	b4116	2.55202	0.281694	2.09395	0.506548	0.47865100000000005	0.9614450000000001	1.36606	3.5869400000000002	2.55714	3.11843	2.0996900000000003	1.0544200000000001
adiA	b4117	2.50794	2.73834	2.17789	5.18323	4.28302	4.60234	5.95491	7.70613	5.68621	2.43622	2.28645	3.5107199999999996
melR	b4118	7.45166	9.0162	17.4311	15.2595	17.2774	18.2062	16.9738	14.7256	16.5249	16.4269	15.0136	13.1165
yjdF	b4121	29.695999999999998	29.4552	26.1145	34.2254	36.1134	31.2141	25.4516	35.9451	35.0001	24.2575	19.5115	25.5257
fumB	b4122	3.6437699999999995	5.48042	4.49395	4.44271	5.46154	5.04157	3.31095	5.08204	4.68486	2.63987	2.45145	4.258780000000001
dcuB	b4123	6.293159999999999	6.28	7.93213	1.89152	2.01633	1.9439099999999998	3.18388	2.9489400000000003	2.119	3.4940900000000004	1.5695	1.70429
dcuS	b4125	34.8109	35.6907	36.7832	48.1446	43.0838	44.9361	32.2086	39.8234	31.570999999999998	31.449	29.414	31.939
dcuR	b4124	68.2077	77.5539	64.8101	80.9561	82.2229	74.8409	69.4369	79.0024	58.3822	60.9903	58.0059	63.688
lysU	b4129	62.4385	59.0439	63.4451	89.5475	87.7092	89.1911	82.7596	92.4524	105.27799999999999	79.1756	67.9576	70.0105
dtpC	b4130	12.7668	12.5691	19.184	13.7547	13.995	15.9327	17.4365	14.1196	13.8074	14.0566	20.1649	12.9463
mraZ	b0081	825.932	675.4110000000001	775.671	587.019	597.948	626.591	740.1060000000001	806.1239999999999	520.621	627.268	713.238	573.98
rhlE	b0797	90.3521	116.77	78.0809	94.2122	96.8529	93.5898	99.8909	80.4029	117.15799999999999	90.6042	115.458	74.8434
cadA	b4131	0.656863	0.919673	0.760649	1.23682	1.39733	1.72805	1.27534	1.64547	2.3907599999999998	1.9152200000000001	1.03283	0.859333
cadB	b4132	0.0	0.583237	0.2905	0.5268470000000001	1.18171	0.34208	0.228314	0.979303	0.54704	0.461037	0.531083	0.23299899999999998
cadC	b4133	6.16409	4.85438	7.23545	5.4425	3.6671699999999996	4.721	10.5726	6.1740900000000005	7.35912	9.30059	14.0564	9.1226
yjdQ	b4654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yjdC	b4135	303.916	142.31799999999998	327.285	245.75900000000001	248.014	251.4	416.725	331.99300000000005	351.218	325.293	373.67	286.254
dsbD	b4136	77.6042	79.5113	71.8663	124.10600000000001	125.367	106.999	74.0348	81.8874	82.5115	62.0127	45.2947	68.5296
cutA	b4137	249.925	171.53400000000002	268.735	201.14	219.43599999999998	219.13	251.378	248.825	146.658	208.831	217.862	159.385
dcuA	b4138	443.52	307.533	465.73199999999997	162.22899999999998	156.175	169.65900000000002	270.579	271.095	183.31799999999998	297.737	283.796	303.509
aspA	b4139	80.0731	87.4923	102.064	74.2587	67.6291	81.7616	63.19	54.8655	52.496	59.4237	63.2793	60.0967
yjeH	b4141	91.8681	97.163	91.51	110.24600000000001	102.196	126.12899999999999	117.59899999999999	105.22399999999999	125.82799999999999	77.79899999999999	78.2995	73.3388
dinG	b0799	20.5364	25.4202	19.8188	38.4569	34.4488	36.8127	28.1059	26.695999999999998	26.4273	21.1075	21.165	24.5428
yjeJ	b4145	10.550999999999998	12.5971	13.9256	3.49404	2.57258	3.65475	4.23928	5.73908	4.24055	11.1747	11.2854	8.642439999999999
epmB	b4146	114.19	132.47899999999998	99.8135	156.618	140.694	158.702	151.985	146.827	148.634	96.646	93.0465	108.104
blc	b4149	8.551789999999999	8.3448	5.64154	26.2409	30.888	19.8732	35.9613	53.5795	156.211	104.29799999999999	87.213	104.852
ampC	b4150	32.799	29.9225	29.9727	28.6538	26.2044	26.7941	27.6899	32.8928	27.8164	23.6704	20.9777	29.319000000000003
frdD	b4151	27.7611	23.1889	25.3644	46.7691	51.1447	60.5253	56.6574	71.3631	107.101	65.9367	66.2476	67.8842
frdC	b4152	19.4468	28.0899	16.3686	40.7243	47.9973	43.9822	51.6724	88.0979	132.0	50.315	52.118	37.0862
frdA	b4154	21.8397	27.5348	34.597	52.5435	52.1015	50.6717	61.6694	76.4453	109.007	58.9323	59.5569	51.9934
frdB	b4153	22.5675	22.4174	27.3164	41.1242	33.6356	33.8244	52.9204	62.7523	90.5106	47.8801	58.6634	48.8945
mscM	b4159	33.3182	32.9578	32.2776	43.3902	42.3305	39.592	24.4929	31.1605	30.5434	24.4206	22.5499	22.7569
psd	b4160	276.074	281.096	292.757	453.531	467.69800000000004	448.63800000000003	337.278	346.171	396.11400000000003	253.012	260.847	230.93200000000002
ybiB	b0800	165.521	133.114	166.46	164.085	163.759	135.958	129.714	184.55	256.017	237.924	190.729	215.465
rsgA	b4161	168.253	255.472	195.953	339.469	328.12	330.415	192.553	232.22799999999998	287.062	194.34099999999998	182.74	191.715
queG	b4166	36.9507	39.6519	40.5467	81.6702	73.4869	75.6382	91.448	69.2023	71.7462	52.8146	55.0577	47.4895
yjfN	b4188	14.9496	8.65146	11.017000000000001	10.4811	13.0103	5.784730000000001	14.4757	12.6395	18.0433	11.2829	22.8388	15.8543
bsmA	b4189	25.719	18.8901	28.201999999999998	32.6254	22.728	27.0252	45.3536	52.1566	49.2887	50.2032	31.995	54.2719
ulaR	b4191	35.6682	51.1057	35.7242	27.624000000000002	32.8895	34.5299	14.19	27.7026	32.1991	31.5671	25.6301	45.9222
ulaG	b4192	7.5972800000000005	10.0246	13.6931	7.37891	7.3026800000000005	8.54078	4.66368	5.52471	4.92999	4.17508	3.09665	5.81375
yjfY	b4199	22.9237	0.0	13.574000000000002	2.93411	6.50897	7.02093	47.1867	36.9106	41.4992	44.5214	52.3896	13.3805
yjfZ	b4204	11.2429	5.1891300000000005	6.89447	5.67612	2.8708299999999998	4.05066	5.75821	2.9168	4.24409	4.417619999999999	6.867210000000001	2.68368
ytfB	b4206	198.90099999999998	199.84599999999998	223.46599999999998	136.20600000000002	129.812	121.87200000000001	203.322	187.334	144.275	219.639	211.47799999999998	227.903
ytfE	b4209	5.93961	3.93129	4.453	9.7008	8.19614	6.756869999999999	9.147689999999999	7.5598399999999994	6.806310000000001	2.98685	5.31467	4.1121
ybiC	b0801	939.573	740.533	1045.68	973.1439999999999	1047.68	970.9689999999999	1134.76	851.91	861.5010000000001	659.166	736.99	544.841
ytfF	b4210	12.2063	13.5093	10.0552	15.0096	12.4066	13.6845	12.9818	12.3385	13.1296	13.1299	13.0139	14.8109
qorB	b4211	22.4084	20.3884	16.5989	32.7131	33.6301	26.4343	15.6579	28.3089	31.1753	19.4578	17.3032	18.4541
cpdB	b4213	49.5516	50.016999999999996	49.513999999999996	39.6534	39.7325	40.9423	28.5703	44.8488	36.2486	40.3409	36.016999999999996	47.7635
ytfJ	b4216	11.2312	11.6271	14.0825	12.5242	9.143419999999999	8.4334	9.27815	11.3248	12.3385	18.8237	32.6142	12.5463
ytfL	b4218	27.6005	34.8153	19.7813	28.6079	28.4167	29.4838	30.0094	37.8705	40.539	36.0713	36.6037	28.8096
msrA	b4219	157.7	127.44	139.059	209.562	217.19299999999998	193.313	186.718	217.46400000000003	338.408	308.009	288.258	270.621
ppa	b4226	3535.97	3624.41	3571.58	2418.37	2330.79	2386.31	2414.54	2103.12	1954.97	2758.42	2655.59	3262.34
fbp	b4232	431.819	378.406	390.95099999999996	223.734	223.921	236.458	315.244	353.26599999999996	309.573	417.457	336.635	471.037
yjgA	b4234	618.885	679.1160000000001	600.021	547.169	496.464	596.239	480.469	442.905	421.81	488.525	529.526	454.51
nrdG	b4237	6.51192	5.18807	7.44889	14.7712	14.7199	11.8606	23.3988	24.5014	31.7441	16.7018	25.2538	15.7088
rlmF	b0807	135.719	117.425	139.674	50.9661	52.3923	51.4685	99.0683	71.1715	50.8973	83.3059	105.405	94.7173
nrdD	b4238	12.3524	12.5853	27.2578	26.7411	30.5805	25.6548	30.2161	39.5033	74.8882	42.8074	47.1406	21.8577
treC	b4239	5.58124	6.69463	7.447030000000001	6.11535	5.15453	4.63223	4.03578	5.4374199999999995	5.4013	10.4573	9.681519999999999	11.4457
treB	b4240	11.1156	8.2635	11.6459	8.0693	9.81439	7.53167	5.83174	8.0613	7.306010000000001	19.1654	13.6115	20.3013
treR	b4241	59.5422	33.6771	68.3396	31.0389	29.9571	28.7425	35.9226	38.9113	31.8606	36.9877	41.7354	39.4174
ridA	b4243	559.854	402.774	494.259	569.992	629.439	520.107	2715.34	1412.86	954.388	3231.83	2547.88	3865.06
pyrI	b4244	464.591	317.23	375.639	187.128	184.88	179.649	3147.59	1382.21	1007.53	3904.87	3910.11	6307.28
pyrB	b4245	459.86199999999997	416.38	396.39599999999996	209.41299999999998	184.783	193.287	4771.84	1792.95	768.3610000000001	4617.46	4068.38	7226.2
pyrL	b4246	71.4436	223.166	153.02200000000002	92.6622	126.234	154.71200000000002	1389.03	571.538	107.774	1873.51	2071.19	2076.48
yjgH	b4248	11.8212	21.9602	12.5511	33.219	27.892	23.3065	58.6135	64.4586	110.335	73.3884	85.53399999999999	51.5126
bdcA	b4249	9.13362	5.24255	9.76716	9.041319999999999	8.611880000000001	8.10103	9.94178	8.2766	7.669560000000001	8.72035	4.77152	7.536460000000001
ompX	b0814	3716.72	3232.34	3655.25	6102.15	5641.56	6272.82	4237.19	4438.33	6375.59	3219.75	3408.9	4293.14
argI	b4254	397.954	520.188	330.601	160.87	128.079	195.183	348.275	128.373	31.2711	469.899	474.029	1411.34
yjgM	b4256	137.624	135.536	123.885	117.59700000000001	115.62200000000001	111.87700000000001	145.741	178.726	118.29799999999999	140.92	129.099	158.355
valS	b4258	528.036	534.253	551.379	488.01300000000003	485.85699999999997	473.18800000000005	386.01599999999996	428.431	456.45300000000003	414.88300000000004	379.566	428.009
holC	b4259	619.864	269.306	667.8489999999999	218.016	236.33	216.985	267.731	236.71599999999998	184.542	321.415	354.269	273.077
pepA	b4260	316.668	344.81300000000005	291.57	384.185	390.245	351.68300000000005	198.43400000000003	297.265	332.79400000000004	340.92900000000003	250.833	388.92699999999996
yjgR	b4263	52.0416	48.7616	53.2832	51.0454	59.1575	56.743	69.4327	62.4707	78.0127	74.6069	68.3288	64.068
idnR	b4264	32.6958	37.7512	29.7616	57.8789	63.2913	60.3301	37.3513	63.9016	57.4624	45.1951	37.0004	45.476000000000006
idnT	b4265	6.41221	7.221430000000001	5.9419	11.7046	10.3105	8.9075	7.1565	10.9408	14.9557	8.67189	5.93734	9.59843
idnO	b4266	4.715319999999999	3.55286	5.19377	8.83843	8.61583	7.71482	4.861219999999999	9.48788	6.09931	5.14018	4.29066	3.4817
idnD	b4267	2.1844	2.40632	2.87325	7.49419	7.40936	6.0307	2.15694	4.73395	4.15865	3.2109900000000002	2.5879	3.1591400000000003
ybiR	b0818	36.2469	52.5993	30.8184	68.9665	76.6819	63.423	39.032	42.4923	46.3776	38.3745	35.6169	42.1319
ahr	b4269	13.3071	7.78547	9.8552	31.8368	31.776	21.3981	102.007	89.61	205.113	100.57600000000001	100.124	83.7147
yjgX	b4575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insG	b4278	41.4518	40.0596	39.0385	35.4116	34.9302	36.6048	28.7907	31.9099	27.2317	25.0762	24.3842	29.5777
yjhD	b4281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insM	b4561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fecE	b4287	25.0533	29.9409	26.2463	39.2755	40.548	34.8423	31.5008	23.0754	26.1696	29.391	24.2534	31.9367
fecC	b4289	29.0915	16.5048	20.561999999999998	17.4026	16.5003	23.7519	20.7603	13.7718	8.30063	19.0767	20.253	11.2541
fecD	b4288	10.3576	19.3845	8.79893	21.3748	18.8187	19.8314	11.7027	11.7601	9.8047	12.7945	9.3797	12.0166
fecB	b4290	30.0751	28.6314	21.9761	37.5969	31.9958	28.2379	31.3963	23.2234	18.4867	29.1114	29.9903	22.6998
mntR	b0817	310.91	328.14300000000003	325.92400000000004	414.54400000000004	353.892	422.144	412.509	348.62800000000004	242.416	270.553	292.231	293.934
fecA	b4291	38.1078	34.1626	40.7328	28.2609	27.1543	23.4301	38.3047	22.2714	15.0727	34.6605	46.6604	26.649
fecI	b4293	446.971	334.652	719.5	151.178	125.405	165.80599999999998	498.241	157.884	137.248	345.61199999999997	536.6	304.138
