NAME	DESCRIPTION	old_COUM4-2-coum-_1	old_COUM4-2-coum-_2	old_COUM4-2-coum-_3	old_COUM4-2-M9-_1	old_COUM4-2-M9-_2	old_COUM4-2-M9-_3	old_MG1655-coum-_1	old_MG1655-coum-_2	old_MG1655-coum-_3	old_MG1655-M9-_1	old_MG1655-M9-_2	old_MG1655-M9-_3
ybeL	b0643	210.065	225.167	159.958	207.28	184.359	197.76	330.16	266.031	242.484	217.42700000000002	340.968	269.619
luxS	b2687	1412.18	1464.87	1425.25	1752.69	1518.97	1697.23	1695.45	1649.71	1653.93	1693.78	1527.54	1536.37
gshA	b2688	465.142	439.165	461.625	413.211	387.811	422.418	439.124	459.765	432.039	374.73699999999997	388.653	361.73199999999997
yqaB	b2690	225.84599999999998	224.102	256.082	319.75	428.215	311.565	135.371	141.54	114.772	206.52700000000002	198.192	115.384
yqaA	b2689	161.974	146.44899999999998	160.61	169.02599999999998	156.468	169.11700000000002	157.095	122.314	122.27799999999999	105.58200000000001	140.22299999999998	135.766
csrA	b2696	4643.35	3739.61	3603.43	4916.61	4866.96	5022.23	4421.14	3635.26	4012.38	4734.54	6019.1	4928.67
alaS	b2697	814.85	773.977	759.878	967.738	707.842	845.1439999999999	726.185	781.452	728.3689999999999	841.6439999999999	782.837	808.773
recX	b2698	42.1828	26.2653	24.521	19.5178	44.6716	47.5782	6.05663	14.6669	16.6809	10.1352	9.63623	8.65344
recA	b2699	428.38300000000004	401.689	415.458	830.3589999999999	734.9889999999999	866.188	406.287	380.315	406.829	488.131	582.456	551.378
pncC	b2700	84.8317	113.632	106.53	95.3408	95.9078	157.382	124.039	84.3137	106.704	105.905	92.3652	93.6272
mltB	b2701	113.85	107.637	107.083	83.6281	42.0252	63.3303	110.89	77.9184	73.1114	67.2642	40.2822	54.9058
djlB	b0646	6.588369999999999	6.59895	4.30947	2.78245	2.5758799999999997	3.04822	2.60785	1.9102700000000001	3.6068599999999997	1.9579	4.98536	3.04589
norR	b2709	26.4859	27.559	23.7852	12.4836	16.7731	20.2129	15.8312	17.4922	19.8144	21.7174	20.6157	21.406
hypF	b2712	11.5803	12.0387	13.8292	18.9491	23.104	22.9598	9.72643	14.7018	10.0798	8.50887	19.8384	10.1738
hydN	b2713	6.25608	15.3323	14.6671	7.021389999999999	15.9617	20.1573	3.36035	6.08442	4.8486400000000005	7.51107	2.04267	7.5995800000000004
ascG	b2714	23.1967	23.2908	24.2917	20.3978	16.2898	17.6707	17.180999999999997	22.1906	16.2233	17.4018	28.9529	16.3485
hycI	b2717	54.1	53.7081	58.5316	57.4684	97.5153	100.68	31.5725	31.7864	47.1388	44.0753	54.7898	69.2383
hycH	b2718	21.6818	23.3272	24.8889	24.4807	22.5644	26.6516	13.3613	8.505360000000001	15.5906	13.0458	24.6457	18.1996
hycG	b2719	12.9791	13.2959	11.7565	23.5039	0.0	8.673969999999999	14.9924	7.716639999999999	11.4435	6.71881	6.33683	9.711269999999999
hycF	b2720	3.84361	5.16784	4.42697	0.0	10.7766	4.7482	1.3787399999999999	1.23064	6.075	3.04225	3.50613	4.95587
hycE	b2721	8.17394	7.65873	7.51198	6.722239999999999	4.90866	5.44222	2.7907900000000003	5.57609	4.7558	2.10046	3.59985	3.41234
hycD	b2722	3.32939	2.14418	2.28569	1.5522799999999999	5.66045	1.2605600000000001	2.1684799999999997	3.77014	2.1003	1.63184	2.77193	3.5265800000000005
ybeR	b0645	3.83815	4.6984900000000005	1.68455	0.0	0.0	0.0	0.0	0.0	0.0	2.31772	1.30637	0.0
hycB	b2724	3.65381	2.89595	2.05005	2.82603	7.659330000000001	0.0	0.0	2.21119	1.8758099999999998	2.94157	3.35497	0.0
hycC	b2723	5.44015	3.5462599999999997	5.258830000000001	1.7245400000000002	3.12562	2.77685	2.39508	4.97749	3.13954	2.69158	2.0371900000000003	0.985786
hycA	b2725	0.0	1.2133	2.66626	0.0	0.0	8.527989999999999	0.0	0.0	1.21084	0.0	4.09705	1.8418700000000001
ygbA	b2732	8.4618	10.9831	21.1601	0.0	11.23	20.0023	14.6578	17.9088	23.5128	25.3189	14.5097	23.8711
ygbI	b2735	35.9937	42.3758	25.3261	45.3444	62.6319	54.6077	21.0873	17.0277	26.7395	20.8661	42.9005	39.2431
rpoS	b2741	1274.2	1608.71	1457.54	1641.05	1285.25	1412.35	1784.75	1434.78	1785.83	1690.42	2089.9	1921.87
nlpD	b2742	604.455	733.552	621.605	581.938	467.36800000000005	488.839	761.835	738.069	515.575	334.24300000000005	707.02	713.092
pcm	b2743	165.083	185.016	195.861	198.481	191.726	227.084	146.30700000000002	180.938	179.445	120.205	208.655	156.993
umpG	b2744	211.801	238.484	264.677	231.984	230.08	201.03799999999998	178.84	203.46099999999998	183.361	162.037	184.727	196.38299999999998
truD	b2745	268.469	302.848	294.527	281.785	280.068	272.08299999999997	221.84900000000002	264.686	212.467	272.783	238.44400000000002	268.377
djlC	b0649	7.64791	13.3088	9.6037	8.24156	14.4804	10.4626	8.62701	7.98767	8.45548	13.4675	12.0016	4.9857
ispF	b2746	215.91299999999998	234.153	238.257	227.354	186.351	254.93	165.44299999999998	191.537	163.17600000000002	205.185	175.929	213.774
ispD	b2747	226.454	228.53799999999998	224.263	189.39	128.648	153.336	144.974	154.88299999999998	151.325	168.727	104.219	156.745
ftsB	b2748	281.23900000000003	258.851	289.909	141.347	206.94799999999998	110.723	198.25400000000002	235.447	193.28599999999997	231.571	176.86700000000002	178.025
ygbE	b2749	131.548	126.99700000000001	152.998	66.7199	178.21200000000002	140.325	131.942	104.06299999999999	127.53399999999999	87.711	62.8818	79.0167
cysN	b2751	549.7130000000001	580.706	572.0880000000001	860.466	927.4839999999999	946.197	580.441	653.33	620.741	492.899	524.744	568.98
cysC	b2750	217.252	161.606	205.13	261.762	301.515	300.873	141.696	194.832	141.411	103.51700000000001	169.84400000000002	182.895
cysD	b2752	649.247	653.659	675.927	1171.79	933.807	1224.79	761.712	799.622	756.456	609.81	680.7330000000001	647.4159999999999
ygbF	b2754	28.8136	41.7825	38.1453	17.5196	31.3799	14.3398	41.431000000000004	14.6725	24.3912	27.8103	41.6218	19.0358
ygbT	b2755	14.2616	9.73447	14.8057	11.7356	19.1023	14.527999999999999	21.6279	12.2371	15.0231	12.5404	25.5502	16.31
casD	b2757	11.8203	20.56	14.8438	9.38627	4.3535	13.5504	27.8009	11.2531	8.39407	7.45402	14.1926	16.7445
yabI	b0065	99.2012	84.8163	84.4195	25.8687	37.6867	40.9346	49.3572	46.603	41.2877	25.0505	35.7919	43.2241
ybeU	b0648	2.5750599999999997	3.4881	6.776839999999999	0.0	5.3665	1.56608	1.8022	3.34384	2.7582	2.06511	2.33911	1.03586
casE	b2756	5.417590000000001	10.0255	14.202	11.619000000000002	10.8925	14.6474	15.4297	12.9584	8.46521	15.4933	22.6834	33.319
casC	b2758	8.15461	12.1949	6.710780000000001	7.870760000000001	7.40733	4.318569999999999	8.08111	8.78404	9.458160000000001	16.7735	10.3013	12.8108
casA	b2760	4.85593	2.9263	2.4621	2.64341	3.27184	2.89148	2.93205	2.9533099999999997	1.9300599999999999	0.9458200000000001	3.7483199999999997	4.78906
casB	b2759	7.2873	6.95573	5.07787	18.805	14.53	5.14838	13.3888	7.66948	10.3041	20.0879	3.71611	17.6669
ygcB	b2761	6.1012699999999995	8.49835	4.94404	6.01713	5.10389	5.30461	4.72288	4.69175	5.02427	6.4038900000000005	4.5365400000000005	7.38868
cysH	b2762	519.214	527.013	513.0840000000001	860.597	893.008	952.924	501.26199999999994	629.673	551.0219999999999	816.4760000000001	683.067	770.4689999999999
cysJ	b2764	501.925	465.616	503.17	798.738	499.63599999999997	675.7660000000001	557.2769999999999	658.2810000000001	635.249	670.3380000000001	536.756	576.487
cysI	b2763	476.94300000000004	471.282	442.5	825.623	756.1189999999999	832.5169999999999	511.38	613.5880000000001	541.795	731.765	629.525	697.375
ygcS	b2771	2.48453	4.070869999999999	4.31912	3.44898	4.20001	2.83697	3.7410300000000003	2.3795599999999997	0.7818109999999999	2.4182900000000003	0.681281	3.28226
ygcR	b2770	6.8432699999999995	6.7906	9.16848	1.79433	4.91965	5.86316	3.3205699999999996	2.19708	2.40656	1.85821	5.29405	3.0720400000000003
ubiF	b0662	134.827	114.15799999999999	115.015	190.497	252.407	246.87400000000002	139.749	141.003	122.164	117.255	170.63	174.179
ygcQ	b2769	5.5686	5.93596	3.20562	1.46022	9.26102	1.1836200000000001	5.31268	2.81793	1.94938	0.0	4.305680000000001	3.2881400000000003
ygcU	b4463	10.0465	8.84367	8.07574	7.316330000000001	5.2114400000000005	7.95269	3.0112400000000004	4.82603	3.09781	2.5648299999999997	2.43254	3.1652400000000003
ygcW	b2774	7.2767100000000005	2.21636	3.14362	7.88537	0.0	6.47956	0.0	0.8689819999999999	0.708458	0.0	0.0	0.0
queE	b2777	100.05	88.9748	105.96799999999999	72.6646	68.6747	92.6755	38.9516	38.0884	46.4796	14.591	49.6475	24.7348
eno	b2779	5168.58	4517.48	5039.15	9128.96	9174.28	9807.23	3782.58	3724.9	3658.28	3163.54	3860.1	3359.55
pyrG	b2780	1293.95	1154.09	1207.92	1828.63	1421.15	1635.22	651.981	742.7589999999999	736.3480000000001	777.123	976.181	879.98
mazG	b2781	103.854	128.265	114.649	103.413	79.3827	96.6931	105.294	92.72399999999999	64.5844	70.9398	87.5607	111.397
mazE	b2783	111.676	94.7105	106.01299999999999	95.6878	128.894	157.578	73.1232	54.8839	118.561	113.78	141.503	78.3068
mazF	b2782	96.8685	122.86200000000001	138.289	78.0465	53.893	187.954	122.669	86.4803	115.056	117.62799999999999	105.553	127.84200000000001
relA	b2784	127.583	140.17	139.06	159.45	161.81799999999998	155.96200000000002	144.60399999999998	154.313	145.608	149.414	176.148	151.614
nagE	b0679	91.1364	74.61399999999999	75.6241	108.1	113.795	109.43700000000001	55.4878	62.9892	52.067	98.6582	135.89700000000002	124.19200000000001
rlmD	b2785	34.8123	25.3956	38.2879	44.268	48.1467	42.0455	42.2135	41.0415	45.071000000000005	39.3136	50.9172	49.6583
gudD	b2787	16.9234	25.234	21.6075	15.2225	14.7569	18.8945	10.3538	10.9688	11.2866	15.1775	16.6011	13.0784
gudX	b2788	6.91603	10.8253	11.2293	6.6338	5.20613	11.5666	7.43245	4.5168	4.18619	3.01343	3.39796	5.32749
gudP	b2789	4.1978800000000005	3.4171	3.29103	3.83872	1.7680099999999999	3.16609	3.1484400000000003	1.5963399999999999	2.34712	1.03036	2.86956	2.16154
yqcA	b2790	134.43	131.239	98.4411	168.792	203.503	175.267	131.61700000000002	129.446	111.574	145.393	150.34799999999998	145.531
yqcC	b2792	85.0064	73.3808	68.6805	55.727	152.289	90.6531	80.5093	90.2318	64.2071	126.059	54.6847	79.905
truC	b2791	51.636	47.2361	54.0682	68.059	81.2065	83.8334	50.5973	72.0785	72.6074	65.5093	31.8154	40.4481
syd	b2793	118.611	100.785	145.886	110.853	169.44	134.194	137.222	114.66799999999999	104.522	155.183	139.45600000000002	97.6267
fucO	b2799	15.7091	17.7601	17.2639	18.0839	18.4481	16.3945	17.2517	7.31928	16.1871	11.9819	10.1352	22.6313
fucA	b2800	9.46242	1.9058099999999998	5.0977	13.2656	16.9303	8.65385	4.9185300000000005	9.880889999999999	2.75458	2.78323	7.8901699999999995	5.78441
glnS	b0680	323.248	325.27099999999996	322.751	452.38199999999995	376.654	370.789	389.61800000000005	419.44800000000004	399.602	512.803	523.035	494.121
ygdD	b2807	81.0998	106.711	90.1937	70.9571	93.5069	87.5971	76.5423	74.6877	67.2524	65.325	76.3338	68.2225
rlmM	b2806	109.943	104.338	105.17	89.1767	73.1246	100.834	106.22399999999999	113.9	108.546	91.264	86.4499	82.4861
gcvA	b2808	62.2964	69.1703	66.2327	62.7799	83.4301	72.5843	58.9902	63.9655	68.3909	50.2893	56.3477	51.6656
ygdI	b2809	1468.05	1185.19	1030.37	253.726	167.713	203.733	2620.12	2216.32	2452.35	492.194	564.543	589.315
tcdA	b2812	225.41299999999998	176.049	209.29	225.487	148.885	187.305	85.9037	85.0173	76.4119	84.7256	78.5104	64.727
mltA	b2813	142.311	159.31	156.545	89.7309	90.7061	78.4867	137.10399999999998	147.989	138.373	151.384	88.9581	91.7033
amiC	b2817	137.937	128.41299999999998	125.29700000000001	70.8578	52.6668	61.2997	76.032	96.8995	80.086	70.0542	50.6865	49.5286
recB	b2820	42.0309	44.2732	46.1224	56.9547	48.3407	52.622	65.4682	79.87	79.0639	66.1252	64.2184	65.2778
recD	b2819	59.2047	65.1789	57.8244	44.9205	39.2559	44.4381	53.0644	61.7815	73.1873	61.6621	57.9014	58.7706
ptrA	b2821	54.1668	45.4748	52.1892	55.3154	48.9798	53.7686	45.0983	49.4768	42.7413	47.2353	54.577	50.395
chiP	b0681	3.4847300000000003	8.98638	5.17194	0.0	1.46454	3.2633099999999997	0.368251	1.9112799999999999	1.9242099999999998	2.50775	1.89995	1.77783
recC	b2822	46.309	56.6278	53.648999999999994	53.1078	52.3113	55.576	42.086999999999996	43.4181	45.0391	56.5239	50.9324	51.6415
ppdC	b2823	22.424	19.7217	24.009	21.0219	25.3962	17.0465	9.85835	22.8481	12.0627	7.32435	12.4631	46.1447
ygdB	b2824	25.0493	21.4637	15.8524	18.5795	4.24143	3.7836300000000005	13.0362	1.92409	9.59335	19.4569	13.8669	21.1947
ppdB	b2825	10.8505	15.1369	12.0439	8.00281	14.6371	25.8479	6.16331	9.90897	6.45803	8.53509	11.1421	8.81533
ppdA	b2826	13.447000000000001	5.86151	3.8615	0.0	12.1447	0.0	0.0	7.824039999999999	1.15315	0.0	5.96114	1.86952
thyA	b2827	270.51	282.183	271.66700000000003	249.96200000000002	221.67	257.902	192.929	238.713	233.864	273.51099999999997	262.199	228.27
lgt	b2828	188.935	188.588	172.657	141.628	125.01299999999999	94.0689	152.691	165.898	160.32299999999998	171.123	155.369	152.739
ptsP	b2829	174.965	182.74900000000002	171.05599999999998	190.50900000000001	270.159	245.65200000000002	200.717	214.696	196.636	238.90400000000002	254.485	243.423
rppH	b2830	391.126	411.64	355.603	786.966	861.173	920.57	406.124	412.958	410.277	591.768	566.995	594.376
aas	b2836	39.5375	38.7271	36.0701	35.2269	40.3709	44.0404	46.0011	44.8952	50.5909	57.6579	65.7524	60.0339
chiQ	b0682	38.8581	42.0722	40.9805	46.776	36.5425	16.3797	9.35013	10.8468	32.2405	6.9621	3.9824900000000003	21.9118
lplT	b2835	40.7605	54.1146	43.7965	36.635	27.9158	34.8191	39.3682	33.5658	40.9562	41.5647	51.632	39.7443
lysA	b2838	139.299	116.42399999999999	131.125	102.78	55.7883	79.6243	144.19899999999998	130.387	108.804	88.1079	107.103	137.168
ygeA	b2840	50.3513	55.626000000000005	56.813	72.0684	48.8956	54.6788	49.5388	57.3372	42.0203	64.6989	80.3506	75.8296
araE	b2841	27.8637	22.9322	27.1368	30.3394	31.6785	26.3187	12.3562	14.7394	12.2735	17.3721	21.9294	19.3235
kduD	b2842	24.8578	19.7547	13.7875	23.2189	24.4683	30.9073	13.5414	22.6249	13.7565	20.9755	16.8059	12.5514
kduI	b2843	18.9461	16.7545	19.9943	15.2991	21.5817	11.0732	8.66542	8.75186	5.84449	5.3926099999999995	12.1956	6.63934
yqeF	b2844	44.1211	45.5544	48.8569	21.2012	12.8998	14.302999999999999	42.9605	50.0815	44.4149	96.6533	46.3296	77.0168
yqeL	b4683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yqeK	b2849	5.04119	2.13613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeK	b2856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seqA	b0687	364.99199999999996	407.43699999999995	370.69699999999995	345.88699999999994	245.238	266.153	373.24699999999996	451.517	388.129	498.844	400.394	354.173
ygeO	b2859	2.37953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeN	b2858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeQ	b2863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeR	b2865	128.33100000000002	130.377	130.69	148.487	142.461	146.46	113.916	103.75299999999999	109.10799999999999	113.71700000000001	128.33700000000002	112.71700000000001
ygeV	b2869	12.0481	8.03002	10.8642	13.4078	32.6471	15.9389	5.6441099999999995	8.64888	6.40302	7.12926	30.5421	14.8377
yqeB	b2875	9.68791	7.948989999999999	6.91525	5.55515	13.0927	10.3019	5.95116	5.01072	5.20604	5.8574	6.14012	8.87289
yqeC	b2876	3.94015	4.385759999999999	2.74857	3.45802	7.91534	8.52467	0.0	4.93626	1.86658	3.6572699999999996	1.03502	2.83212
ygfT	b2887	3.9431599999999998	5.55043	5.86879	1.9534599999999998	0.6017560000000001	4.24953	3.02928	4.9256400000000005	4.478219999999999	6.20602	4.2855099999999995	4.41972
pgm	b0688	443.744	413.455	405.147	432.46	372.191	412.209	348.483	339.905	342.275	438.26199999999994	389.881	407.376
ygfS	b2886	11.8656	7.76813	5.62145	0.0	9.404119999999999	8.72288	3.26329	12.2483	5.97965	3.72724	6.250430000000001	5.8730400000000005
lysS	b2890	556.748	575.942	608.568	741.166	538.2130000000001	644.127	724.3330000000001	809.362	777.283	726.184	770.2760000000001	733.685
prfB	b2891	436.996	476.63699999999994	431.834	402.793	326.478	336.94300000000004	609.122	634.025	601.143	680.707	478.684	565.875
recJ	b2892	147.009	156.97	138.309	137.033	130.735	142.592	123.741	126.76799999999999	119.264	138.792	104.57	128.283
dsbC	b2893	239.696	236.405	236.271	376.00699999999995	316.845	291.748	193.007	255.519	213.93200000000002	183.476	221.295	228.06400000000002
xerD	b2894	129.91299999999998	148.891	135.731	160.79	171.139	125.641	118.697	102.62100000000001	90.561	114.178	104.945	104.00299999999999
sdhE	b2897	271.039	306.892	357.223	612.117	636.505	586.191	484.82	460.907	469.371	438.199	514.378	416.722
cptA	b2896	159.35399999999998	150.683	184.93900000000002	212.642	211.32299999999998	243.62099999999998	244.65400000000002	216.59900000000002	170.092	220.36700000000002	170.81599999999997	213.363
yqfA	b2899	128.08	142.594	137.908	229.398	376.63599999999997	332.626	82.0014	85.0528	81.5275	93.45700000000001	165.89	132.47299999999998
yqfB	b2900	142.213	112.64299999999999	110.89200000000001	238.725	191.077	164.023	176.521	183.28599999999997	162.93	154.07399999999998	199.12099999999998	141.726
ybfP	b0689	11.3335	3.9674	9.92263	21.3033	0.0	2.91858	1.70786	4.640630000000001	10.2851	18.8951	10.7096	11.7694
ygfF	b2902	41.6383	35.3188	27.7298	21.5343	32.7059	19.0229	22.4085	17.8124	24.3009	15.1191	19.2272	18.7995
gcvP	b2903	89.5614	95.6832	103.118	163.679	132.43	167.727	91.7016	111.634	99.6267	108.62	128.589	125.494
gcvH	b2904	298.782	287.058	243.699	491.162	391.12300000000005	532.09	225.78099999999998	290.572	225.25799999999998	392.376	407.63	433.025
gcvT	b2905	142.05	176.393	176.192	179.394	139.66299999999998	201.234	116.992	195.92	164.148	206.497	172.878	180.648
ubiI	b2906	172.27	175.41400000000002	163.156	154.86700000000002	165.06	134.39700000000002	142.379	160.929	159.02200000000002	162.68200000000002	118.705	150.6
pepP	b2908	355.545	370.091	357.793	449.51800000000003	520.323	516.711	409.38699999999994	408.403	392.26	396.889	457.62300000000005	396.48699999999997
ubiH	b2907	170.331	160.961	180.416	189.952	181.12400000000002	191.84400000000002	158.255	165.324	149.151	198.324	164.554	177.075
ygfB	b2909	474.066	561.936	537.684	634.156	723.153	724.081	503.485	587.17	539.629	526.185	559.753	521.091
ibsC	b4665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
serA	b2913	1826.83	1864.41	1911.34	2257.49	1810.78	1951.92	2464.72	2536.15	2259.3	2150.88	2183.39	2571.38
ybfK	b4590	0.0	0.0	0.0	0.0	0.0	8.20043	0.0	0.0	0.0	0.0	0.0	0.0
rpiA	b2914	765.447	633.116	735.84	1216.46	1117.52	1105.42	618.623	562.005	566.129	723.2230000000001	766.153	677.9910000000001
yqfE	b2915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygfI	b2921	8.81062	11.9347	12.3154	9.02588	6.90239	6.16804	22.5487	18.3428	13.7833	7.9943	9.92338	7.46363
yggE	b2922	383.55199999999996	398.644	354.73199999999997	295.51099999999997	371.142	351.751	349.708	348.541	346.504	400.605	349.23699999999997	302.574
argO	b2923	61.6026	48.5293	39.5018	86.8264	132.569	122.294	42.2211	44.6222	62.9572	63.7614	51.8374	32.2242
mscS	b2924	796.698	729.802	686.9069999999999	745.2589999999999	603.371	720.416	1236.83	1006.36	1062.28	1222.58	1140.72	1303.23
fbaA	b2925	4092.57	3960.6	4200.62	4948.46	4763.46	5028.51	3467.84	3553.79	3335.25	2810.58	3022.68	2956.8
pgk	b2926	2411.49	2402.01	2482.73	3199.4	3261.15	3394.81	1975.7	2119.85	1812.39	1291.04	1827.36	1805.62
epd	b2927	464.31800000000004	431.231	502.279	806.082	1269.23	1028.26	338.664	376.195	416.75199999999995	381.337	1008.28	507.954
yggD	b2929	92.3912	91.4488	88.3025	135.493	93.3489	187.398	89.5146	81.8562	92.2899	67.9538	84.90700000000001	76.7349
sgrT	b4662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ybfA	b0699	196.957	118.419	173.929	699.13	648.4259999999999	538.072	160.75	148.815	261.29900000000004	141.619	445.406	307.711
yggC	b2928	80.0726	69.9415	69.6403	78.9664	87.7998	79.7671	63.6735	57.776	66.1919	65.5431	57.0686	37.7034
yggP	b4465	5.92157	3.06543	4.02416	1.9384599999999998	6.21457	3.95749	2.24972	2.38154	2.6501900000000003	1.02173	3.4571699999999996	3.8078199999999995
yggF	b2930	8.70743	6.10965	6.9740899999999995	2.71214	2.48138	4.39645	5.66111	2.7454	2.75578	2.83582	4.82755	2.26868
cmtA	b2933	4.04933	1.33585	1.7734299999999998	0.933219	2.6090400000000002	1.53199	1.75109	2.39203	0.0	0.0	1.6985599999999998	3.15807
cmtB	b2934	0.0	3.53784	6.54827	0.0	6.25073	0.0	0.0	1.35781	0.0	0.0	2.0230099999999998	0.0
tktA	b2935	1181.37	1156.97	1269.36	1805.02	1540.41	1582.37	696.638	799.939	682.332	792.3739999999999	889.6010000000001	916.995
speB	b2937	260.392	254.518	209.75900000000001	518.21	455.892	560.889	218.104	218.458	179.74200000000002	177.981	201.63299999999998	233.35299999999998
speA	b2938	533.898	481.94599999999997	493.25	664.7819999999999	445.955	549.629	553.411	559.539	630.15	708.09	594.634	596.063
yqgB	b2939	219.90099999999998	0.0	337.26599999999996	384.19	0.0	0.0	0.0	296.769	275.742	446.14599999999996	225.213	188.082
yggR	b2950	6.18764	8.67451	8.43266	9.748289999999999	3.35377	5.94651	3.86999	2.42924	2.4296599999999997	1.27146	2.88404	4.7952
rhsC	b0700	6.30989	5.523680000000001	7.80273	7.5155	9.62694	8.50815	4.40036	4.28089	5.75124	4.32565	5.4552	5.4496
yggM	b2956	10.8237	8.79482	6.9575	2.52662	8.33465	2.08395	3.5667199999999997	4.360930000000001	3.62395	2.66462	3.8067	8.33686
ansB	b2957	24.538	28.0341	25.2735	55.8142	85.2327	78.1896	13.9015	14.2308	21.3614	16.3491	24.881999999999998	23.9977
yggN	b2958	69.0658	71.6328	57.6996	72.9334	80.32	80.7691	50.6243	46.3238	47.5926	24.0568	60.5315	47.3972
yggL	b2959	422.82800000000003	367.792	437.735	561.118	461.63300000000004	587.005	558.27	442.405	386.14	658.5169999999999	700.471	676.066
trmI	b2960	165.581	183.41099999999997	157.641	174.64700000000002	121.42	125.052	207.38	232.391	160.579	216.926	135.701	244.94799999999998
