NAME	DESCRIPTION	OCTA-Octa-acid-_1	OCTA-Octa-acid-_2	OCTA-Octa-acid-_3	OCTA-M9-_1	OCTA-M9-_2	OCTA-M9-_3	MG1655-Octa-acid-_1	MG1655-Octa-acid-_2	MG1655-Octa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
panC	b0133	1003.71	650.3240000000001	734.4910000000001	797.645	1004.27	1472.99	1029.84	1015.11	900.205	736.0060000000001	769.39	824.194
panB	b0134	514.31	521.655	624.759	571.004	590.882	383.79699999999997	325.407	325.288	330.657	315.28	266.916	369.284
yadC	b0135	5.74598	4.1466199999999995	7.068630000000001	3.94138	1.98206	3.5331699999999997	5.25277	5.10605	6.605460000000001	3.89928	4.05514	3.15389
yadK	b0136	3.03905	1.92088	3.08698	4.86264	1.3719999999999999	2.1795299999999997	2.5792200000000003	3.07967	3.62046	2.2422	0.8943040000000001	1.35275
yadL	b0137	3.9279800000000002	4.73422	4.29557	5.721419999999999	3.88922	5.1462	8.70728	7.944960000000001	6.50248	5.1740699999999995	5.79162	3.83794
yadM	b0138	7.602180000000001	3.26088	6.27111	6.76125	3.03778	2.75975	6.9979	5.7792	7.6287	7.81906	2.3664099999999997	6.489380000000001
htrE	b0139	2.1654299999999997	2.85493	2.28366	2.26891	1.55223	2.35031	1.89611	1.38799	2.55176	1.8163799999999999	2.04491	1.60033
yadV	b0140	0.232446	2.4848	0.9927	0.566446	0.294644	0.355299	0.6365970000000001	0.8447600000000001	0.650246	0.569696	0.8343299999999999	0.586712
yadN	b0141	0.690919	3.8798	0.286288	1.3098299999999998	0.45245100000000005	1.0688799999999998	1.43287	0.854176	0.322204	0.8862709999999999	1.8849900000000002	0.0
tgt	b0406	268.254	339.84	296.309	507.991	493.708	354.731	215.489	210.45	184.165	298.623	339.486	368.163
pcnB	b0143	327.4	329.205	351.528	340.694	323.379	269.53	289.657	265.624	271.606	342.491	315.575	365.668
folK	b0142	52.6201	43.7346	65.4325	62.7814	54.2506	35.5593	51.3888	60.653	59.8991	71.2326	55.5825	82.8161
gluQ	b0144	66.9115	56.7771	52.2155	36.3375	35.9971	45.4985	42.1351	44.3307	45.0212	36.909	45.9458	23.9615
dksA	b0145	1037.01	1009.73	1058.19	1403.01	1526.38	935.7869999999999	692.67	687.799	803.5	895.6410000000001	735.1160000000001	955.285
sfsA	b0146	159.171	113.595	61.1705	100.77600000000001	179.24	184.16400000000002	460.92699999999996	340.394	273.475	319.817	370.66	257.26
ligT	b0147	47.1591	37.8393	46.5924	34.2091	36.1838	44.7258	46.1326	26.0502	27.1337	35.8161	30.4048	35.6328
hemL	b0154	268.733	285.462	354.145	380.537	355.676	275.872	183.747	173.96599999999998	186.17700000000002	227.05	188.611	269.382
yadS	b0157	34.982	33.4035	34.4889	44.8754	27.467	33.0091	9.59136	14.0075	20.5241	17.9517	16.2176	18.8339
mtn	b0159	565.14	428.81300000000005	504.37699999999995	521.974	634.594	514.225	381.55199999999996	357.43800000000005	374.491	414.38699999999994	379.61300000000006	516.701
btuF	b0158	55.7749	39.7737	42.2638	48.0165	39.2518	80.3983	55.0328	46.0263	40.7036	42.763000000000005	60.0467	54.6739
yajC	b0407	1816.22	1453.69	1391.53	2185.96	2604.5	2745.3	1728.93	1528.9	1401.04	1837.65	1832.57	2088.67
yaeH	b0163	328.36800000000005	283.692	308.665	550.4069999999999	548.756	294.49	551.061	574.736	637.41	638.023	468.32300000000004	672.773
yaeI	b0164	18.1602	22.9744	16.7967	23.1913	20.9664	27.7888	7.6543600000000005	12.7527	6.21456	15.4047	14.3307	15.6672
dapD	b0166	1721.61	1525.62	1597.58	1965.91	2333.29	1827.57	1051.03	1041.42	975.342	1111.41	994.08	1322.43
glnD	b0167	91.6407	83.2598	83.2708	82.7262	87.6252	81.10600000000001	64.7427	64.7521	69.5852	88.6623	80.3731	110.734
map	b0168	850.727	593.882	778.0310000000001	771.36	930.302	970.0260000000001	582.6469999999999	600.81	535.158	565.245	595.489	668.785
yaeP	b4406	685.921	516.72	600.6759999999999	763.0830000000001	1137.59	642.876	1071.09	1039.53	1366.24	1185.15	873.227	1011.57
rof	b0189	193.764	189.74099999999999	233.173	287.17400000000004	227.24400000000003	124.24600000000001	199.74900000000002	174.145	272.428	225.99599999999998	197.764	253.97400000000002
yaeF	b0193	8.21223	4.79474	4.62121	7.051	6.41194	9.70363	4.56018	5.70063	5.78434	6.58295	5.8838	2.85775
proS	b0194	663.2230000000001	619.363	760.81	907.461	971.971	802.823	429.654	445.551	427.111	561.455	527.927	665.3889999999999
rcsF	b0196	422.195	338.134	374.94	448.615	471.181	423.0	290.493	260.709	269.495	332.543	308.128	366.515
carB	b0033	910.1030000000001	725.873	969.7180000000001	1075.69	1058.98	844.704	457.416	434.861	332.25199999999995	1180.18	1099.06	2090.74
secD	b0408	525.889	630.202	537.168	513.322	500.93699999999995	426.267	354.291	336.385	318.275	431.306	456.108	417.35400000000004
tsaA	b0195	96.2694	96.0497	111.323	90.8053	62.2935	82.7037	57.2803	54.0009	63.0919	77.0874	71.4609	60.9408
metQ	b0197	1949.72	1703.21	1646.38	3470.3	3733.41	3888.26	1914.59	1975.48	1435.49	1655.0	1622.41	2242.91
metN	b0199	370.996	374.68300000000005	337.971	710.0319999999999	555.761	512.495	326.394	293.658	243.706	211.829	129.46200000000002	319.83299999999997
metI	b0198	369.38	397.77099999999996	298.52099999999996	606.837	566.121	552.64	233.725	249.24599999999998	242.321	234.88400000000001	173.949	307.968
yafC	b0208	46.9652	37.6463	47.0072	54.6785	46.3016	41.0038	35.7154	39.4332	50.9251	35.677	35.1304	49.0917
mltD	b0211	686.42	610.4209999999999	705.716	571.43	428.152	631.011	568.77	362.358	411.273	635.09	736.922	620.122
gloB	b0212	129.012	93.5042	129.614	106.27	97.3791	95.6688	151.22299999999998	124.098	159.44799999999998	131.586	140.611	146.446
rnhA	b0214	85.6564	85.6505	79.3559	109.65100000000001	100.85600000000001	90.6756	104.521	83.2786	73.4792	111.09700000000001	118.50200000000001	117.32600000000001
yafU	b0218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ykfM	b4586	0.0	0.491266	0.8805120000000001	2.59827	0.0	1.1735	0.0	0.0	0.5331	0.679682	0.0	0.0
secF	b0409	486.778	589.835	397.721	435.285	466.95599999999996	394.2	313.654	314.329	316.291	375.775	371.455	400.26800000000003
yafV	b0219	33.8856	35.1543	36.0655	36.1798	39.5332	61.2792	101.633	105.37299999999999	115.60700000000001	84.0413	71.4086	84.3186
fadE	b0221	30.4711	38.6042	33.4525	16.0822	18.4782	14.6088	45.6464	44.0688	56.0575	44.9529	33.9339	40.9395
yafK	b0224	259.247	243.99200000000002	278.64099999999996	433.398	344.756	271.536	185.84	221.40099999999998	207.485	258.778	276.327	265.67
yafQ	b0225	160.306	121.47	173.99	190.947	177.458	83.0479	68.4214	70.111	73.4442	130.98	139.703	222.988
dinJ	b0226	174.78599999999997	118.134	251.854	228.955	280.926	146.82	135.727	202.551	154.922	173.21599999999998	206.327	202.399
lfhA	b0229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pepD	b0237	774.428	685.9010000000001	838.507	778.482	714.092	524.547	480.559	511.555	573.765	436.319	381.208	494.019
phoE	b0241	2.50232	2.5955	1.68439	5.35061	3.2755900000000002	5.2504	3.7824800000000005	2.4100599999999996	3.5737099999999997	3.3682800000000004	4.79116	3.52041
ykfN	b4626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ykfI	b0245	0.83319	1.3326200000000001	0.0	0.0	0.0	1.2894	0.0	1.08651	1.51112	2.22079	0.0	2.24549
yajD	b0410	298.339	322.75	267.285	519.029	445.233	583.394	247.488	255.613	237.38299999999998	296.395	314.006	281.762
yafW	b0246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.889826	1.36445	1.5853899999999999	0.0
ykfH	b4504	0.0	0.0	0.0	0.0	2.9840299999999997	0.0	0.0	2.9596299999999998	3.92119	0.0	0.0	0.0
ykfG	b0247	0.425951	0.8138920000000001	0.399077	1.2264700000000002	0.623772	2.06012	0.0	0.0	0.0	0.0	0.6708890000000001	1.2417
yafX	b0248	0.48939799999999994	0.860166	0.0	0.0	0.0	0.0	0.7189260000000001	0.0	0.0	0.0	0.0	0.0
ykfF	b0249	0.0	0.0	1.35875	2.1471	0.0	6.271319999999999	0.0	0.0	0.0	0.0	0.0	2.77885
ykfB	b0250	33.9064	24.7665	36.7084	41.5711	38.8675	29.3158	48.143	44.8719	53.1025	44.839	44.7326	44.3804
ykfL	b4627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafY	b0251	11.6806	5.83755	8.48247	14.0244	10.6206	21.6075	11.2485	12.2922	9.39136	15.7153	10.1857	9.38252
ykfK	b4628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafZ	b0252	2.67528	0.892919	2.8228400000000002	1.06246	2.1602	2.46263	3.4599599999999997	2.90195	2.3435900000000003	1.46438	3.3826699999999996	2.0756900000000003
nrdR	b0413	175.63099999999997	198.632	220.71	328.292	287.75	204.24200000000002	150.13299999999998	173.94099999999997	174.32	211.13400000000001	193.748	257.536
ykfA	b0253	19.9044	20.6154	21.7106	20.6844	19.7568	15.4659	16.9082	14.839	16.8109	17.0506	22.5559	10.6912
perR	b0254	6.655869999999999	5.76516	6.317769999999999	7.53015	4.19735	7.24402	8.171380000000001	5.659730000000001	7.5572	9.72378	8.84499	6.947189999999999
afuC	b0262	5.6281099999999995	10.6086	5.80685	3.26671	3.29999	2.50277	2.26474	2.69397	2.74514	1.83398	2.32353	0.641418
afuB	b0263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insX	b4505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yagB	b0266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yagA	b0267	0.8780979999999999	2.1377200000000003	0.661165	0.20467	1.20536	0.538624	1.5983	0.5897399999999999	0.8839309999999999	1.39052	0.947253	0.566926
ribD	b0414	127.046	160.645	172.708	161.69	136.75	119.78299999999999	97.7335	98.5747	101.95100000000001	119.598	108.77600000000001	129.543
yagI	b0272	108.646	148.236	100.743	128.889	91.8505	78.9796	49.9785	47.7321	45.6675	81.453	86.7485	156.832
argF	b0273	437.86800000000005	521.4159999999999	330.059	779.4939999999999	756.585	541.809	269.531	242.445	141.003	601.486	631.237	1549.82
yagK	b0277	19.9519	17.4592	30.1634	19.502	12.4017	7.5957300000000005	6.43918	6.78604	9.57587	8.74287	8.705680000000001	10.1854
yagL	b0278	9.17436	8.32887	8.55718	12.3933	16.5136	25.779	7.66145	15.9942	11.2881	12.9302	10.9692	8.57468
yagM	b0279	0.643558	0.6717609999999999	2.1118099999999997	0.865057	0.749563	0.652417	0.304658	2.11541	0.777208	1.69124	1.2386	2.22175
yagN	b0280	117.15299999999999	86.0635	161.779	162.062	125.75399999999999	209.245	359.722	213.53799999999998	241.49	213.38	302.312	275.762
intF	b0281	146.012	86.7078	136.779	106.796	91.1696	108.63799999999999	139.586	122.12	123.523	78.9872	58.9175	84.5003
paoD	b0283	2.9857299999999998	6.869269999999999	3.2872800000000004	2.62967	1.19661	4.41434	21.1306	14.4824	19.3757	14.3711	9.588239999999999	10.1523
ribE	b0415	700.324	723.987	671.0880000000001	855.052	864.512	724.1560000000001	453.759	432.64300000000003	430.755	558.446	575.375	664.668
ykgT	b4695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yagP	b4694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paoA	b0286	4.607419999999999	5.08979	4.1752	1.62907	1.6880400000000002	3.14958	19.6471	16.2514	23.4549	18.2087	14.1827	10.1055
paoB	b0285	4.39112	5.1177	2.2208099999999997	2.55507	2.5115	1.27906	21.9754	17.787	18.5791	16.3247	18.0179	6.5979600000000005
paoC	b0284	4.68961	4.596419999999999	4.28061	1.88847	2.04775	1.83638	15.2416	13.9128	15.1549	13.875	12.0263	9.19248
ykgJ	b0288	8.32831	5.7180599999999995	11.6795	9.323160000000001	8.24571	10.0002	4.90057	8.09511	4.5921199999999995	7.11915	3.17815	4.2298800000000005
ecpC	b0291	3.61686	3.8281199999999997	2.8741	1.84559	2.37112	1.6361700000000001	4.1624300000000005	3.47672	3.96981	3.70347	3.6157800000000004	3.16415
ecpD	b0290	11.7649	9.221110000000001	10.4906	6.09915	5.71739	8.26313	14.6579	17.0467	13.8905	9.03684	8.57235	6.912889999999999
ecpE	b0289	9.32152	12.8319	10.4427	7.823180000000001	8.35472	5.85674	8.886280000000001	11.9483	11.7728	5.3600699999999994	8.491589999999999	10.6127
ecpB	b0292	2.65814	2.25357	3.02693	4.54416	2.09076	3.14868	4.20945	2.91368	4.2151	5.95867	4.18807	4.0484800000000005
nusB	b0416	1021.94	925.919	840.805	990.416	1101.87	1223.29	956.079	819.84	614.049	740.623	852.55	829.995
ecpA	b0293	18.445999999999998	13.3638	16.1321	30.4143	36.3732	36.8939	21.2399	23.6173	21.2645	40.2421	41.5547	40.3106
ecpR	b0294	0.389689	1.6254600000000001	0.908351	2.64994	1.8880099999999997	3.47761	2.1640099999999998	1.7911599999999999	2.45194	3.2761	5.87101	5.206230000000001
ykgM	b0296	66.4697	186.96900000000002	156.12	264.661	57.6005	167.87	76.9045	128.915	77.7185	23.4555	37.3006	40.7585
ykgO	b4506	0.0	0.0	38.8764	12.0925	0.0	0.0	0.0	0.0	12.6113	0.0	0.0	0.0
ykgR	b4671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ykgP	b4630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ykgA	b0300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rclC	b0301	5.47684	3.5682400000000003	5.22578	5.34703	4.25089	3.4131199999999997	7.58755	8.92427	7.7702	6.56654	7.86878	3.83777
rclB	b0303	2.38783	6.858339999999999	13.9449	7.026860000000001	2.72635	6.65189	3.7502800000000005	8.64942	10.0155	3.01546	0.0	0.0
rclA	b0304	11.6246	7.33047	11.1479	7.528810000000001	5.79852	5.6471800000000005	58.5264	56.0697	59.1459	34.14	36.6032	27.2006
pgpA	b0418	139.159	175.118	183.558	158.959	195.541	114.889	119.166	105.781	126.555	163.231	129.116	187.412
ykgH	b0310	5.151269999999999	9.21832	5.47139	2.96981	0.348402	2.69161	0.4228	1.08891	0.8115140000000001	1.038	0.35246500000000003	1.05669
betA	b0311	57.6626	66.0297	64.0976	28.4548	40.5705	26.2101	27.8651	26.2701	26.4571	38.4572	38.4473	31.311999999999998
betB	b0312	102.882	115.76899999999999	134.065	79.8158	82.3756	53.4089	44.9675	46.783	58.9987	73.9644	66.3154	66.4894
betI	b0313	229.783	147.877	224.49900000000002	142.024	130.918	178.62900000000002	142.9	126.684	136.364	145.57	133.875	118.399
yahB	b0316	18.2314	14.5629	13.6181	13.3396	20.9691	36.5831	29.2835	28.893	24.6394	21.4006	26.7561	20.5392
yahC	b0317	4.66057	5.37426	0.47602	5.87429	5.17173	15.6719	4.5892800000000005	5.8462	10.7599	8.3647	5.3598099999999995	6.3377
yahN	b0328	7.07327	4.92485	5.12127	6.53184	7.44154	6.17444	4.12305	10.5734	5.84748	3.06823	3.6684099999999997	4.4078
prpR	b0330	3.5867400000000003	2.73558	2.51313	2.77033	1.9252599999999997	1.7847099999999998	27.5127	22.9481	24.1286	14.1708	17.615	12.7928
cynR	b0338	21.4386	16.7027	25.4042	18.3783	17.9116	15.5662	17.4082	16.084	20.9417	15.8648	11.6324	15.4495
lacA	b0342	10.2014	3.56055	6.687869999999999	9.2232	5.98046	11.7082	11.9578	9.98151	9.6487	10.2904	10.7643	9.05385
thiL	b0417	84.1243	98.9698	60.4563	62.6339	67.2439	68.1536	137.167	129.469	112.537	104.012	122.26	87.9476
lacY	b0343	2.7906299999999997	7.099410000000001	3.13734	4.31787	2.71505	4.628369999999999	3.8746699999999996	4.383769999999999	5.41136	4.25685	4.59435	5.11799
lacZ	b0344	3.4311599999999998	10.1323	4.03105	3.28989	3.6447800000000004	2.56409	2.48283	2.44785	2.2541900000000004	3.00869	2.3029599999999997	2.90793
lacI	b0345	58.1038	60.0669	58.7449	56.8914	55.3858	50.623000000000005	59.623999999999995	57.5942	55.4634	46.0075	50.6319	59.8018
mhpR	b0346	70.6553	67.2609	59.2999	61.1971	52.0223	43.0094	88.4687	92.2273	125.012	109.428	101.745	101.27
frmB	b0355	121.65700000000001	116.28200000000001	120.353	155.47299999999998	141.119	112.774	59.6081	71.9128	69.6656	55.0346	70.4558	59.1531
frmA	b0356	159.582	145.656	173.612	155.782	158.014	120.29799999999999	106.56700000000001	117.565	126.06299999999999	100.82600000000001	81.3281	85.119
frmR	b0357	231.205	151.107	198.708	193.572	229.71900000000002	147.384	180.1	138.12	164.519	130.624	91.7172	147.174
yaiO	b0358	7.35355	4.02845	8.42957	4.22748	7.7279	5.97614	7.52117	8.83732	9.26933	7.47305	5.54895	5.47856
thiI	b0423	165.252	150.814	163.945	154.586	175.3	155.214	102.969	129.42700000000002	104.986	140.509	125.956	139.549
yaiP	b0363	2.79541	2.25277	3.4600199999999997	3.10312	3.8153	3.53484	6.02683	3.72936	5.7011	6.613860000000001	4.61981	2.63348
yaiS	b0364	1.247	0.364147	1.41788	2.0422700000000003	0.516738	1.18249	0.0	0.9820610000000001	0.362618	0.509187	0.521277	1.02302
hemB	b0369	697.638	694.3439999999999	852.257	284.441	305.803	176.0	247.25400000000002	296.83799999999997	304.959	214.485	155.97299999999998	256.034
ampH	b0376	94.1143	79.1681	85.7493	81.9101	90.4687	96.5031	86.0529	74.5799	74.6656	62.6368	67.7769	62.6467
yaiY	b0379	21.6094	24.7784	18.3653	23.7975	18.5676	17.2194	21.8057	20.6631	22.3516	5.15334	7.334569999999999	12.0778
ddlA	b0381	153.44799999999998	128.555	136.181	121.074	137.385	143.112	135.18200000000002	157.361	143.783	70.922	78.6228	78.3542
proC	b0386	217.7	187.513	203.456	184.655	193.87	133.851	230.442	238.433	232.685	205.503	189.362	235.355
rdgC	b0393	177.213	156.313	169.298	200.37599999999998	225.15400000000002	158.192	152.846	135.601	138.994	174.726	153.939	240.171
caiF	b0034	162.304	82.6694	150.119	223.0	217.213	341.744	118.73299999999999	107.25200000000001	56.725	179.44799999999998	226.44400000000002	258.77
yajQ	b0426	1490.37	1121.4	1422.39	1550.02	1649.02	1775.43	1436.14	1296.65	1228.11	1020.64	1029.09	1123.81
araJ	b0396	16.5205	36.2156	18.1919	12.1204	14.9103	13.2359	13.9612	15.0889	22.4246	16.5278	15.0792	18.0571
sbcC	b0397	36.2061	40.9356	35.0693	30.1584	32.458	33.0414	28.9508	30.6707	25.4959	33.1764	27.9316	34.2526
sbcD	b0398	39.9774	34.5703	39.5429	44.8855	31.1755	29.8158	29.6519	24.8673	31.6034	32.6814	30.3138	34.515
acpH	b0404	29.0277	32.9751	31.4643	25.9202	33.6348	21.948	32.2017	33.9769	46.4979	42.6813	27.2193	45.8834
tsx	b0411	948.2710000000001	835.4689999999999	871.587	974.07	1057.12	1033.54	565.66	571.955	470.82199999999995	867.414	799.332	1056.45
yajI	b0412	19.4754	16.375	14.2106	13.2736	17.3394	14.1777	20.5586	13.139000000000001	13.4367	9.95824	8.6752	15.5437
yajO	b0419	79.4977	107.26700000000001	83.5323	55.9767	61.6817	82.9909	344.286	279.121	260.17400000000004	191.767	227.09400000000002	157.36700000000002
dxs	b0420	181.112	208.738	203.46400000000003	134.459	138.891	127.369	139.136	146.94	131.16299999999998	144.438	147.936	144.613
xseB	b0422	1222.02	555.928	534.761	561.503	808.785	2290.79	2316.1	1530.92	1309.37	1376.57	1807.05	1076.04
ispA	b0421	292.53700000000003	253.27200000000002	264.593	193.09599999999998	208.675	266.362	282.66700000000003	257.816	243.225	267.505	276.627	265.28700000000003
bolA	b0435	341.219	204.02599999999998	279.253	366.459	425.81	531.7669999999999	1292.07	1761.31	1739.92	1404.99	1549.03	1047.08
panE	b0425	138.803	129.833	145.019	85.0085	95.8901	64.7023	110.91	111.08	130.523	103.11	88.713	112.249
yajL	b0424	160.3	157.556	164.23	102.771	90.8858	135.165	211.81099999999998	221.294	178.53900000000002	141.595	166.247	141.344
yajR	b0427	57.008	66.3073	53.7815	39.5312	44.3045	51.937	29.4584	31.6415	30.7829	34.7009	33.0535	31.8698
cyoE	b0428	1539.69	1860.36	891.71	1196.34	1269.39	998.947	983.2139999999999	1004.45	982.327	1397.72	1196.11	1618.02
cyoC	b0430	2715.61	2386.36	1695.96	1470.67	1730.86	3990.2	3637.97	3259.29	2290.96	2257.49	2887.81	2120.21
cyoB	b0431	2798.32	2699.42	2631.53	1891.71	2009.65	1595.43	1730.38	1870.2	1746.48	1957.32	1757.87	2294.8
cyoD	b0429	1589.89	2263.84	1528.06	1366.42	1146.2	669.8510000000001	651.594	821.87	762.653	1091.55	781.45	1498.08
cyoA	b0432	3958.24	3623.61	4202.96	3083.08	3094.99	2377.72	2477.96	2702.39	2602.62	2655.89	2513.65	3375.11
ampG	b0433	119.53	141.661	126.898	122.662	116.51	95.9933	73.8178	67.9393	64.1136	107.26700000000001	102.566	103.353
yajG	b0434	823.512	620.328	620.82	992.046	1072.27	1201.52	581.86	470.912	496.077	686.834	688.785	726.692
tig	b0436	2454.0	2338.1	2533.7	3831.05	3990.81	3118.91	1348.36	1345.17	1276.9	1906.37	1747.94	2577.13
queC	b0444	117.281	102.609	78.9186	105.814	117.42200000000001	168.02900000000002	133.6	138.261	126.428	114.758	127.572	136.621
ybaE	b0445	5.6525	6.66413	5.37803	4.36699	6.15992	5.029319999999999	7.55598	6.48126	5.73001	5.39842	4.73065	4.0014199999999995
tesB	b0452	108.37700000000001	89.8731	121.478	95.1049	81.9917	99.2847	144.145	114.15100000000001	137.687	94.4254	83.3182	86.8258
ybaZ	b0454	52.0513	59.2653	35.8009	49.1509	45.7308	50.87	82.2951	62.2377	67.4798	65.4579	61.6838	57.2517
ylaB	b0457	30.8214	30.8523	27.2724	15.5181	16.633	21.9786	32.5284	40.936	37.9481	26.1388	28.643	24.3559
ylaC	b0458	722.18	544.45	798.459	227.236	266.443	211.87599999999998	215.46900000000002	644.686	263.30400000000003	177.604	157.791	225.9
maa	b0459	195.513	175.19400000000002	141.934	74.0341	72.2774	71.7692	80.3265	57.7851	75.5286	65.0233	52.7565	70.4932
hha	b0460	983.791	1002.7	1321.87	1357.0	951.924	751.505	523.014	322.038	690.572	879.0139999999999	717.3760000000001	727.961
tomB	b0461	247.82	172.197	239.72099999999998	231.232	224.947	115.90100000000001	121.411	110.895	150.438	176.737	156.42700000000002	160.27
acrB	b0462	722.811	732.748	672.159	345.825	376.30400000000003	316.675	314.856	322.3	327.474	315.83099999999996	296.625	319.202
clpP	b0437	745.2180000000001	901.4760000000001	796.454	1166.88	1139.14	800.735	565.4159999999999	584.717	632.011	651.924	507.486	721.935
acrA	b0463	682.909	620.8009999999999	537.587	359.45599999999996	387.913	309.007	331.79	372.94599999999997	323.685	348.861	322.459	363.20599999999996
ybaM	b0466	169.171	99.9422	115.088	143.507	99.5581	228.37599999999998	182.125	165.31	171.977	155.115	134.243	124.111
priC	b0467	41.8829	38.2297	48.2937	41.0922	44.5171	33.9926	44.9191	23.5194	40.946	46.4088	33.9075	51.5763
aes	b0476	10.5233	37.6454	11.388	10.4348	7.42736	6.56358	3.68004	6.77871	4.921119999999999	3.5611900000000003	6.49584	3.6909099999999997
ybaL	b0478	75.2866	91.389	75.2953	95.9647	109.306	75.0483	71.568	73.9195	90.4131	92.6721	80.8474	109.889
fsr	b0479	196.65	162.876	178.424	47.8949	46.4699	48.0099	149.178	163.21	150.709	51.3608	46.4811	47.022
ybaK	b0481	183.678	120.29799999999999	161.024	139.309	143.881	162.10399999999998	194.96900000000002	173.02700000000002	149.681	141.783	135.08700000000002	168.98
ybaP	b0482	36.5928	30.8255	40.335	29.6677	33.9061	40.4612	78.6467	66.8905	75.0705	72.6384	84.0829	73.4379
copA	b0484	63.2963	63.1901	58.6019	52.3676	53.9688	46.2488	150.07299999999998	137.036	155.59799999999998	91.0442	75.7621	80.0495
qmcA	b0489	52.105	42.3607	54.1111	56.4663	70.0895	55.4112	51.4688	57.5943	73.0134	75.6211	54.3021	80.3666
clpX	b0438	793.961	962.742	855.5010000000001	984.923	1013.69	682.461	581.442	576.6080000000001	672.1510000000001	659.595	536.262	707.164
ybbJ	b0488	44.9542	41.3915	32.6739	54.5745	43.0067	41.9288	50.6307	41.8385	54.8008	73.2337	43.2718	71.0338
ybbN	b0492	378.042	607.006	396.81800000000004	466.339	550.158	380.05800000000005	295.103	283.70099999999996	359.285	281.263	256.225	300.507
