NAME	DESCRIPTION	PUTR-Putrescine-_1	PUTR-Putrescine-_2	PUTR-Putrescine-_3	PUTR-M9-_1	PUTR-M9-_2	PUTR-M9-_3	MG1655-Putrescine-_1	MG1655-Putrescine-_2	MG1655-Putrescine-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
queE	b2777	103.525	61.8235	59.7808	44.8514	52.2139	46.2416	60.0508	47.7069	49.0958	36.3025	42.0384	33.0561
eno	b2779	2538.35	2507.12	2765.45	2962.28	2889.95	2845.03	2551.4	2586.11	2505.65	3113.37	3015.97	3514.45
pyrG	b2780	520.495	663.625	681.373	578.253	602.7090000000001	633.6569999999999	621.621	528.759	594.504	909.6389999999999	1073.61	944.96
mazG	b2781	65.3837	62.2386	54.73	110.46799999999999	117.869	113.572	85.0547	92.637	91.8293	106.219	109.56700000000001	130.03
mazE	b2783	165.40599999999998	146.03	118.98299999999999	181.521	180.08	192.863	143.21200000000002	170.80900000000003	174.09799999999998	201.37	181.821	207.89700000000002
mazF	b2782	88.0437	68.4744	63.9649	134.507	119.72399999999999	128.827	97.8713	99.6035	91.1804	98.8757	95.4874	122.551
relA	b2784	157.056	149.433	136.112	159.158	164.745	163.369	148.072	154.408	150.987	161.304	138.836	181.076
nagE	b0679	3087.57	2701.36	2406.89	2176.69	2105.43	2167.98	60.3132	56.7549	59.4602	108.352	103.189	109.96700000000001
rlmD	b2785	31.0267	19.6416	18.4768	35.6054	45.9124	33.671	28.5429	22.7788	26.6727	33.9554	39.0915	43.1187
gudD	b2787	8.75077	7.98394	7.960389999999999	15.7057	16.3898	15.4303	14.5515	12.6247	10.0763	9.580910000000001	10.3767	10.3979
gudX	b2788	5.59981	2.86615	3.37541	5.40928	4.89124	4.79304	5.89288	5.00134	4.8599	3.41511	2.07329	3.75735
gudP	b2789	1.8821	3.2475099999999997	1.33079	1.94061	1.3774600000000001	2.21239	2.62498	2.26255	2.33587	1.42087	2.94842	1.00195
yqcA	b2790	126.117	134.779	115.27799999999999	206.83	193.995	192.196	137.536	166.12099999999998	156.489	132.00799999999998	86.6474	162.529
yqcC	b2792	34.9936	27.6314	33.4547	89.1355	92.7362	77.6788	59.244	63.3754	45.1221	67.0652	67.872	71.3659
truC	b2791	28.6092	18.9934	21.9945	55.9526	57.0118	56.7397	37.2811	41.0864	34.0722	46.6392	70.4674	55.3344
syd	b2793	146.86700000000002	175.40099999999998	191.11599999999999	117.958	118.65899999999999	123.508	132.128	116.59899999999999	103.92	144.546	181.41099999999997	146.654
fucO	b2799	9.456710000000001	8.90612	7.42178	10.4873	9.07367	8.29757	17.9801	12.6437	21.4698	8.36369	9.77259	9.98376
fucA	b2800	2.84386	4.73529	8.851	3.2936199999999998	4.84888	6.8731800000000005	6.08579	6.0504	6.01618	2.68637	4.8405	6.2115
glnS	b0680	388.55	362.644	375.782	339.18199999999996	330.006	328.569	357.023	361.38699999999994	410.79400000000004	391.6	378.86199999999997	466.038
ygdD	b2807	69.1869	51.5649	45.113	103.104	85.5232	91.1333	56.3377	65.6331	71.6544	80.7643	64.1754	65.5682
rlmM	b2806	79.4024	70.9077	66.5752	118.785	119.14299999999999	122.637	83.3877	90.8966	86.7483	96.0912	90.8972	94.3935
gcvA	b2808	41.1752	43.3645	44.1322	53.1282	56.0343	57.7097	48.765	45.4754	46.8022	46.3234	44.7372	54.5983
ygdI	b2809	6124.75	4282.46	4899.09	635.942	537.964	436.87	1228.27	1413.09	1266.39	406.115	350.657	516.447
tcdA	b2812	62.6719	52.7524	50.7427	88.3615	89.3405	84.6168	61.6888	70.5488	62.1978	72.9586	56.537	73.6793
mltA	b2813	57.8266	39.3992	42.5255	105.75299999999999	97.4851	88.061	84.4582	114.18	97.465	83.6597	83.7614	118.68799999999999
amiC	b2817	98.9369	95.6795	105.49	48.4716	49.0539	52.1365	122.90100000000001	144.756	115.36200000000001	55.6552	53.8591	75.1583
recB	b2820	106.43799999999999	101.46799999999999	88.098	57.6294	60.1918	56.73	83.3922	76.4436	86.676	55.776	51.2404	55.3598
recD	b2819	66.5555	65.6614	62.1979	41.5215	44.4634	39.2533	50.5373	52.464	51.1124	40.844	41.3998	50.1378
ptrA	b2821	60.2119	48.3859	46.9529	50.5272	51.0901	45.6149	61.0862	56.6556	60.4183	40.3897	44.4039	43.0273
chiP	b0681	7.95241	8.57243	6.527769999999999	4.54787	3.54219	3.67369	2.34158	0.744309	1.62604	2.11269	1.54225	1.3676
recC	b2822	73.5639	77.2315	68.6972	59.7067	62.0602	64.61399999999999	76.2642	70.7498	74.5755	53.4686	52.5981	58.5484
ppdC	b2823	21.8165	27.7367	28.4306	17.5098	26.0497	29.603	39.3561	25.3008	25.6618	36.3226	41.7943	48.4575
ygdB	b2824	13.6823	5.0984	9.640460000000001	8.79763	11.5114	9.89531	15.4712	15.1962	13.3176	13.280999999999999	6.29929	13.0416
ppdB	b2825	13.9939	11.6572	4.46864	12.5842	6.94395	8.67965	12.2783	12.5653	11.8862	5.737080000000001	4.66216	5.5568800000000005
ppdA	b2826	3.6785099999999997	6.851960000000001	7.140060000000001	7.45023	5.08136	2.9798	4.47944	7.40753	7.04725	5.01738	6.5381800000000005	4.15268
thyA	b2827	343.31800000000004	313.695	344.06800000000004	274.645	264.018	302.67	294.14599999999996	249.335	291.66	260.06	282.293	266.096
lgt	b2828	206.352	219.426	241.68599999999998	188.55900000000003	188.296	197.67	144.269	190.02700000000002	157.895	172.541	193.351	166.985
ptsP	b2829	270.356	273.187	274.905	192.699	196.821	196.963	272.05	242.25900000000001	270.97900000000004	244.585	247.248	268.55
rppH	b2830	865.49	881.7489999999999	951.7130000000001	534.995	537.7819999999999	516.8340000000001	712.638	640.312	701.247	591.822	545.377	627.265
aas	b2836	58.0281	48.7785	47.9196	74.8096	75.6113	77.7366	46.9405	44.909	51.0175	51.3011	48.6248	56.2152
chiQ	b0682	9.98168	10.3465	11.2435	3.29514	7.6590300000000004	5.79438	8.122580000000001	4.964840000000001	5.634580000000001	8.927660000000001	8.49934	10.4635
lplT	b2835	48.2815	33.7473	31.3945	44.7524	47.1741	43.6818	43.3143	39.0303	40.0017	36.3589	37.1773	38.0506
lysA	b2838	62.872	24.1735	23.551	127.243	125.678	134.297	125.598	99.2221	117.098	143.101	131.02100000000002	197.662
ygeA	b2840	29.2814	39.0165	31.8647	85.6575	86.6739	96.3502	72.7503	60.9181	60.3377	102.166	110.62799999999999	115.655
araE	b2841	10.4188	8.91278	7.51547	14.9308	12.3391	12.0537	21.3076	21.6321	22.0681	14.4854	15.0178	16.0748
kduD	b2842	13.7343	12.7896	11.3165	19.3576	18.3564	19.5214	17.0844	17.2046	17.8836	22.2989	23.3992	19.7743
kduI	b2843	5.86282	5.7264800000000005	4.0244	8.64315	10.0757	8.87176	6.68973	5.59929	5.47863	6.09551	7.1334	7.550910000000001
yqeF	b2844	16.3736	11.4188	7.1262	57.0376	58.3228	53.1358	72.1164	93.4889	73.17399999999999	73.2084	66.891	82.4929
yqeL	b4683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yqeK	b2849	0.0	0.0	0.0	0.764235	0.0	0.47677600000000003	0.0	0.850311	1.8055900000000003	0.0	0.0	1.4988299999999999
ygeK	b2856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
seqA	b0687	301.283	439.416	464.574	343.517	392.466	466.31199999999995	421.309	427.059	379.403	519.638	490.898	495.63599999999997
ygeO	b2859	0.0	0.0	0.0	0.41471899999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeN	b2858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeQ	b2863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygeR	b2865	103.277	104.764	107.905	86.1972	92.9943	90.3332	110.765	94.9368	103.62299999999999	73.592	70.2555	91.6993
ygeV	b2869	21.4559	24.6701	20.4356	12.3904	9.320139999999999	8.6212	13.3561	13.697000000000001	13.8011	7.52485	8.78389	7.87875
yqeB	b2875	4.9601	6.3441	5.90324	8.49168	8.40498	10.7483	8.39151	6.0167	6.01651	8.215819999999999	7.00575	9.30147
yqeC	b2876	2.5662599999999998	2.29744	1.81853	2.51919	1.7694599999999998	2.10134	0.8390540000000001	0.991712	2.70601	1.49211	1.96193	1.97385
ygfT	b2887	1.40559	1.35704	1.89962	2.4142099999999997	2.31684	3.5418300000000005	2.9967200000000003	2.70369	2.54584	3.8851699999999996	3.68655	3.8614800000000002
pgm	b0688	288.151	293.868	307.606	482.184	458.94199999999995	481.16	349.658	325.182	349.81800000000004	351.861	331.57199999999995	350.784
ygfS	b2886	1.6050200000000001	5.41528	3.4810199999999996	7.6665399999999995	0.945544	2.9992900000000002	8.06379	5.45507	5.2385	5.5805	6.32252	5.0728800000000005
lysS	b2890	750.4730000000001	582.487	577.6030000000001	609.62	623.044	618.5419999999999	672.404	664.253	753.222	627.839	562.56	738.6030000000001
prfB	b2891	523.633	446.124	485.62699999999995	513.424	521.862	516.763	581.741	587.636	593.09	624.011	570.6759999999999	683.039
recJ	b2892	148.965	125.959	122.734	113.395	114.265	107.22399999999999	131.536	150.536	156.691	97.3993	90.0575	95.5028
dsbC	b2893	228.25	264.053	295.43	256.084	252.42	257.644	259.069	255.83	276.408	257.445	286.455	265.968
xerD	b2894	144.347	156.599	149.839	119.03399999999999	136.308	141.60299999999998	175.26	164.273	156.428	124.512	131.625	148.576
sdhE	b2897	732.102	797.2610000000001	803.2	408.79400000000004	404.05	395.407	469.825	575.493	599.0219999999999	393.61800000000005	375.834	456.42199999999997
cptA	b2896	331.019	398.41900000000004	397.871	185.87900000000002	163.088	203.737	258.968	273.752	229.968	249.19099999999997	238.495	318.334
yqfA	b2899	212.33	298.52	304.53700000000003	68.5204	59.3761	76.6904	156.707	129.122	170.18200000000002	121.935	127.62799999999999	98.39
yqfB	b2900	115.806	130.859	199.442	126.6	146.597	124.77	164.998	123.454	164.87900000000002	139.374	113.13	153.497
ybfP	b0689	2.4445200000000002	4.0522	5.4104	6.34791	9.66357	9.61444	4.19541	13.2568	3.8343	5.134580000000001	7.47202	8.13522
ygfF	b2902	11.2816	12.675	12.3579	13.6123	17.3406	19.3602	13.829	16.3547	12.2005	22.8743	39.6072	30.8294
gcvP	b2903	134.814	102.699	93.7945	71.3469	86.64399999999999	86.1662	81.0458	74.3863	91.7432	128.08700000000002	114.47399999999999	192.893
gcvH	b2904	386.20099999999996	323.622	296.438	275.594	311.589	308.033	232.15099999999998	214.87599999999998	248.695	371.903	326.994	550.145
gcvT	b2905	241.27700000000002	256.14799999999997	250.368	145.345	178.53	199.44	158.643	144.202	158.983	252.705	242.887	342.24199999999996
ubiI	b2906	101.111	103.552	103.765	122.18700000000001	121.39299999999999	120.664	115.37799999999999	125.725	126.795	115.486	106.14200000000001	126.665
pepP	b2908	440.88699999999994	452.496	400.374	368.664	361.80800000000005	348.74300000000005	392.58099999999996	357.88800000000003	433.871	376.726	362.68800000000005	429.714
ubiH	b2907	159.991	188.571	165.548	135.189	141.545	145.39	167.12599999999998	168.183	168.176	172.864	187.09799999999998	174.673
ygfB	b2909	571.072	740.581	795.5889999999999	399.88699999999994	459.81300000000005	502.347	568.455	482.00699999999995	524.018	668.7560000000001	625.711	714.3910000000001
ibsC	b4665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
serA	b2913	743.38	664.0	688.553	1845.74	2128.98	2282.57	1343.56	1340.23	1266.26	2699.96	2328.92	2983.7
ybfK	b4590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rpiA	b2914	492.51599999999996	368.68199999999996	388.061	614.761	590.007	524.367	465.043	526.1709999999999	587.006	381.392	318.115	482.515
yqfE	b2915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygfI	b2921	13.6579	10.8986	10.5967	10.0153	10.5456	12.027999999999999	11.7264	14.5177	10.5306	12.4227	10.6136	10.4036
yggE	b2922	292.47	296.77	325.851	549.302	571.368	588.681	291.381	384.64599999999996	272.781	374.499	366.708	333.26
argO	b2923	57.6163	56.413000000000004	76.0691	64.9692	71.4812	71.9774	47.3179	58.9922	43.3178	49.3278	67.9487	40.1644
mscS	b2924	943.42	884.298	972.819	2387.99	2131.71	2127.43	1446.1	1717.23	1251.93	1134.59	1018.28	1087.35
fbaA	b2925	2837.3	2362.45	2390.45	2726.67	2803.52	2592.43	2081.47	2153.0	2265.68	2518.31	2308.58	2999.04
pgk	b2926	1371.35	1184.52	1136.54	1631.65	1772.16	1835.86	1435.16	1298.05	1316.89	1898.0	1598.41	1981.53
epd	b2927	350.227	405.217	371.051	357.585	339.18699999999995	376.983	274.244	242.09900000000002	285.567	308.629	342.126	360.655
yggD	b2929	88.1582	71.4028	78.4707	67.6716	58.4043	56.2565	83.9209	86.7711	84.8988	59.8629	65.7326	58.2932
sgrT	b4662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ybfA	b0699	634.928	503.469	583.177	288.529	278.265	178.854	416.89099999999996	294.589	486.17699999999996	147.755	80.1279	138.506
yggC	b2928	45.7065	53.5867	49.0047	57.5064	43.4837	46.7844	47.2412	60.1733	53.8984	48.1734	52.7872	42.6579
yggP	b4465	2.31465	1.6572	1.23486	3.73244	3.4174900000000004	4.45432	3.9641900000000003	3.3017199999999995	2.48275	4.71143	4.04398	3.28847
yggF	b2930	3.84935	1.41028	1.3161200000000002	3.9094	9.59937	6.14924	4.15723	3.10887	3.69865	6.80121	5.7594199999999995	5.34015
cmtA	b2933	0.805737	0.869258	0.7997350000000001	0.99585	1.76563	2.21616	1.0449700000000002	1.7899	1.18465	1.33343	1.73187	0.92571
cmtB	b2934	0.42632700000000007	2.2372099999999997	0.846944	0.28130700000000003	1.05911	0.982518	0.8896290000000001	1.8630000000000002	4.32038	0.95831	1.39794	2.47669
tktA	b2935	490.975	396.027	368.39099999999996	625.89	659.1439999999999	757.211	733.59	643.568	671.41	951.71	934.914	1170.51
speB	b2937	112.821	90.6132	90.6781	160.67600000000002	157.001	161.547	92.4	84.0548	93.7804	167.321	160.60299999999998	194.69400000000002
speA	b2938	358.42400000000004	357.936	384.48	547.4590000000001	521.414	553.735	222.56799999999998	224.267	232.609	511.649	484.501	602.564
yqgB	b2939	26.0445	0.0	0.0	278.805	239.99599999999998	114.51799999999999	0.0	34.6308	34.579	297.87	0.0	176.574
yggR	b2950	1.8121	0.9242100000000001	0.792094	2.0423	2.83565	3.41215	1.75058	1.6145399999999999	1.81696	2.79379	3.27852	2.21745
rhsC	b0700	3.9077300000000004	5.048719999999999	4.26082	3.2195	3.61781	3.14659	4.7653099999999995	4.01703	4.8404300000000005	4.49906	4.65264	4.0948199999999995
yggM	b2956	2.5037599999999998	3.54575	1.23092	2.65535	2.29065	4.71729	4.50891	2.70778	2.79295	3.591	5.71357	4.67281
ansB	b2957	22.1104	18.2348	18.8345	24.0803	19.0466	19.5547	22.4749	13.4004	22.105999999999998	12.3262	12.1435	9.81525
yggN	b2958	52.7818	20.1941	17.2845	59.9001	76.4469	82.4843	58.3488	44.2698	45.3706	70.5889	60.4343	72.2319
yggL	b2959	453.995	331.24800000000005	346.222	883.0830000000001	995.0039999999999	1013.97	691.416	678.346	639.601	682.965	654.447	757.465
trmI	b2960	225.146	243.139	233.18599999999998	281.517	318.53700000000003	384.99300000000005	351.111	342.167	277.35200000000003	472.403	642.312	443.2
speC	b2965	22.8366	19.5635	20.7466	78.2187	88.3293	92.8227	19.1678	16.4597	17.5935	72.8044	69.2557	82.0093
yghD	b2968	5.25098	10.0054	8.2719	6.08593	5.94117	12.1017	10.635	9.44309	8.26626	16.8435	22.1844	14.6105
yghE	b2969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yghF	b2970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yghG	b2971	3.8406599999999997	4.742430000000001	7.712619999999999	26.2146	26.3978	31.1842	17.9623	25.7068	12.3258	9.2536	13.1028	9.64353
ybfB	b0702	5.44359	2.14764	0.0	5.59649	5.4592	2.78717	8.077760000000001	5.02447	5.08324	6.70432	1.34122	4.03873
pppA	b2972	17.3028	21.9927	15.5803	33.9814	41.6476	46.7901	31.1823	45.1367	25.9806	36.1667	23.3336	19.6164
yghJ	b4466	32.4496	33.0582	26.4513	40.3933	41.1348	44.0543	36.9874	36.2157	36.2516	23.474	22.7444	20.1485
glcA	b2975	2.97686	3.3123099999999996	4.0053	22.8901	19.3488	21.5177	8.053469999999999	11.0008	8.48499	21.1418	17.2569	19.8551
glcB	b2976	41.9409	32.477	32.0093	102.70299999999999	96.3208	95.3693	55.2333	50.0165	57.6851	86.9572	105.49600000000001	118.432
glcG	b2977	41.7777	39.2756	46.1011	139.457	141.683	160.535	72.5184	67.1213	63.3534	163.805	245.38299999999998	217.90200000000002
glcF	b4467	16.456	16.2643	16.1376	31.0108	30.2744	30.1689	27.1575	29.2195	28.6305	41.7113	43.4336	50.0344
glcE	b4468	6.611789999999999	3.6017699999999997	3.3810300000000004	9.5009	11.748	8.25576	7.068	7.13622	6.85458	21.6088	24.2619	24.5253
glcD	b2979	8.03693	4.816319999999999	4.2018699999999995	12.5077	13.1798	12.1368	9.519860000000001	7.62775	10.4507	27.1046	30.2038	33.4083
yghO	b2981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yghQ	b2983	0.939941	1.28613	1.40836	1.7458799999999999	2.05595	2.93053	0.9377280000000001	2.0436	1.13529	2.4313599999999997	2.08014	1.97537
ybfC	b0704	3.555	4.12714	4.97351	7.99729	11.8352	10.2478	4.3514800000000005	6.983460000000001	6.5137	10.0679	8.15586	7.3426
yghR	b2984	0.523159	1.3402399999999999	1.70622	1.7472299999999998	1.81112	2.09124	0.48360200000000003	0.923572	1.42582	1.41228	1.8098299999999998	1.79424
yghS	b2985	0.640359	1.14373	0.612516	3.2551099999999997	3.62892	3.4083099999999997	2.13225	2.4816	0.663361	2.5260599999999998	1.9382400000000002	1.50515
pitB	b2987	1.46642	0.62012	0.9364020000000001	2.49264	2.57797	1.8925	1.54064	1.45235	1.78427	1.9742400000000002	1.9305299999999999	1.8962599999999998
gss	b2988	94.93	90.6848	86.6699	199.859	210.261	210.838	108.384	98.0309	102.618	200.40599999999998	199.262	204.00799999999998
hybG	b2990	32.1854	35.6399	17.1266	17.7675	26.8253	13.7464	24.9599	26.2513	23.5825	37.6781	14.3121	7.67927
hybE	b2992	40.574	37.7421	25.191	40.1573	44.5276	26.1801	57.8127	59.095	53.0241	35.5429	36.2875	30.8798
hybD	b2993	46.3721	39.0278	34.4769	38.3922	49.156000000000006	39.6319	50.1912	50.6924	64.3424	47.2	45.6581	44.4113
hybF	b2991	10.2239	9.00261	15.8132	8.227030000000001	8.03395	9.08034	12.9579	17.0808	11.6438	6.561719999999999	14.8572	13.5304
hybC	b2994	23.1451	14.9545	11.7654	18.1849	18.6978	19.0682	22.0027	21.2221	22.6418	19.0677	14.065	21.1601
hybB	b2995	12.1308	11.0718	11.2083	5.65113	5.14765	6.1931	6.14174	7.59047	7.3142	6.26012	5.88161	5.99785
rhsO	b0703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hybA	b2996	19.0365	25.651999999999997	24.0449	5.6254599999999995	8.7453	6.83988	8.40664	8.026760000000001	8.54826	8.00913	8.85406	9.6607
hybO	b2997	42.3394	44.501000000000005	50.5235	9.61027	11.9398	9.22223	16.5979	9.32277	21.5426	6.300590000000001	6.56208	7.4419
yghW	b2998	23.2152	10.5143	23.5095	7.05757	5.85058	9.67014	9.96826	12.1566	0.9735719999999999	3.63285	1.9982900000000001	1.8319299999999998
yghX	b4658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yqhA	b3002	90.6822	99.8893	114.264	241.641	281.593	316.664	227.71400000000003	320.448	196.555	366.353	296.687	413.135
exbD	b3005	1102.9	1434.54	1645.6	802.821	890.7860000000001	976.936	787.9119999999999	856.237	729.319	1357.56	2144.26	1283.24
exbB	b3006	1287.9	1632.37	2186.73	1001.43	968.175	1071.04	1202.4	1077.61	1165.93	1629.26	2138.85	1538.77
yqhC	b3010	24.6158	25.427	21.9021	65.4125	63.1439	69.5733	43.0695	36.4787	26.6095	83.6905	88.2991	72.2798
ygiQ	b4469	93.4327	84.7817	81.2733	75.8946	79.9378	76.0647	84.8114	87.4882	96.9868	108.35799999999999	125.99799999999999	112.866
ftsP	b3017	102.52799999999999	78.6966	86.3664	125.93299999999999	135.81799999999998	128.154	113.227	136.196	123.397	105.75	90.4778	106.289
ybfQ	b4514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plsC	b3018	84.5518	90.6096	86.0391	95.0212	88.1423	99.9175	89.4873	100.571	81.1139	95.7695	89.7095	92.1181
parC	b3019	102.054	81.4601	72.5712	114.758	121.391	123.85	141.88	134.52100000000002	142.711	131.416	120.34299999999999	156.092
ygiS	b3020	12.9068	13.4287	11.2531	18.5552	18.0831	21.1608	19.5262	19.9706	19.0129	23.6899	30.6502	27.8343
mqsA	b3021	77.3556	77.0633	83.3845	162.468	139.078	136.52700000000002	145.289	139.793	121.096	80.7426	70.8819	114.118
mqsR	b3022	143.497	167.57299999999998	121.45700000000001	203.081	228.859	226.362	237.644	208.987	206.725	220.90900000000002	147.924	238.02599999999998
ygiV	b3023	50.6937	62.8314	52.7139	41.8698	43.1378	42.6505	55.6701	60.507	56.9396	44.8701	38.5407	31.2301
ygiW	b3024	295.617	210.375	202.041	476.316	444.21	321.684	281.036	316.789	319.244	214.965	151.41299999999998	192.503
ygiZ	b3027	2.19326	3.07763	3.36444	1.4451200000000002	1.8001900000000002	6.10564	1.12453	0.0	0.861627	2.63378	5.22306	1.35111
parE	b3030	99.691	96.2869	110.243	128.607	130.27200000000002	132.921	113.78	110.06200000000001	109.633	141.416	152.434	127.29799999999999
cpdA	b3032	178.832	161.553	181.093	193.13299999999998	195.61700000000002	197.783	189.446	213.421	209.25900000000001	177.475	162.04399999999998	167.653
ybfL	b0705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yqiA	b3031	107.87	94.1835	85.2947	109.741	105.73299999999999	97.6967	80.3379	101.109	94.5379	94.4245	127.43299999999999	95.6898
yqiB	b3033	165.051	142.033	150.241	162.641	175.375	168.12099999999998	218.793	217.238	221.423	175.575	159.04399999999998	168.727
nudF	b3034	153.701	237.33700000000002	267.76	160.241	171.067	234.583	273.283	229.68599999999998	193.85	333.45099999999996	450.939	293.58299999999997
ygiD	b3039	18.8174	16.359	11.4774	22.804000000000002	20.3039	21.0105	13.5233	14.9818	17.734	15.8064	9.024339999999999	18.3287
ribB	b3041	548.804	569.979	687.865	299.485	301.325	288.64099999999996	315.89099999999996	252.37400000000002	358.788	260.091	311.597	322.876
glgS	b3049	613.913	727.2310000000001	609.559	2382.75	2734.43	3034.83	1371.95	904.194	1000.04	1674.0	1599.44	1143.82
hldE	b3052	39.5812	40.0408	29.4474	80.6927	101.56	88.6017	51.0503	47.3596	47.9867	114.86200000000001	96.3226	126.64299999999999
glnE	b3053	43.9324	41.7626	33.4077	83.2916	94.2572	91.4213	63.604	53.7369	60.3448	85.6313	83.3325	85.7981
ygiF	b3054	22.3758	19.055	19.4693	43.1092	55.9863	47.8781	31.1405	24.7365	28.6387	57.0476	45.9659	53.575
bacA	b3057	94.6279	88.0593	84.3516	81.0058	79.2358	92.4626	77.4761	88.4561	72.7502	93.6821	87.7355	109.42299999999999
ybfD	b0706	0.9206270000000001	0.9318770000000001	0.77404	1.5165899999999999	0.190816	0.9616020000000001	1.21842	1.24989	0.744414	1.4191799999999999	2.49495	1.1599
