	MG1655-1	12PD3-8_1	12PD4-6_1	12PD6-3_1	12PD7-6_1	metJ-1	acrB-1	metJ_acrB-1	MG1655-2	12PD3-8_2	12PD4-6_2	12PD6-3_2	12PD7-6_2	metJ-2	acrB-2	metJ_acrB-2	MG1655-3	12PD3-8_3	12PD4-6_3	12PD6-3_3	12PD7-6_3	metJ-3	acrB-3	metJ_acrB-3	metJ_relA_acrB-1	metJ_relA_purT-1	metJ_relA_clsA-1	metJ_relA_rnb-1	metJ_relA_yeaR-1	metJ_relA_treR-1	metJ_relA_treA-1	metJ_relA_acrB-2	metJ_relA_purT-2	metJ_relA_clsA-2	metJ_relA_rnb-2	metJ_relA_yeaR-2	metJ_relA_treR-2	metJ_relA_treA-2	metJ_relA_acrB-3	metJ_relA_purT-3	metJ_relA_clsA-3	metJ_relA_rnb-3	metJ_relA_yeaR-3	metJ_relA_treR-3	metJ_relA_treA-3
67.50916	34.416	61.347	65.812	62.70399999999999	69.736	47.513999999999996	43.31100000000001	50.052	39.161	64.458	68.09100000000001	65.693	70.207	47.684	47.843999999999994	49.06	40.861	55.718999999999994	69.317	63.805	70.132	46.623999999999995	46.65	52.247	29.115	48.637	18.988	46.437	29.269000000000002	27.941999999999997	29.884	40.201	42.652	18.33	39.503	28.525	28.165	31.434	34.054	37.285	17.479	34.04	17.957	26.932	29.815
67.67577	34.537	61.055	66.05199999999999	62.908	69.759	47.574	43.306999999999995	50.114	39.125	65.07300000000001	67.90100000000001	65.56	70.34	47.773999999999994	47.852	49.255	41.034	55.685	69.301	63.518	70.405	46.681000000000004	46.711000000000006	52.261	29.465999999999998	48.385	19.197	46.464	29.408	27.965999999999998	30.057	41.103	42.765	18.394000000000002	39.721	28.605999999999998	28.372	31.35	33.842	37.358000000000004	17.574	34.398	17.559	26.639	30.021
67.84243	34.561	61.138999999999996	65.986	62.516000000000005	69.709	47.494	43.446000000000005	50.083999999999996	39.043	64.172	68.227	65.572	70.07600000000001	47.63399999999999	47.755	49.06100000000001	40.875	55.543	69.654	63.356	70.125	46.667	46.68600000000001	52.233999999999995	29.32	48.576	19.214000000000002	46.711999999999996	29.546999999999997	27.991	30.066999999999997	40.953	42.81399999999999	18.554000000000002	39.601	28.4	28.283	31.524	34.027	37.094	17.555999999999997	34.519	18.006	27.122	29.677
68.0091	34.739000000000004	61.286	65.676	62.531000000000006	69.70100000000001	47.458	43.306999999999995	50.085	39.211999999999996	64.34899999999999	67.93	65.531	70.167	47.773999999999994	47.852	49.138999999999996	41.005	55.772	69.185	63.518	70.116	46.739	46.798	52.348	29.465999999999998	48.443000000000005	19.457	46.957	29.524	28.024	29.884	40.696999999999996	42.707	18.655	39.46	28.866999999999997	27.938000000000002	31.436	34.247	37.358000000000004	17.574	34.455999999999996	18.254	26.928	30.021
68.17585	34.777	61.196999999999996	65.844	62.702	69.808	47.63399999999999	43.398	50.232	39.245	64.518	68.329	65.554	70.131	47.863	47.795	49.31100000000001	41.066	56.146	69.324	63.398	70.081	46.713	46.858999999999995	52.261	29.62	48.386	19.182000000000002	46.786	29.679000000000002	28.381999999999998	30.183000000000003	41.104	42.913999999999994	18.554000000000002	39.698	28.675	28.178	31.59	34.339	37.422	18.08	34.608000000000004	18.066	27.315	30.145
68.34248	34.719	61.081	65.98899999999999	62.528	69.60600000000001	47.605	43.398	50.174	39.332	64.605	68.387	65.49600000000001	70.16	47.776	47.911	49.34	41.095	56.407	69.179	63.571999999999996	70.34100000000001	46.656000000000006	46.83	52.348	30.083000000000002	48.357	19.355999999999998	46.843999999999994	29.564	27.861	30.385	41.625	42.681999999999995	18.438	39.958	28.704	28.612	31.619	34.339	37.422	17.704	34.694	18.152	27.488000000000003	29.74
68.50916	34.771	61.576	66.385	62.758	69.90100000000001	47.632	43.286	50.053999999999995	39.251999999999995	64.10600000000001	67.883	65.398	70.258	47.918	47.873999999999995	49.376000000000005	41.24	55.833	69.455	63.541000000000004	70.358	46.858000000000004	46.88399999999999	52.391999999999996	30.135	48.522	19.667	47.248999999999995	29.857	28.011	30.5	41.676	42.8	18.575	39.741	29.113000000000003	28.752	31.616	34.117	37.349000000000004	17.753	34.798	18.26	27.318	29.998
68.67593	34.736	61.019	65.95	62.463	69.965	47.669	43.55	50.265	39.313	64.53699999999999	68.577	65.572	70.08800000000001	47.983999999999995	47.943000000000005	49.453	41.275	56.083999999999996	69.687	63.593999999999994	70.3	46.662	46.805	52.464	30.445999999999998	48.707	19.327	46.967	29.787	28.171999999999997	30.636	42.263999999999996	42.777	18.669	39.826	29.159000000000002	28.745	31.839000000000002	34.436	37.405	18.34	34.824	18.412	27.48	30.048000000000002
68.84258	34.958	61.246	65.955	62.683	69.456	47.559	43.335	50.151	39.478	64.631	68.4	65.485	69.964	47.872	47.93899999999999	49.281000000000006	41.342	56.312	69.252	63.696000000000005	70.27	46.615	46.751000000000005	52.335	30.379	48.586999999999996	19.595	47.41	29.851999999999997	28.209	30.634	42.548	42.617	19.109	39.974000000000004	29.021	29.025	32.006	34.46	37.553000000000004	17.996	35.265	18.36	27.340999999999998	30.129
69.00924	34.881	61.318999999999996	66.08800000000001	62.526	69.64699999999999	47.601000000000006	43.463	50.163999999999994	39.23	64.475	68.014	65.502	69.83800000000001	47.711999999999996	48.01	49.47	41.125	56.068000000000005	69.586	63.54	69.941	46.743	46.765	52.407	30.418000000000003	48.513999999999996	19.573	47.50899999999999	29.919	28.189	30.932	42.446000000000005	42.803000000000004	18.77	40.014	28.858	28.429000000000002	31.843000000000004	34.357	37.593	17.687	34.93	18.799	27.666999999999998	30.254
69.17578	34.968	61.318999999999996	66.347	62.67	69.705	47.601000000000006	43.549	50.193000000000005	39.49	64.532	68.187	65.502	69.982	47.799	47.924	49.412	41.38399999999999	55.953	69.529	63.568000000000005	69.797	46.83	46.765	52.349	30.677	48.513999999999996	19.343	47.163000000000004	29.746	28.304000000000002	30.816	42.446000000000005	42.773999999999994	19.000999999999998	40.158	28.973000000000003	28.747	32.045	34.443000000000005	37.593	18.35	35.045	18.886	27.523000000000003	30.514
69.34261	35.062	61.508	66.089	62.576	69.292	47.556000000000004	43.496	50.266999999999996	39.433	64.417	68.368	65.45	69.792	47.784	48.001999999999995	49.567	41.25	55.879	69.334	63.677	69.803	46.868	46.75	52.406000000000006	30.773000000000003	48.65	19.862000000000002	47.375	29.971	28.385	30.414	42.43899999999999	42.52	18.915	39.948	28.794	28.522	32.079	34.701	37.527	17.775	34.830999999999996	19.090999999999998	27.779	30.461
69.50923	35.01	61.476000000000006	66.04	62.49	69.748	47.586999999999996	43.522	50.301	39.571	64.366	68.52600000000001	65.461	69.75	47.816	48.126000000000005	49.386	41.308	56.135	69.23100000000001	63.563	69.98899999999999	46.751999999999995	46.81100000000001	52.391000000000005	30.634	48.63	19.754	47.78	30.025	28.496	30.791	42.56399999999999	42.54600000000001	18.807000000000002	40.311	29.570999999999998	28.555999999999997	32.228	34.346	37.455999999999996	18.074	35.451	18.724	27.603	30.465
69.67592	35.043	61.107	65.91	62.645	69.251	47.55	43.538999999999994	50.266000000000005	39.702	64.72800000000001	68.574	65.421	69.597	47.836999999999996	47.977	49.623000000000005	41.385	56.026	69.16199999999999	63.574	70.093	46.887	46.803999999999995	52.391000000000005	30.871	48.626000000000005	19.768	47.597	30.168000000000003	28.522	30.85	42.908	43.23	19.14	40.032	29.046999999999997	28.878	32.289	34.504	37.379	18.032	35.344	19.349	27.601999999999997	30.525
69.84261	35.134	61.782	66.187	62.597	69.682	47.715	43.614	50.347	39.601	64.134	68.303	65.67	69.617	47.946000000000005	48.205	49.455	41.521	55.858000000000004	69.5	63.672	70.082	46.876999999999995	46.942	52.652	31.601	48.79600000000001	20.015	48.023	30.427	28.605999999999998	31.344	43.456	43.016000000000005	18.980999999999998	40.449	29.189	29.085	32.263000000000005	34.836999999999996	37.592	18.367	35.73	19.714000000000002	28.093000000000004	30.673000000000002
70.00924	35.103	61.386	66.309	62.635	69.48100000000001	47.676	43.547	50.248000000000005	39.652	64.199	68.366	65.444	69.708	47.876999999999995	47.99	49.35	41.336999999999996	56.073	69.30199999999999	63.768	70.117	46.81	46.843999999999994	52.434	31.076	48.755	19.819000000000003	47.723	30.283	28.316999999999997	31.111	43.298	43.152	19.046	40.443000000000005	29.22	29.256999999999998	32.523	34.453	37.848	17.968	35.755	19.691	28.035999999999998	30.526
70.17599	35.078	61.521	66.347	62.39	69.564	47.658	43.534	50.373000000000005	39.554	64.499	68.139	65.566	69.73899999999999	47.82899999999999	48.053000000000004	49.633	41.407	55.803000000000004	69.683	63.55	69.832	46.765	46.825	52.493	30.905	48.644	19.906	48.198	29.976999999999997	28.563000000000002	31.061	43.302	42.733000000000004	18.901	40.062	29.522	28.885	32.412	34.705	37.67	18.197	35.839	19.658	28.076	31.083000000000002
70.34257	35.169000000000004	61.238	66.101	62.777	69.502	47.736999999999995	43.608999999999995	50.482	39.888000000000005	64.39699999999999	68.563	65.72800000000001	69.789	47.88	48.223	49.668	41.485	56.158	69.673	63.677	70.19800000000001	46.986999999999995	46.963	52.666000000000004	31.2	48.785	19.863	48.277	30.351	28.820999999999998	31.439	43.443999999999996	42.953	18.887	39.955999999999996	29.636	29.206999999999997	32.56	34.429	37.622	18.474	35.732	20.11	28.046	30.506
70.50936	35.099000000000004	61.523	66.12	62.451	69.34100000000001	47.538999999999994	43.472	50.342	39.753	64.359	68.17399999999999	65.34	69.282	47.798	47.994	49.431999999999995	41.403999999999996	56.008	69.197	63.409	69.693	46.876999999999995	46.763999999999996	52.348	31.361	48.585	20.094	48.398	30.603	28.668000000000003	31.139	43.417	42.931999999999995	19.176	40.431999999999995	29.541	29.166	32.172	34.758	37.836999999999996	18.415	35.63	19.645	27.718000000000004	30.64
70.67592	35.258	61.576	66.065	62.565	69.558	47.718	43.647	50.494	39.925	64.709	68.442	65.49	69.755	47.948	48.178000000000004	49.714	41.437	55.943000000000005	69.232	63.638999999999996	70.047	47.055	46.915	52.681000000000004	31.406	48.653	20.32	48.141999999999996	30.581999999999997	28.675	31.498	43.602	42.99100000000001	19.083	40.164	29.750999999999998	29.18	32.417	34.9	37.859	18.178	36.056	19.989	28.160999999999998	30.653000000000002
70.84267	35.484	61.568000000000005	65.977	62.472	69.506	47.668	43.56399999999999	50.416000000000004	39.899	64.969	68.559	65.229	69.758	47.957	48.16	49.588	41.733999999999995	56.254	69.465	63.692	69.786	47.003	47.098	52.608999999999995	31.574	48.983000000000004	20.820999999999998	48.411	30.426	28.866	31.721999999999998	44.08	43.053999999999995	19.439	40.774	29.826999999999998	29.377	32.381	34.873000000000005	37.888000000000005	18.39	36.258	20.521	28.674	30.79
71.00926	35.312	61.278	66.22399999999999	62.699	69.475	47.523	43.513999999999996	50.355	39.794000000000004	64.376	68.539	65.531	69.387	47.81100000000001	48.095	49.332	41.504	56.023999999999994	69.301	63.68600000000001	69.76899999999999	46.861000000000004	46.923	52.536	31.458000000000002	48.772	20.131	48.585	30.236	28.533	31.497	44.01	42.828	19.271	40.385999999999996	29.811	29.205	32.298	34.915	37.791	18.191	35.902	19.680999999999997	28.423000000000002	30.65
71.17599	35.339	61.394	66.296	62.443000000000005	69.331	47.61	43.535	50.32899999999999	39.841	64.475	68.21	65.49	69.40899999999999	47.812	48.102	49.617	41.56	55.76	69.117	63.54600000000001	69.525	46.945	47.011	52.521	31.662	48.751000000000005	20.095	49.253	31.006	28.779	31.519000000000002	43.905	43.141999999999996	19.177	40.425	30.000999999999998	29.493000000000002	32.555	34.727	37.888000000000005	18.680999999999997	36.171	20.26	28.209	30.587
71.34266	35.376	61.449	65.942	62.497	69.439	47.641000000000005	43.51	50.476000000000006	39.788000000000004	64.615	68.34899999999999	65.281	69.257	47.843	48.016000000000005	49.556999999999995	41.65	56.135	69.43	63.485	69.722	46.89	46.81	52.463	31.64	48.693999999999996	20.371	49.052	30.9	28.673000000000002	31.528000000000002	44.051	43.058	19.337	40.402	29.808000000000003	29.355999999999998	32.564	35.023	37.952	18.694000000000003	36.235	19.983	28.335	30.596
71.50926	35.556999999999995	61.388000000000005	66.183	62.498000000000005	69.404	47.586000000000006	43.623000000000005	50.482	39.985	64.73899999999999	68.741	65.583	69.447	47.905	48.17	49.725	41.592	56.18899999999999	69.676	63.806000000000004	69.90899999999999	47.093999999999994	47.105	52.769	31.736	48.994	20.525	49.201	30.753	28.844	31.502	44.732	43.26	19.258	40.766999999999996	29.98	29.624000000000002	33.092	35.306	37.91	18.647000000000002	36.687	20.576	28.479	30.745
71.67595	35.434	61.373000000000005	66.428	62.618	69.382	47.776	43.711999999999996	50.548	40.022	64.436	68.45100000000001	65.473	69.26899999999999	48.034	48.228	49.603	41.7	56.467	69.532	63.691	69.711	47.086000000000006	46.972	52.608000000000004	31.927	48.703	20.701999999999998	49.07	30.624000000000002	29.151999999999997	31.563000000000002	44.373000000000005	43.055	19.61	40.56	29.677	29.471999999999998	32.855	35.607	37.994	18.588	36.366	20.309	28.346999999999998	30.773000000000003
71.84266	35.525999999999996	61.457	66.219	62.711000000000006	69.638	47.75	43.556000000000004	50.47	39.803000000000004	64.862	68.601	65.298	69.277	47.865	48.128	49.562	41.815	56.317	69.361	63.583	69.76899999999999	46.997	47.065	52.754	31.704	48.952	20.503	49.045	30.928	28.903000000000002	31.646	44.398	43.28	19.149	40.558	30.096999999999998	29.419	33.032	35.008	37.701	18.624000000000002	36.391	20.756	28.799	30.628
72.0094	35.607	61.856	66.101	62.618	69.499	47.699	43.648	50.451	39.952	64.51100000000001	68.602	65.56	69.33800000000001	48.077	48.372	49.64	41.793	55.813	69.566	63.839	69.47800000000001	47.003	46.928000000000004	52.449	32.077	48.673	20.453	49.315	30.888	29.212	31.813000000000002	44.412	42.994	19.273	40.674	29.999000000000002	29.587	32.821999999999996	35.185	38.078	18.517	36.709	20.592	28.701999999999998	30.795
72.17619	35.744	61.347	66.14399999999999	62.56399999999999	69.333	47.687	43.621	50.633	39.844	64.296	68.457	65.479	69.247	48.003	48.256	49.633	41.928999999999995	56.151	69.567	63.84	69.65899999999999	46.93899999999999	46.998999999999995	52.551	31.861	48.818000000000005	20.34	49.415	31.048000000000002	29.026	31.901	44.748999999999995	43.167	19.625	40.496	30.651999999999997	29.348000000000003	33.194	35.313	37.988	19.095	36.881	20.875	28.741999999999997	31.054000000000002
72.34278	35.657	61.521	66.173	62.477	69.593	47.687	43.65	50.54600000000001	39.844	64.64399999999999	68.747	65.421	69.305	47.916000000000004	48.227	49.489	41.9	56.324	69.39399999999999	63.666000000000004	69.543	46.91	47.056000000000004	52.724	32.035	48.731	20.717	49.357	30.787	29.084	31.756	44.778	43.051	19.104	40.699	30.13	29.695	33.02	35.196999999999996	38.162	18.69	37.141999999999996	21.105999999999998	28.829	31.054000000000002
72.50951	35.681	61.397	66.60600000000001	62.645	69.33800000000001	47.839	43.538999999999994	50.643	40.05	65.07600000000001	68.574	65.218	69.307	47.982	48.238	49.71	41.907	55.93899999999999	69.51	63.718999999999994	69.514	47.003	47.036	52.652	32.175	48.887	20.493000000000002	49.133	31.153000000000002	29.073	31.516	44.908	43.23	19.314	40.900999999999996	30.264	29.921	32.898	35.141999999999996	38.162	18.525	36.794000000000004	20.971999999999998	28.935	31.046999999999997
72.67602	35.664	61.286	66.24	62.652	69.32600000000001	47.68899999999999	43.589	50.668	40.012	64.477	68.297	65.49	69.204	48.035	48.178000000000004	49.626999999999995	42.016999999999996	55.856	69.55199999999999	63.726000000000006	69.757	47.026	47.206	52.768	32.305	48.913999999999994	21.045	49.215	30.843000000000004	29.255	31.846	44.879	43.165	19.344	40.542	30.621	29.76	33.141999999999996	35.335	38.179	18.497	37.159	21.41	28.829	31.261999999999997
72.84276	35.743	61.52	66.245	62.51	69.218	47.744	43.672	50.637	39.979	64.685	68.564	65.49600000000001	69.153	48.12	48.233999999999995	49.658	41.898	56.294	69.616	63.846000000000004	69.64699999999999	47.226000000000006	47.203	52.652	32.152	49.232	20.625	49.56100000000001	31.123	29.129	32.099000000000004	45.053000000000004	43.452	19.359	40.739000000000004	30.553	29.723000000000003	33.076	35.591	38.289	19.006	37.181999999999995	21.107	29.08	31.34
73.00943	35.768	61.483999999999995	66.142	62.38399999999999	69.425	47.637	43.626000000000005	50.556000000000004	39.963	64.641	68.545	65.218	69.133	47.982	48.208999999999996	49.536	41.965	55.968	69.423	63.979	69.456	46.916000000000004	46.861999999999995	52.565	32.262	48.945	20.493000000000002	49.568000000000005	31.066	29.247	31.864	44.966	43.375	19.314	41.104	30.438000000000002	29.805999999999997	33.101	35.286	38.046	18.438	36.939	21.406999999999996	29.109	30.930999999999997
73.17624	35.734	61.302	66.27199999999999	62.548	69.372	47.645	43.608999999999995	50.62	40.034	64.395	68.729	65.288	69.49	48.163000000000004	48.387	49.647	41.916000000000004	56.28	69.752	63.91	69.641	46.926	47.159	52.88399999999999	32.69	48.803999999999995	20.767	49.31399999999999	31.096999999999998	29.278000000000002	32.412	44.88	43.24100000000001	19.241	40.774	30.353	30.177	33.126	35.214	38.150999999999996	18.74	37.275	21.359	28.732	31.218000000000004
73.34284	35.866	61.355	66.52199999999999	62.57	69.385	47.795	43.674	50.768	39.841	64.646	68.832	65.334	69.21600000000001	48.023	48.331	49.933	42.037	56.044	69.74	63.729	69.65899999999999	47.019	47.163000000000004	52.998999999999995	32.213	49.153	20.910999999999998	49.376999999999995	31.146	29.645	32.314	44.765	43.19	19.472	40.988	30.256999999999998	29.875	33.141999999999996	35.224000000000004	38.134	18.709	37.403	21.819000000000003	29.561999999999998	30.945
73.50941	35.891999999999996	61.395	66.297	62.724	69.532	47.698	43.724	50.67	40.007	65.058	68.432	65.167	69.163	48.041000000000004	48.376999999999995	49.8	42.056000000000004	55.91	69.71600000000001	63.854	69.14399999999999	46.98	47.21	52.782	32.123000000000005	49.111999999999995	20.715	49.742	31.58	29.616999999999997	32.428000000000004	45.155	43.355	19.363	40.78	30.575	29.756999999999998	33.371	35.477	38.244	18.947	37.137	22.17	29.33	30.828000000000003
73.67618	36.008	61.36600000000001	66.64399999999999	62.521	69.358	47.842	43.724	50.728	39.949	64.711	68.664	65.34	69.163	48.07	48.318999999999996	49.973	41.998000000000005	55.93899999999999	69.514	63.79600000000001	69.607	47.153999999999996	47.239	52.983999999999995	32.441	48.938	21.090999999999998	49.684	31.464000000000002	29.183000000000003	32.37	45.3	43.297	19.739	41.098	30.98	29.872	33.053000000000004	35.39	38.273	19.062	37.281	22.315	28.925	31.059
73.84287	35.946	61.52	66.274	62.655	69.363	47.744	43.585	50.637	40.153	64.656	68.767	65.40899999999999	68.688	48.12	48.118	49.89	42.303999999999995	55.946000000000005	69.79	63.73	69.705	47.08	47.203	52.971000000000004	32.501	49.376999999999995	21.06	49.93899999999999	31.471999999999998	29.622	32.302	45.343	43.626000000000005	19.678	41.232	30.989	29.81	33.424	35.678000000000004	38.579	18.948	37.356	22.065	29.340999999999998	31.195
74.00945	35.84	61.691	66.472	62.672	69.352	47.777	43.718999999999994	50.747	40.061	64.915	68.57600000000001	65.081	68.843	48.062	48.336000000000006	49.781000000000006	42.28	56.43899999999999	69.744	63.715	69.578	46.945	47.144	52.738	32.474000000000004	49.158	21.024	49.935	31.59	29.397	31.973000000000003	45.516000000000005	43.407	19.673	41.068999999999996	30.932	30.138	33.522	35.821	38.36	18.851	37.57	22.447	28.935	31.037
74.17619	36.013000000000005	61.922	66.385	62.643	69.352	47.718999999999994	43.661	50.776	40.234	64.597	68.229	65.369	69.334	47.975	48.25	49.838	42.163999999999994	55.746	69.6	63.801	69.376	47.089	47.346000000000004	53.056000000000004	32.503	49.158	20.678	49.70399999999999	31.503	29.656999999999996	32.291	45.574	43.493	19.5	41.04	31.191999999999997	29.705	33.493	35.821	38.129	18.764	37.339	22.361	29.455	31.124000000000002
