	MG1655-1	BUT1-2_1	BUT3-6_1	BUT7-7_1	BUT9-7_1	marC-1	rob-1	yobF-1	MG1655-2	BUT1-2_2	BUT3-6_2	BUT7-7_2	BUT9-7_2	marC-2	rob-2	yobF-2	MG1655-3	BUT1-2_3	BUT3-6_3	BUT7-7_3	BUT9-7_3	marC-3	rob-3	yobF-3	cspC-1	marC_rob-1	marC_yobF-1	rob_yobF-1	marC_rob_yobF-1	marC_rob_mppA-1	marC_rob_mppA_yobF-1	ypjA_mprA_nadR_yhjK-1	cspC-2	marC_rob-2	marC_yobF-2	rob_yobF-2	marC_rob_yobF-2	marC_rob_mppA-2	marC_rob_mppA_yobF-2	ypjA_mprA_nadR_yhjK-2	cspC-3	marC_rob-3	marC_yobF-3	rob_yobF-3	marC_rob_yobF-3	marC_rob_mppA-3	marC_rob_mppA_yobF-3	ypjA_mprA_nadR_yhjK-3
58.50829	82.08	82.26	81.419	75.846	79.002	83.61399999999999	81.303	78.24	86.316	82.205	76.377	76.10600000000001	79.233	82.939	84.345	78.855	86.28	83.336	77.61	78.165	80.227	82.79299999999999	84.05799999999999	79.016	78.587	86.316	79.71600000000001	78.628	79.436	84.98700000000001	81.63	5.301	79.085	83.42399999999999	82.61399999999999	75.96300000000001	79.48100000000001	86.76700000000001	79.458	5.2	81.562	87.97	82.17299999999999	82.574	82.932	87.281	85.475	6.129
58.67505	81.732	82.022	81.63	75.57300000000001	79.378	83.432	81.42699999999999	78.081	86.334	82.359	76.105	76.03	79.244	82.421	84.19200000000001	77.965	86.215	83.435	78.041	77.529	80.52	83.059	84.44	78.773	78.827	86.42200000000001	80.065	78.38600000000001	79.532	84.611	81.64399999999999	5.322	79.186	83.359	82.376	75.971	79.183	86.588	79.01899999999999	5.106	81.181	87.992	82.132	82.505	82.947	86.73899999999999	85.57700000000001	6.0089999999999995
58.84172	81.683	82.28399999999999	81.388	75.258	79.59	83.47	81.497	78.212	86.28299999999999	82.23100000000001	76.321	75.938	79.12	82.795	84.566	78.631	86.414	83.361	77.918	77.85600000000001	80.506	83.296	84.279	79.381	78.696	86.309	80.331	78.88	79.99600000000001	84.197	81.992	5.372999999999999	79.13600000000001	82.969	82.863	75.572	79.368	86.762	78.896	5.1610000000000005	81.532	87.962	82.14200000000001	82.29	82.90100000000001	87.162	85.47	6.1160000000000005
59.00842	81.984	82.444	81.855	75.854	79.182	83.62799999999999	81.315	77.884	86.50299999999999	82.303	76.217	76.452	79.244	82.758	84.61399999999999	78.667	85.821	84.053	78.294	78.26	80.745	82.694	84.412	79.02600000000001	78.855	86.59	80.065	78.808	79.869	84.667	81.58800000000001	5.35	79.355	82.825	82.601	75.971	79.268	86.757	79.385	5.191	81.743	87.992	82.63799999999999	82.758	83.34	87.469	85.465	5.981
59.17506	81.76	82.556	81.265	75.404	79.46300000000001	83.26299999999999	81.42699999999999	78.362	86.25	82.471	76.273	76.199	79.61	82.365	84.221	78.583	86.29899999999999	83.68799999999999	78.041	78.035	80.829	82.806	84.15899999999999	79.195	78.91199999999999	86.141	80.233	78.808	79.44800000000001	85.00399999999999	82.066	5.434	79.27	83.64	82.685	75.915	79.071	86.616	79.3	5.022	81.827	88.133	81.87899999999999	82.758	82.975	87.244	85.634	5.981
59.3419	81.84	82.15899999999999	82.245	75.686	78.984	82.61399999999999	81.453	77.85600000000001	86.61	82.16	76.414	76.48	78.85	82.53	84.07600000000001	78.16199999999999	86.434	83.40299999999999	77.985	78.23100000000001	80.266	82.102	83.958	78.717	78.768	86.24600000000001	79.866	78.554	79.587	84.381	82.06299999999999	5.31	79.462	83.40899999999999	82.738	76.112	79.46300000000001	86.274	79.131	5.095	81.6	88.49	82.381	82.698	83.39299999999999	86.81700000000001	85.26299999999999	5.968999999999999
59.50838	82.09299999999999	82.102	82.075	76.124	79.314	83.314	81.758	78.09899999999999	86.52799999999999	82.381	76.685	76.33	78.92699999999999	82.27600000000001	84.469	78.48899999999999	86.242	83.68299999999999	78.20100000000001	78.954	80.85	82.631	84.52	79.157	78.82300000000001	86.73100000000001	80.311	78.547	79.806	84.354	81.667	5.4510000000000005	79.605	83.554	82.962	76.072	79.597	86.95100000000001	79.348	5.206	81.93299999999999	87.93700000000001	82.774	82.75399999999999	82.85799999999999	86.991	85.631	6.194
59.67502	81.828	82.456	82.037	76.043	79.704	83.61399999999999	81.86399999999999	77.875	86.09100000000001	82.26100000000001	76.124	76.892	79.317	82.321	84.205	78.855	86.476	83.67299999999999	78.059	77.997	80.592	83.355	84.227	78.595	78.503	85.979	79.828	78.376	79.717	84.48200000000001	81.714	5.414	79.59	83.42399999999999	82.866	76.3	79.48100000000001	86.486	79.767	5.2	81.67399999999999	88.363	82.70700000000001	82.82700000000001	83.101	87.02799999999999	85.559	6.0729999999999995
59.84175	81.587	82.721	82.189	76.051	79.518	83.45700000000001	81.34100000000001	78.221	86.21600000000001	82.413	76.498	76.67699999999999	79.018	82.305	83.964	78.10600000000001	85.844	83.881	77.9	78.03399999999999	80.631	82.664	84.098	79.11	78.683	86.499	80.288	78.498	79.671	84.26899999999999	82.06299999999999	5.394	79.575	83.324	82.906	75.944	79.182	86.976	78.991	5.178999999999999	81.797	88.23700000000001	82.213	82.698	82.88799999999999	86.929	85.713	6.474
60.00845	81.76	82.135	82.333	76.05	79.71600000000001	83.066	81.23	77.575	86.025	82.556	76.301	76.564	79.244	82.87100000000001	84.19200000000001	78.583	86.32700000000001	83.68799999999999	78.21	78.484	80.773	82.525	84.074	78.829	78.94	86.337	79.559	78.696	80.038	84.52600000000001	82.48700000000001	5.434	79.523	83.696	83.022	76.392	79.661	86.84100000000001	79.441	5.05	81.65899999999999	88.554	82.441	83.236	83.14399999999999	87.07600000000001	85.943	6.2620000000000005
60.17508	81.944	82.26299999999999	81.844	75.705	79.28399999999999	83.027	81.445	77.538	85.787	82.685	76.152	76.752	78.58800000000001	82.40899999999999	83.815	78.181	86.005	83.81700000000001	77.863	78.25	80.791	82.346	83.641	78.65100000000001	78.39399999999999	86.37899999999999	80.054	78.657	79.325	83.868	81.99799999999999	5.482	79.483	83.23299999999999	82.898	76.046	79.398	86.40700000000001	79.15	5.295	82.069	88.37100000000001	82.514	82.971	83.02	87.03399999999999	85.59299999999999	6.085
60.34179	81.788	82.415	81.656	75.983	79.456	83.064	81.39399999999999	78.09899999999999	85.52	82.77799999999999	76.431	76.38600000000001	79.238	82.67299999999999	84.27600000000001	78.685	86.191	83.99600000000001	77.949	78.44800000000001	80.88	82.661	83.765	78.876	78.967	86.458	79.947	78.604	79.94800000000001	84.161	82.345	5.52	79.497	83.447	83.444	76.128	79.289	86.84299999999999	79.574	5.132000000000001	81.992	88.73200000000001	82.86200000000001	83.405	83.199	86.884	86.031	6.769
60.50838	81.708	82.53200000000001	82.53299999999999	75.993	79.351	83.40700000000001	81.288	77.855	85.72	82.699	76.498	76.62	79.133	82.228	84.196	78.611	85.37700000000001	83.83200000000001	78.042	78.457	80.66199999999999	82.274	83.685	78.745	78.578	86.90700000000001	80.235	78.612	79.955	84.249	81.844	5.587999999999999	79.444	83.421	83.363	76.223	79.21300000000001	86.508	79.751	5.23	81.88600000000001	88.56200000000001	82.75399999999999	83.156	82.838	87.307	85.611	6.415
60.67504	81.832	82.40299999999999	82.039	76.396	79.333	82.912	81.158	77.64	85.93	82.794	76.64699999999999	76.995	79.368	82.211	83.449	78.789	86.15	83.956	78.305	78.382	80.954	82.791	84.03399999999999	79.176	78.589	86.52799999999999	79.908	78.876	80.05	83.868	82.39	5.455	79.485	83.54700000000001	82.897	76.625	79.335	86.605	79.283	5.294	81.925	88.689	82.87799999999999	83.027	83.44	87.51799999999999	85.821	6.5360000000000005
60.84177	81.663	82.741	82.039	76.143	79.47399999999999	83.109	81.49600000000001	78.17399999999999	85.73299999999999	82.654	76.788	76.433	78.946	81.846	84.152	78.479	85.50299999999999	83.478	78.22	78.41	80.842	82.116	84.119	78.67	78.67399999999999	85.93700000000001	80.105	78.707	79.96600000000001	83.78299999999999	81.911	5.5120000000000005	79.4	83.54700000000001	83.291	76.316	79.785	86.71799999999999	79.395	5.237	81.84	88.689	82.65299999999999	83.421	83.384	87.068	85.51100000000001	6.2829999999999995
61.00848	81.563	82.443	82.275	76.658	79.456	83.036	81.39399999999999	78.324	85.88600000000001	82.693	76.6	77.258	79.575	82.111	83.742	78.376	85.882	84.277	78.37100000000001	78.92699999999999	81.218	82.12700000000001	83.681	78.98899999999999	78.882	86.626	79.947	78.998	80.117	84.161	82.542	5.547999999999999	79.61	83.53200000000001	83.416	76.297	79.796	86.928	79.34899999999999	5.301	82.21700000000001	89.042	82.91799999999999	83.208	83.42399999999999	87.363	86.171	6.601
61.17512	81.113	82.331	82.219	76.039	79.625	83.036	81.366	78.014	85.689	82.609	76.685	76.78	79.491	82.139	84.19200000000001	78.122	85.544	83.686	78.005	78.758	80.90899999999999	82.042	83.906	79.13	78.545	86.204	79.778	78.604	80.033	83.711	82.035	5.547999999999999	79.666	83.13799999999999	83.162	76.297	79.374	86.59	79.574	5.2170000000000005	82.21700000000001	88.45100000000001	82.609	82.98299999999999	83.677	86.85600000000001	86.171	6.516
61.34182	81.447	82.665	82.414	76.922	79.48899999999999	82.698	81.116	77.66	85.402	82.413	76.751	77.182	79.383	82.221	83.852	77.825	85.39399999999999	83.90899999999999	78.069	78.821	80.968	82.214	83.228	78.773	78.768	86.274	80.007	78.751	80.148	84.213	81.726	5.422000000000001	79.715	83.324	83.49600000000001	76.197	79.77199999999999	86.387	79.49600000000001	5.292000000000001	81.85300000000001	88.743	82.971	83.204	83.309	87.238	85.713	6.474
61.50848	81.92399999999999	82.721	82.01899999999999	76.209	79.258	82.611	81.111	77.733	85.234	82.634	76.291	76.808	79.658	82.10700000000001	83.90700000000001	78.48899999999999	84.976	83.59899999999999	78.20100000000001	78.954	80.935	82.434	83.48	79.186	78.654	86.506	79.917	78.941	79.637	83.848	81.86399999999999	5.62	79.38	83.61	83.13	76.382	79.429	86.698	79.348	5.121	82.074	88.977	82.971	83.345	83.505	87.15899999999999	86.13799999999999	6.841
61.67517	81.539	82.785	82.22399999999999	77.118	79.464	82.816	81.232	77.63	85.383	82.84	76.835	77.042	79.38600000000001	82.17200000000001	84.421	78.47	85.602	84.42200000000001	78.295	78.766	81.056	82.61200000000001	83.01	78.632	78.634	86.45700000000001	80.067	78.95	79.87100000000001	84.165	81.844	5.531000000000001	79.669	83.449	83.279	76.054	79.55	86.508	79.779	5.371	82.139	89.209	83.12	83.831	83.316	87.13799999999999	86.089	6.865
61.84193	81.671	82.384	82.245	76.782	79.658	82.67	81.032	77.407	84.84	82.806	76.583	76.593	79.63600000000001	82.277	83.711	78.16199999999999	85.31	84.134	77.985	79.102	81.305	81.84899999999999	83.509	78.492	78.768	86.07700000000001	79.75399999999999	78.723	79.811	83.848	82.06299999999999	5.562	79.238	83.212	83.412	75.944	79.51899999999999	86.471	79.581	5.263999999999999	81.6	89.024	82.999	83.37200000000001	82.916	86.985	85.881	6.39
62.00859	81.398	82.50399999999999	82.196	76.809	79.717	82.59100000000001	80.782	77.715	85.27	82.84	76.582	76.873	79.30199999999999	81.722	83.381	78.217	85.29299999999999	83.86	78.57600000000001	79.047	80.803	82.134	83.12200000000001	78.37899999999999	78.887	86.57	79.87	79.03399999999999	80.208	83.743	82.35	5.447	79.866	84.096	83.11	76.50399999999999	79.634	86.902	79.863	5.2860000000000005	82.083	89.321	83.26	83.54899999999999	83.59700000000001	87.195	86.595	6.696000000000001
62.17517	81.241	82.741	82.432	76.565	79.671	82.855	80.568	77.921	85.311	82.963	76.535	76.967	79.818	81.592	84.01100000000001	78.31	85.25	83.9	77.995	79.001	81.095	82.454	83.75299999999999	78.923	78.955	86.5	80.19	78.96	80.135	83.699	82.47399999999999	5.596	80.075	83.631	83.066	76.71	79.785	87.11200000000001	79.902	5.377999999999999	82.431	89.027	83.32799999999999	83.505	84.059	87.096	86.074	6.761
62.34187	81.623	83.01	82.419	76.62899999999999	79.40100000000001	82.67200000000001	81.086	77.76100000000001	85.49700000000001	82.639	77.05	77.17399999999999	79.80199999999999	81.748	83.85799999999999	78.431	85.015	84.084	78.681	79.097	80.939	81.706	83.234	78.876	79.055	87.02799999999999	80.118	78.971	80.485	84.109	82.179	5.617000000000001	80.403	84.101	83.67299999999999	76.436	79.684	86.82	79.913	5.341	82.501	89.191	83.485	83.381	83.906	87.285	86.149	6.81
62.50866	81.39	82.46799999999999	82.15899999999999	76.546	79.455	82.35799999999999	80.858	77.705	85.15	83.02799999999999	76.882	77.286	78.983	81.46	83.766	78.039	84.976	84.35799999999999	78.145	79.292	80.597	82.294	83.03	78.229	78.935	86.675	79.889	78.266	79.806	83.735	82.117	5.789	79.942	83.301	83.805	76.46600000000001	79.822	86.416	79.62899999999999	5.318	82.49600000000001	89.06200000000001	83.449	83.738	83.84200000000001	86.822	85.744	7.01
62.6753	81.193	82.805	82.49700000000001	76.884	79.736	82.35799999999999	81.027	77.368	85.375	82.887	76.432	77.286	79.405	81.01	83.23200000000001	77.982	85.285	84.02	78.20100000000001	79.066	80.738	81.844	83.311	78.032	78.907	86.478	79.664	78.71600000000001	80.031	83.538	81.976	5.5920000000000005	79.88600000000001	83.695	82.87700000000001	76.32600000000001	79.429	86.585	79.461	5.318	82.49600000000001	89.399	83.561	83.738	83.786	87.32799999999999	85.884	7.037999999999999
62.84195	81.01100000000001	83.01899999999999	82.48299999999999	77.107	79.77	82.62100000000001	81.089	78.126	84.83	83.265	76.684	77.343	79.63600000000001	81.867	83.75200000000001	77.979	85.476	84.59899999999999	78.176	79.127	81.14	82.07600000000001	83.946	78.679	79.006	86.762	80.206	78.748	80.263	83.63799999999999	82.045	5.417000000000001	80.01899999999999	83.973	83.681	76.745	79.715	86.689	80.084	5.42	82.506	89.321	83.60700000000001	84.066	83.914	87.12899999999999	86.35700000000001	7.4
63.00854	81.173	82.954	82.39299999999999	76.949	79.942	82.619	81.092	77.265	84.736	82.755	76.498	77.351	79.30199999999999	81.3	83.381	77.683	84.927	84.169	77.958	78.682	81.0	81.459	83.179	78.126	78.66199999999999	86.31700000000001	79.785	78.781	79.758	83.35	82.125	5.531000000000001	79.612	83.786	83.02600000000001	76.279	79.578	86.396	79.442	5.2860000000000005	82.30799999999999	88.73100000000001	83.37299999999999	83.57799999999999	83.569	87.307	86.539	7.202000000000001
63.17536	81.607	83.022	82.32	76.79	79.671	82.29299999999999	80.905	77.38600000000001	85.14200000000001	83.16	76.732	76.967	79.79	81.142	84.01100000000001	77.86	85.081	84.406	77.995	79.057	80.87	82.03200000000001	83.24700000000001	78.501	78.843	86.837	79.655	78.622	79.825	83.55799999999999	82.13600000000001	5.624	79.906	83.575	83.20700000000001	76.541	79.87	86.605	79.564	5.377999999999999	82.262	89.25200000000001	83.244	83.505	83.86200000000001	87.01100000000001	85.961	6.957999999999999
63.3419	81.193	82.664	82.60799999999999	76.929	79.758	81.96	81.105	77.836	85.095	83.08200000000001	77.069	77.503	79.37100000000001	81.514	83.286	78.168	85.12	83.935	78.278	79.2	81.042	81.697	83.085	78.529	79.075	86.88	79.94	78.596	79.857	83.51	82.706	5.65	79.86	83.587	83.271	76.68	79.816	86.64299999999999	79.819	5.401	82.464	89.46600000000001	83.618	84.07700000000001	83.898	87.39	86.367	7.322
63.50867	81.09899999999999	83.023	82.93799999999999	77.333	79.743	82.285	80.922	77.392	84.975	83.155	76.74	77.344	79.947	81.306	83.727	78.063	85.059	84.603	78.882	79.918	80.888	81.259	83.329	78.82	79.15100000000001	86.713	79.869	78.919	80.152	83.755	82.161	5.655	79.99600000000001	83.95100000000001	83.516	77.083	79.632	87.17299999999999	80.001	5.459	82.70700000000001	89.64	83.44200000000001	84.29700000000001	83.91799999999999	87.304	86.786	7.357
63.67531	80.866	83.09899999999999	82.59200000000001	76.71300000000001	80.078	82.28	80.665	77.816	84.882	82.98	77.248	77.399	79.324	81.188	83.777	77.75399999999999	85.161	84.736	78.541	79.54899999999999	81.025	81.14399999999999	83.04	78.566	79.087	86.95100000000001	80.232	78.86	80.12100000000001	83.662	82.40799999999999	5.574	80.042	84.24799999999999	83.79	76.80199999999999	80.278	87.05	79.88600000000001	5.268	82.588	89.2	83.574	84.259	84.051	87.348	86.54899999999999	7.218
63.84199	80.742	82.861	82.383	77.042	79.87100000000001	81.988	80.486	77.413	84.898	83.645	77.013	77.98100000000001	79.568	81.317	83.37100000000001	77.88600000000001	84.92200000000001	84.35799999999999	78.503	79.08800000000001	81.211	81.556	83.169	77.90899999999999	79.075	86.571	79.686	79.10300000000001	79.857	83.594	82.59299999999999	5.621	79.77600000000001	83.671	83.665	76.455	80.126	86.671	79.594	5.343999999999999	82.295	89.46600000000001	83.449	83.88	83.98299999999999	87.36200000000001	86.367	7.406000000000001
64.00864	81.095	83.04700000000001	82.821	76.91	80.05199999999999	81.634	80.86399999999999	77.703	84.604	83.29299999999999	76.59899999999999	77.202	79.551	81.16199999999999	83.132	77.725	84.68700000000001	84.796	78.289	79.35300000000001	80.971	81.202	83.1	78.28399999999999	78.921	86.649	79.811	78.494	80.376	83.525	82.383	5.558	80.273	83.945	84.02	76.689	80.054	86.604	79.858	5.42	82.478	89.321	83.60700000000001	83.587	84.027	87.213	86.18799999999999	7.231
64.17527	81.095	83.16	82.934	77.408	80.018	82.025	80.717	77.156	84.463	83.178	77.577	77.50399999999999	79.855	81.131	83.44	78.108	84.57600000000001	84.825	78.648	79.346	80.85300000000001	81.619	83.155	78.895	78.807	86.713	80.031	78.82600000000001	80.4	83.581	82.325	5.672000000000001	80.191	83.92200000000001	83.738	76.593	80.133	87.05799999999999	80.077	5.221	82.84200000000001	89.67	83.664	83.64399999999999	84.055	87.529	86.41799999999999	7.544
64.34203	81.304	83.059	82.917	76.937	80.113	81.83800000000001	81.009	77.673	84.87100000000001	83.302	76.768	77.429	79.583	81.199	83.48	78.23	84.87100000000001	84.72399999999999	78.94	79.78	81.146	81.12	83.139	78.763	79.158	86.869	79.788	79.006	80.184	83.48	81.771	5.737	80.374	83.964	84.03299999999999	76.432	80.171	86.788	80.116	5.539	82.656	89.544	83.789	84.109	84.039	87.82600000000001	86.572	7.524
64.5088	80.699	82.934	82.708	76.984	79.905	81.771	80.632	77.439	84.83	83.15	77.154	77.50399999999999	79.347	80.454	83.581	78.05199999999999	84.71700000000001	84.59899999999999	78.337	79.82600000000001	80.712	81.421	83.18299999999999	78.726	79.28699999999999	86.48700000000001	79.918	79.05199999999999	80.23	83.44	82.26799999999999	5.955	80.163	83.92200000000001	83.823	76.96	80.274	86.719	80.218	5.531000000000001	82.757	89.67	83.664	83.899	84.14	87.303	86.615	7.431
64.67535	81.35300000000001	83.305	83.023	77.248	79.997	82.06	80.922	77.139	84.806	83.46600000000001	77.27600000000001	78.021	79.806	81.137	83.445	78.119	85.059	84.913	78.684	79.156	81.226	81.175	83.01899999999999	78.39699999999999	79.066	86.54299999999999	79.756	79.06	80.265	83.839	82.07600000000001	5.684	80.024	83.92299999999999	84.08	76.575	79.971	86.92	79.916	5.544	82.62200000000001	89.38600000000001	83.921	83.874	84.426	87.53	86.70200000000001	7.695
64.84215	80.87	82.962	82.652	77.192	79.967	82.057	80.554	77.76	84.40700000000001	83.37799999999999	77.36	77.87899999999999	79.918	81.416	83.132	77.83800000000001	84.94	84.712	78.373	79.268	81.055	81.286	82.874	78.002	79.14699999999999	87.156	80.234	79.369	80.094	83.215	82.29799999999999	5.699	80.188	83.945	83.87899999999999	76.689	79.997	87.084	80.281	5.5889999999999995	82.90100000000001	90.421	84.086	84.236	84.365	87.721	86.273	7.654
65.00868	80.89	83.603	83.01100000000001	77.23899999999999	79.733	81.82300000000001	81.05199999999999	77.863	84.79299999999999	83.51	77.182	77.983	79.937	81.013	83.462	78.307	84.594	84.87299999999999	78.477	79.738	81.244	81.503	82.979	78.359	79.28	86.78299999999999	79.887	79.19	80.649	83.48899999999999	82.375	5.702999999999999	80.209	84.163	84.124	76.538	80.158	86.963	80.01899999999999	5.3389999999999995	83.175	89.455	84.134	84.171	84.47	87.601	86.66	7.348
65.17538	80.87	82.87799999999999	82.87799999999999	77.22	80.193	81.663	80.413	78.126	84.51899999999999	83.37799999999999	76.994	77.682	79.63600000000001	80.486	83.132	77.64	84.65899999999999	84.96600000000001	78.711	79.437	80.914	81.117	82.79	78.679	79.175	86.762	80.206	79.171	80.292	83.441	82.383	5.643	80.301	84.28299999999999	83.85	76.858	80.42	86.999	79.858	5.4479999999999995	82.958	89.8	84.001	84.574	84.281	87.46700000000001	86.78	7.682
65.34215	81.05	83.427	82.55	76.824	80.283	81.725	80.416	77.419	84.36200000000001	83.557	77.27600000000001	77.768	79.809	80.465	82.83	77.891	84.589	84.696	78.432	79.695	80.892	81.092	82.913	78.42399999999999	79.07300000000001	86.78399999999999	79.872	79.09	80.1	83.62100000000001	81.99700000000001	5.624	80.543	84.24600000000001	84.20200000000001	76.63	80.171	87.212	80.116	5.482	82.994	89.431	84.184	84.419	84.35	87.345	86.40299999999999	7.722
