	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	relA-1	purT-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	relA-2	purT-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	relA-3	purT-3	fabR-1	yfgF-1	metJ_relA-1	metJ_purT-1	relA_purT-1	metJ_acrB-1	fabR_yfgF-1	fabR-2	yfgF-2	metJ_relA-2	metJ_purT-2	relA_purT-2	metJ_acrB-2	fabR_yfgF-2	fabR-3	yfgF-3	metJ_relA-3	metJ_purT-3	relA_purT-3	metJ_acrB-3	fabR_yfgF-3
57.67547	1.909	40.646	57.845	45.153	58.485	13.744000000000002	1.895	2.15	2.39	39.868	61.342	43.787	57.3	16.473	1.874	2.0869999999999997	1.716	38.811	62.263999999999996	45.306999999999995	49.821000000000005	17.705	1.3530000000000002	2.0469999999999997	1.474	1.739	4.308	15.231	2.021	27.079	2.4859999999999998	2.274	2.524	2.418	13.083	2.0580000000000003	25.212	2.536	2.037	1.91	2.313	2.9939999999999998	2.399	20.125999999999998	2.106
57.84214	2.081	40.46	58.022	45.14	58.63399999999999	14.383	1.944	2.169	2.795	40.080999999999996	61.523999999999994	43.718	57.333999999999996	16.83	1.837	1.85	1.82	38.941	62.247	45.498000000000005	49.96	17.487000000000002	1.43	2.101	1.838	1.6880000000000002	3.614	15.384	2.158	27.274	2.509	2.7889999999999997	2.231	2.872	13.206	1.821	25.866999999999997	2.59	2.551	1.875	2.508	2.209	2.191	20.343	2.391
58.00867	2.086	40.255	57.888999999999996	45.309	58.472	14.038	2.273	2.182	2.511	39.88	61.588	43.742	56.711000000000006	16.278	1.791	2.004	2.041	38.996	62.193999999999996	45.176	50.151	17.309	1.615	1.965	2.23	2.177	3.535	15.41	1.765	27.433000000000003	2.404	2.509	1.953	2.6519999999999997	12.657	2.378	25.365	1.8780000000000001	2.358	2.116	2.316	2.191	2.489	20.738000000000003	2.283
58.17545	1.8940000000000001	40.496	58.38399999999999	45.581	58.91	14.225999999999999	2.27	2.035	3.4160000000000004	39.972	61.486000000000004	43.726000000000006	57.265	16.504	1.732	1.9480000000000002	1.757	38.92	62.497	45.536	49.827	17.852999999999998	1.526	1.855	1.6880000000000002	1.619	3.4530000000000003	15.46	2.3409999999999997	27.329	2.52	2.37	2.128	2.7960000000000003	12.965	2.178	25.604	2.8339999999999996	1.6119999999999999	2.693	2.923	2.623	2.432	21.028000000000002	2.231
58.34204	2.3890000000000002	40.449	57.843999999999994	45.445	58.628	13.992	2.061	2.23	2.122	39.845	61.425	43.59	57.01	16.891	1.781	1.6480000000000001	1.758	39.132	62.49	45.82899999999999	49.881	17.634	1.5759999999999998	1.722	1.861	1.67	3.695	15.390999999999998	1.9280000000000002	27.493000000000002	2.364	3.043	2.862	2.7569999999999997	13.128	2.2230000000000003	25.253	2.0380000000000003	1.9140000000000001	2.076	2.536	2.008	2.679	20.485	2.443
58.50883	1.923	40.596	58.006	45.507	58.732	14.394	2.0780000000000003	2.275	2.261	39.816	61.591	43.652	57.086999999999996	16.81	1.999	1.954	2.229	38.905	62.486000000000004	45.633	49.66	17.956	1.535	1.6280000000000001	1.642	1.526	3.284	15.595	2.204	27.45	2.469	2.344	2.104	2.602	13.100999999999999	2.069	25.928	2.03	2.625	2.181	2.381	2.457	2.353	20.839000000000002	2.378
58.67543	2.0580000000000003	40.399	58.148	45.653999999999996	58.558	14.038	1.841	1.9809999999999999	2.309	39.765	61.645	43.972	57.315	16.796	2.079	1.8319999999999999	1.868	39.255	62.626000000000005	45.608000000000004	50.238	17.655	1.528	1.735	1.367	1.486	3.6210000000000004	15.41	2.053	27.433000000000003	2.6630000000000003	2.365	1.9240000000000002	2.4219999999999997	13.319	2.061	25.912	2.022	1.754	2.2880000000000003	2.719	2.249	2.259	20.881999999999998	2.053
58.84219	2.043	40.795	58.161	45.33	59.001999999999995	14.366	1.9180000000000001	3.41	2.294	39.845	61.597	43.762	57.125	17.15	1.896	1.82	1.7009999999999998	38.844	62.663000000000004	45.714	50.025	17.778	1.5190000000000001	1.722	1.9769999999999999	2.245	3.58	15.477	1.6969999999999998	27.636999999999997	2.364	2.065	2.114	2.642	13.645999999999999	2.194	25.771	2.383	2.0869999999999997	2.162	2.8810000000000002	2.67	2.6510000000000002	20.859	2.213
59.00884	2.096	40.394	58.257	45.358000000000004	58.693999999999996	14.585999999999999	2.211	2.122	2.5469999999999997	40.080999999999996	61.427	44.107	57.363	16.901	1.671	1.651	1.79	39.104	62.606	45.481	50.016999999999996	17.730999999999998	1.726	2.009	1.807	1.5430000000000001	3.6660000000000004	15.777999999999999	2.391	27.491	2.51	2.237	2.086	2.617	13.515999999999998	2.455	25.454	2.095	1.743	2.309	3.0260000000000002	2.904	2.71	20.805999999999997	2.096
59.17554	1.986	40.536	58.56399999999999	45.79	58.973	14.424000000000001	2.148	2.403	3.128	39.903	61.856	43.876999999999995	57.528	17.236	2.068	1.936	1.844	39.304	62.548	45.656000000000006	49.794	17.836	1.432	1.8090000000000002	1.516	1.555	3.522	15.909	2.186	27.551	2.6510000000000002	1.9780000000000002	2.6889999999999996	2.843	13.300999999999998	2.7119999999999997	25.8	2.988	1.943	1.673	2.392	2.843	2.593	20.945	2.213
59.34216	2.154	40.265	58.461999999999996	46.123000000000005	58.613	14.447000000000001	2.0580000000000003	2.0540000000000003	2.145	40.179	61.754	44.123999999999995	57.8	17.316	2.0069999999999997	1.903	1.923	38.688	62.791000000000004	45.528	50.097	17.829	1.3430000000000002	1.804	1.767	1.405	3.748	15.931	2.384	28.175	2.533	2.175	2.167	3.185	13.582	2.0180000000000002	25.936	2.293	1.9969999999999999	2.273	2.5610000000000004	2.408	2.388	21.053	2.1790000000000003
59.50885	1.881	40.689	58.503	45.653999999999996	58.941	14.603	1.962	2.045	2.907	40.058	61.964	44.058	57.725	17.295	1.8530000000000002	1.834	1.8419999999999999	39.054	62.943000000000005	45.778	50.143	18.125	1.5630000000000002	1.62	1.341	1.646	3.6489999999999996	16.17	2.4019999999999997	27.689	2.521	2.335	2.3569999999999998	2.8289999999999997	13.390999999999998	2.121	25.767	2.9410000000000003	1.8119999999999998	1.9169999999999998	2.693	2.397	2.291	21.000999999999998	2.167
59.67547	2.144	40.946	58.43600000000001	45.74100000000001	58.931999999999995	14.383	2.1	2.0669999999999997	2.136	40.053000000000004	61.732	44.26	57.516999999999996	17.343	1.791	1.659	1.983	38.996	62.799	45.953	50.065	18.086	1.5859999999999999	1.7919999999999998	1.712	1.745	3.852	16.129	1.9669999999999999	27.663	2.8360000000000003	2.451	1.953	2.767	13.837	1.946	25.796	2.8280000000000003	2.214	2.0	2.748	2.594	3.41	20.997	2.053
59.84224	2.878	40.622	58.448	45.847	59.059	14.712	1.889	2.259	2.208	40.076	62.115	44.223	57.442	17.15	1.8090000000000002	1.9069999999999998	1.8730000000000002	39.361999999999995	63.152	45.886	50.398999999999994	17.98	1.5190000000000001	1.636	2.0340000000000003	1.756	3.4939999999999998	16.11	2.244	27.81	2.738	2.582	2.2	2.469	14.164000000000001	2.021	25.886	2.815	1.828	1.903	2.7939999999999996	2.526	2.5069999999999997	20.974	2.27
60.00879	2.455	40.89	58.647	45.625	59.2	14.603	2.077	2.16	2.303	40.288000000000004	62.137	44.403	57.84	17.496	1.767	1.806	1.756	39.457	62.913999999999994	45.778	49.998999999999995	17.952	1.5919999999999999	1.8780000000000001	1.7730000000000001	2.25	4.454	15.912	2.201	28.12	2.7230000000000003	2.1630000000000003	2.6439999999999997	2.57	13.966	2.265	25.853	2.251	2.272	2.5789999999999997	2.693	2.34	2.5780000000000003	20.771	2.253
60.17551	2.748	40.816	58.748000000000005	45.81	59.042	14.464	2.224	1.962	2.5669999999999997	40.156	61.923	44.415	57.568000000000005	17.331	2.231	1.8090000000000002	1.735	39.525999999999996	62.93	45.934	50.243	17.959	1.94	1.71	1.493	2.141	3.74	15.832	2.176	27.726	2.7260000000000004	2.426	1.929	3.062	13.311	2.988	26.034000000000002	2.256	1.931	2.755	2.7260000000000004	3.148	2.812	21.180999999999997	2.085
60.34223	1.952	41.013000000000005	58.721000000000004	45.864	58.613	15.109000000000002	2.0869999999999997	2.86	2.289	40.093	62.128	44.383	58.059	17.517	1.921	1.989	1.865	39.465	62.992	46.132	50.126000000000005	18.663	1.9180000000000001	1.6030000000000002	1.767	1.405	3.662	16.276	2.298	27.541999999999998	2.878	1.974	2.369	2.8110000000000004	13.841	2.391	26.366999999999997	2.178	2.342	1.986	2.7039999999999997	2.494	2.503	21.139	2.1790000000000003
60.50901	2.115	40.614000000000004	58.748000000000005	46.213	58.87	15.413	1.965	1.99	2.222	40.126999999999995	62.095	44.443999999999996	57.425	17.733	1.9140000000000001	1.896	3.403	39.641	62.787	45.934	50.185	18.045	1.5659999999999998	1.969	1.435	1.825	3.5669999999999997	16.062	2.406	27.726	2.813	2.052	2.1590000000000003	2.9760000000000004	13.714	3.16	25.861	3.233	1.8159999999999998	2.237	2.7260000000000004	2.602	2.639	20.779	2.171
60.67554	2.072	41.341	58.966	45.963	59.146	15.172	2.004	3.179	2.639	40.248000000000005	61.971000000000004	44.74100000000001	57.816	17.581	1.867	1.734	2.017	39.477	63.095	46.26	50.456	18.526	1.432	1.694	2.12	1.382	3.695	15.937000000000001	2.302	28.011	2.795	2.266	2.516	2.843	13.732000000000001	2.05	25.886	2.355	2.001	2.6510000000000002	2.478	2.239	2.478	22.154	2.184
60.84223	3.3089999999999997	40.736999999999995	58.966	45.99100000000001	59.174	15.287	2.148	2.23	2.294	40.593	61.971000000000004	44.482	57.873000000000005	17.61	2.241	1.993	1.758	39.477	63.095	46.26	50.398999999999994	18.44	1.4040000000000001	2.096	1.775	2.4459999999999997	3.8680000000000003	16.829	2.215	28.069000000000003	2.795	3.043	2.085	3.073	13.934000000000001	2.136	26.548000000000002	2.47	2.173	1.99	2.478	2.411	2.42	21.923000000000002	2.73
61.00892	2.3169999999999997	40.873000000000005	58.95	46.126000000000005	59.013999999999996	14.780999999999999	2.138	2.1630000000000003	2.452	40.586999999999996	62.268	44.703	58.028	17.935	1.885	2.1830000000000003	1.764	39.469	63.39	46.136	50.415	18.678	1.9980000000000002	2.572	2.384	1.796	3.424	16.407	2.205	27.985	2.611	2.34	3.252	2.89	13.915	2.039	26.206	2.428	2.248	2.927	2.553	2.516	2.898	21.268	2.545
61.17557	2.613	40.824	59.09	46.335	59.355	15.304	2.0669999999999997	2.323	2.0869999999999997	40.598	62.174	45.083	57.967	17.476	1.757	1.794	1.79	39.391	63.21	46.17100000000001	50.419	18.104	1.8119999999999998	1.8659999999999999	1.979	2.204	3.6660000000000004	16.496	2.104	28.037	2.4530000000000003	2.237	2.4019999999999997	3.4789999999999996	14.378	2.081	26.401999999999997	3.215	2.145	2.366	2.6239999999999997	2.645	2.969	21.869	2.441
61.34233	2.024	41.148	59.278999999999996	46.085	59.573	14.975999999999999	2.25	1.9869999999999999	2.188	40.374	62.424	44.718999999999994	58.128	17.840999999999998	2.141	2.0069999999999997	1.756	39.543	63.604	46.295	49.913000000000004	18.585	1.5630000000000002	1.7919999999999998	2.1180000000000003	1.819	3.764	16.515	2.92	28.12	2.78	2.824	2.73	3.0869999999999997	14.482999999999999	2.208	25.997	2.251	2.157	2.061	2.6069999999999998	2.484	2.492	21.519000000000002	2.3680000000000003
61.50898	2.12	41.443999999999996	59.075	46.495	59.512	15.212	2.2359999999999998	1.946	2.197	40.357	62.158	44.64	57.578	18.273	1.983	2.3369999999999997	1.8969999999999998	39.207	63.308	46.301	50.175	18.528	1.665	1.689	1.828	2.485	5.069	16.403	2.0140000000000002	28.085	2.765	4.128	2.312	2.9010000000000002	14.056	2.537	26.423000000000002	2.752	2.084	2.248	2.8789999999999996	2.498	3.195	21.430999999999997	2.667
61.67567	2.307	41.481	59.034	46.504	59.903	15.745999999999999	2.074	2.2430000000000003	1.867	40.535	62.494	44.706	58.111999999999995	18.38	1.879	1.9169999999999998	2.093	39.617	63.32899999999999	46.426	50.503	18.721	1.589	2.161	1.909	1.784	3.76	16.595	2.37	28.313000000000002	2.5180000000000002	2.3890000000000002	1.979	3.055	14.333	2.089	26.506	2.6210000000000004	1.837	2.144	2.546	2.969	2.488	21.425	2.364
61.84225	2.924	41.243	59.333	46.294	59.31100000000001	15.327	2.122	2.492	2.456	40.271	62.273	44.582	57.836000000000006	17.9	2.471	1.963	1.811	39.751999999999995	63.48	46.503	50.376000000000005	18.785999999999998	1.493	1.66	1.3969999999999998	1.8530000000000002	4.092	16.403	2.187	28.028000000000002	2.592	2.405	2.8	2.786	14.286	1.9340000000000002	26.48	2.522	2.228	2.477	2.707	3.245	2.391	21.66	2.322
62.00898	2.23	41.06100000000001	59.213	46.373999999999995	59.479	15.477	2.388	2.2680000000000002	2.251	40.455999999999996	62.739	44.951	58.092	17.804000000000002	2.252	2.206	1.8969999999999998	39.687	63.317	46.385	50.497	18.777	1.672	1.735	2.432	1.3419999999999999	4.053	17.166	2.14	28.095	2.548	2.278	2.471	2.825	14.125	2.292	26.084	2.454	1.955	2.605	2.835	2.508	2.6039999999999996	21.86	2.801
62.17562	2.758	41.588	59.095	46.698	59.706	15.252	2.26	2.256	2.376	40.668	62.53	45.016000000000005	58.232	18.15	2.238	1.989	2.124	39.724000000000004	63.51	46.56399999999999	50.673	18.778	1.6880000000000002	1.804	1.882	1.75	3.662	16.247	2.24	28.578000000000003	2.533	2.492	2.081	3.0980000000000003	14.1	2.391	26.136999999999997	2.9539999999999997	1.9969999999999999	2.3890000000000002	2.819	2.667	2.5610000000000004	21.886999999999997	2.352
62.34241	2.053	41.395	59.285	46.18899999999999	59.57899999999999	15.615	2.4419999999999997	2.4090000000000003	3.455	40.385999999999996	62.522	45.025	58.278	17.797	2.075	1.857	2.205	39.760999999999996	63.617	46.516000000000005	50.598	18.857	1.6119999999999999	1.99	1.5319999999999998	1.48	3.847	16.468	1.963	28.518	2.544	2.3609999999999998	1.949	2.85	14.177	2.662	26.162	2.45	2.5269999999999997	2.4859999999999998	3.09	2.9360000000000004	2.6010000000000004	21.824	2.279
62.50907	2.1390000000000002	41.136	59.571999999999996	46.621	59.291000000000004	15.73	2.241	2.2359999999999998	2.8510000000000004	40.559	62.435	44.881	58.13399999999999	18.227999999999998	1.989	1.943	2.033	39.674	63.358000000000004	46.343	50.397	18.972	1.784	1.9609999999999999	1.561	1.9980000000000002	3.617	16.612000000000002	2.309	28.288	2.745	2.85	2.352	2.9360000000000004	14.550999999999998	2.029	26.392	2.478	2.037	2.256	3.0610000000000004	2.735	2.86	21.766	2.48
62.67582	2.605	41.625	59.507	46.536	59.946000000000005	15.685	2.408	2.259	2.627	40.439	62.52	44.854	58.56	17.932000000000002	1.754	2.056	1.915	39.760999999999996	63.675	46.635	50.521	18.848	1.6059999999999999	1.8459999999999999	2.048	1.607	4.05	16.572	2.334	28.09	2.484	2.448	2.235	2.9619999999999997	14.74	2.343	26.365	2.595	2.1519999999999997	3.06	3.002	3.307	2.512	22.224	2.338
62.84238	2.3169999999999997	41.641000000000005	59.599	46.698	59.86600000000001	15.692	2.313	2.365	2.715	40.624	62.618	44.958999999999996	58.423	17.945	1.919	1.819	1.875	39.546	63.746	46.511	50.776	18.977	1.4809999999999999	1.669	1.893	1.584	3.759	17.16	3.568	28.026999999999997	2.593	2.762	2.432	3.156	14.375	3.7510000000000003	26.618000000000002	2.1590000000000003	1.8869999999999998	2.3040000000000003	2.707	2.492	2.736	21.578000000000003	2.8539999999999996
63.009	3.31	41.538000000000004	59.78	46.453	59.816	15.565999999999999	2.166	2.217	2.6689999999999996	40.804	62.692	44.888000000000005	58.635	18.000999999999998	2.062	2.166	1.9369999999999998	40.021	63.793	46.816	50.625	18.947	1.739	1.963	1.8980000000000001	1.7180000000000002	3.937	16.896	2.327	28.56	2.7969999999999997	2.594	2.435	3.0989999999999998	14.831	2.888	26.918000000000003	2.28	2.092	2.594	2.7089999999999996	3.185	2.5639999999999996	21.465999999999998	2.63
63.17577	2.1390000000000002	41.183	59.647	46.415	59.653999999999996	16.039	2.156	2.121	2.48	40.769	62.527	45.108999999999995	58.501000000000005	18.009	2.052	2.01	1.7409999999999999	39.897	63.771	46.516999999999996	50.555	18.839000000000002	1.844	1.777	1.8459999999999999	1.44	4.415	16.76	2.258	28.678	2.8139999999999996	2.783	2.77	3.3480000000000003	14.638	2.039	26.835	2.642	2.745	2.93	2.553	2.394	2.8989999999999996	21.819000000000003	2.299
63.34243	2.028	41.413999999999994	59.437	46.56100000000001	59.56	16.053	2.1790000000000003	2.1719999999999997	2.255	40.649	62.583999999999996	45.458999999999996	58.379	18.492	2.1919999999999997	2.008	2.171	39.637	63.628	46.492	50.825	19.12	1.954	1.7480000000000002	2.2769999999999997	2.001	3.867	17.067	1.965	28.335	2.667	2.813	2.278	2.911	15.117	2.123	26.461	2.383	2.108	2.5810000000000004	2.839	3.3739999999999997	2.695	21.96	3.168
63.50911	2.6069999999999998	42.051	59.842	47.111000000000004	59.647	15.59	2.1790000000000003	2.722	2.891	40.764	62.583999999999996	44.996	58.408	18.666	1.989	2.6439999999999997	1.882	40.187	64.062	46.753	50.738	19.062	1.7519999999999998	1.98	2.017	2.088	4.273	17.009	2.4859999999999998	28.421999999999997	2.812	2.611	2.3930000000000002	3.0839999999999996	14.683	2.412	26.721	2.557	2.484	2.928	2.637	2.708	2.608	21.584	2.416
63.67579	1.965	41.604	59.739	46.577	59.95	15.873	2.234	2.6319999999999997	2.7710000000000004	40.666	62.885	44.897	58.45	18.08	1.9569999999999999	2.033	1.99	39.827	63.698	46.913000000000004	50.927	19.142	1.604	1.8019999999999998	1.662	1.6480000000000001	3.7760000000000002	17.176	2.338	28.296999999999997	2.577	2.722	2.303	3.196	14.966	2.322	26.771	2.4659999999999997	2.133	3.531	2.9219999999999997	2.271	2.778	22.125999999999998	2.99
63.84252	2.322	41.70399999999999	59.805	46.505	59.784	16.471	2.376	2.426	2.58	40.412	62.756	45.086000000000006	58.691	18.484	2.2159999999999997	2.469	2.197	39.898	63.802	46.757	50.66	19.576	1.514	1.952	1.696	1.492	3.839	17.114	2.425	28.455	2.8680000000000003	2.988	3.5810000000000004	3.545	14.932	2.41	26.753	2.4419999999999997	1.992	2.897	2.6630000000000003	3.197	2.779	21.725	2.62
64.00918	2.105	41.638000000000005	59.643	46.611999999999995	59.853	16.366	2.076	2.417	2.738	40.985	62.823	45.308	58.673	18.463	1.829	1.8780000000000001	1.8259999999999998	40.063	63.955	46.805	50.648	19.236	1.5330000000000001	1.765	1.933	2.17	3.9139999999999997	17.354	2.501	28.631	2.943	2.888	2.323	3.012	15.404000000000002	2.312	26.379	2.343	1.632	2.3930000000000002	3.0860000000000003	3.0989999999999998	3.028	21.701999999999998	2.3169999999999997
64.17583	2.443	41.641999999999996	59.728	46.788999999999994	59.88	16.643	2.186	2.2359999999999998	4.204	40.933	62.876999999999995	45.31100000000001	58.787	18.767	1.9669999999999999	2.044	2.245	39.72	63.922	46.692	50.534	19.164	2.3080000000000003	1.815	2.004	1.492	3.963	16.704	2.117	28.758000000000003	3.08	2.532	2.575	2.918	14.812000000000001	2.3040000000000003	26.912	2.508	1.943	2.299	2.847	3.092	2.5869999999999997	22.728	2.7430000000000003
64.34253	2.758	41.75	59.521	46.668	59.993	16.479	2.367	2.823	2.32	40.714	63.11600000000001	45.365	58.96	18.352999999999998	2.005	1.825	2.1	40.176	63.903	46.922	51.003	19.416	1.795	2.122	1.946	1.556	3.952	17.183	2.186	28.624000000000002	2.717	3.13	2.417	3.074	14.942	2.346	26.833000000000002	2.207	2.248	3.1519999999999997	2.889	2.813	2.9760000000000004	22.149	3.488
64.50923	2.96	41.762	59.863	46.678999999999995	59.871	16.269000000000002	2.289	2.195	2.551	41.078	63.133	45.288000000000004	58.952	18.745	1.9269999999999998	1.89	2.14	39.985	64.15	47.04600000000001	51.153	19.663	1.5430000000000001	1.923	2.478	2.101	3.6660000000000004	17.288	2.222	28.802	2.955	2.7560000000000002	2.5660000000000003	3.284	14.468	2.265	26.869	2.529	2.9189999999999996	2.115	2.75	2.8489999999999998	2.605	21.811999999999998	2.62
64.67591	1.911	41.638000000000005	60.15	46.906000000000006	59.983999999999995	16.335	2.21	3.014	2.548	41.325	63.141000000000005	45.604	58.748000000000005	19.057000000000002	2.313	2.0180000000000002	2.1390000000000002	40.035	64.10300000000001	47.103	50.927	19.511	2.248	1.911	1.986	2.08	4.061	17.101	2.668	28.581999999999997	2.736	2.6	2.437	3.266	15.091	2.394	26.79	2.6639999999999997	2.384	2.6489999999999996	3.141	2.8310000000000004	2.763	22.159000000000002	2.8139999999999996
64.84252	2.593	41.787	60.097	47.226000000000006	60.018	15.991	2.354	2.201	2.416	41.18899999999999	63.07899999999999	45.575	58.751999999999995	18.730999999999998	2.136	1.8969999999999998	2.474	40.3	64.358	47.333999999999996	51.006	19.011	1.724	2.105	1.624	2.026	3.819	17.243	2.374	28.646	2.673	2.9389999999999996	1.995	3.03	15.437999999999999	2.418	26.799	2.625	2.173	3.2239999999999998	3.048	3.03	2.526	21.741	2.252
65.00912	2.439	42.173	60.224	46.919	60.232	16.109	2.387	2.378	2.873	41.04600000000001	63.041000000000004	45.53	58.909	18.57	2.085	2.545	2.67	40.048	64.003	47.20399999999999	51.028	19.547	1.7280000000000002	2.003	1.965	1.94	4.617	17.224	2.295	28.823	2.7110000000000003	3.128	2.441	3.154	14.4	2.369	26.944000000000003	2.494	2.214	2.421	2.883	3.764	2.477	21.673000000000002	2.47
65.17587	2.657	42.037	59.951	47.103	60.04600000000001	16.563	2.6010000000000004	2.156	2.365	40.994	63.207	45.54	58.753	18.592	2.793	1.83	1.909	40.463	63.996	47.272	50.983000000000004	19.365	1.854	1.841	2.105	1.871	4.282	17.651	2.218	29.053	2.752	2.966	2.569	3.165	15.117	2.468	26.910999999999998	2.6519999999999997	2.313	3.304	2.8369999999999997	2.932	2.8369999999999997	22.656	2.512
65.34261	2.511	42.251999999999995	60.09	47.113	60.04	16.062	2.609	2.282	2.625	40.749	63.07899999999999	45.549	59.123000000000005	18.549	2.074	2.01	1.659	40.039	64.127	47.077	51.248000000000005	19.612000000000002	1.7180000000000002	1.787	2.028	2.329	4.197	17.175	2.342	28.825	2.613	3.463	2.342	2.969	15.252	2.474	26.859	3.178	1.999	3.1060000000000003	2.698	2.765	2.668	22.491999999999997	2.66
