	MG1655-1	PUTR3-1_1	PUTR4-3_1	PUTR5-6_1	PUTR7-7_1	PUTR8-10_1	proV-1	cspC-1	MG1655-2	PUTR3-1_2	PUTR4-3_2	PUTR5-6_2	PUTR7-7_2	PUTR8-10_2	proV-2	cspC-2	MG1655-3	PUTR3-1_3	PUTR4-3_3	PUTR5-6_3	PUTR7-7_3	PUTR8-10_3	proV-3	cspC-3	ptsP-1	wbbK-1	proV_cspC-1	proV_nagC-1	proV_ptsP-1	proV_wbbK-1	proV_ptsP_wbbK-1	proV_ptsP_nagC-1	ptsP-2	wbbK-2	proV_cspC-2	proV_nagC-2	proV_ptsP-2	proV_wbbK-2	proV_ptsP_wbbK-2	proV_ptsP_nagC-2	ptsP-3	wbbK-3	proV_cspC-3	proV_nagC-3	proV_ptsP-3	proV_wbbK-3	proV_ptsP_wbbK-3	proV_ptsP_nagC-3
33.00876	5.233	32.5	28.975	39.845	33.861	62.661	4.281000000000001	9.361	5.957000000000001	32.762	28.779	40.479	32.861	63.857	4.334	11.052	5.316	33.071	28.968000000000004	41.037	33.614000000000004	65.493	4.082	8.35	2.72	5.093	4.95	5.504	4.119	7.209	4.7010000000000005	2.714	2.247	3.6660000000000004	4.375	4.502	3.5580000000000003	7.571000000000001	4.058	2.055	2.1590000000000003	2.5780000000000003	1.784	1.765	1.815	2.358	3.2680000000000002	1.91
33.17547	5.251	32.861999999999995	29.555999999999997	39.821999999999996	34.196	63.229	4.409	9.298	6.002000000000001	32.933	28.678	41.028	33.359	64.288	4.2989999999999995	11.475999999999999	5.361000000000001	34.222	29.793000000000003	41.042	34.111999999999995	65.625	4.129	8.341000000000001	2.793	5.166	5.104	5.496	4.03	7.063	5.1770000000000005	2.625	2.376	3.7119999999999997	4.503	4.655	3.55	7.751	4.104	2.048	2.2880000000000003	2.489	1.91	1.702	1.8330000000000002	2.432	3.179	1.903
33.34219	5.327000000000001	32.91	30.199	39.825	34.57	63.523999999999994	4.591	9.593	6.132999999999999	33.144	28.808000000000003	41.085	33.325	64.611	4.591	11.585999999999999	5.4110000000000005	34.216	29.811	40.988	34.133	65.84	4.148	8.771	2.8139999999999996	5.107	5.125	5.49	4.212	7.303999999999999	5.266	2.862	2.395	3.759	4.552	4.734	3.7060000000000004	7.9110000000000005	4.288	1.984	2.387	2.6710000000000003	1.881	1.7790000000000001	1.855	2.5069999999999997	3.307	1.92
33.50881	5.396	32.745	30.035999999999998	40.172	34.705	63.75	4.607	9.824	6.2010000000000005	32.544000000000004	29.024	41.078	33.296	64.891	4.66	11.732000000000001	5.5329999999999995	32.99	29.865	41.363	34.131	66.282	4.327	9.139	2.91	5.257000000000001	5.494	5.667999999999999	4.391	7.372000000000001	5.0	2.85	2.465	3.6660000000000004	4.783	4.718999999999999	3.803	8.142000000000001	4.357	2.082	2.295	2.6319999999999997	1.9469999999999998	1.765	1.9240000000000002	2.522	3.431	2.046
33.67553	5.41	32.281	30.416999999999998	40.273	34.621	64.112	4.7589999999999995	10.164	6.242000000000001	32.597	29.538	40.853	33.675	64.925	4.757	11.850999999999999	5.547000000000001	34.158	30.000999999999998	41.248999999999995	34.239000000000004	66.58800000000001	4.343	9.206	2.9789999999999996	5.27	5.644	5.546	4.461	7.303	5.332999999999999	2.784	2.481	3.8169999999999997	4.689	4.651	3.845	8.182	4.535	2.072	2.311	2.784	2.013	1.6969999999999998	1.91	2.5639999999999996	3.365	2.145
33.84209	5.572	32.665	30.825	40.07	34.679	64.422	4.945	10.41	6.351	33.117	29.107	41.33	33.543	65.428	4.917	12.347999999999999	5.656000000000001	34.189	30.138	41.424	34.323	66.874	4.502	9.752	3.005	5.297999999999999	5.615	5.681	4.43	7.631	5.347	2.807	2.64	3.9219999999999997	4.933	4.815	3.897	8.211	4.697	2.174	2.414	2.6439999999999997	2.18	1.724	2.0180000000000002	2.589	3.633	2.083
34.00881	5.537999999999999	33.676	31.296	40.711999999999996	34.71	64.461	4.833	10.59	6.397	33.121	29.518	40.858000000000004	33.792	65.763	4.912	12.764000000000001	5.647	33.703	29.846999999999998	41.06399999999999	34.736	67.127	4.336	9.632	3.1060000000000003	5.316	5.7170000000000005	5.645	4.6160000000000005	7.539	5.455	2.8310000000000004	2.609	3.891	5.468	4.696000000000001	3.864	8.281	4.853	2.146	2.386	2.641	2.085	1.824	2.119	2.6910000000000003	3.657	2.193
34.17562	5.7410000000000005	33.243	30.861	40.284	34.711999999999996	64.807	5.117	10.821	6.492000000000001	33.15	29.983	41.871	33.93	66.056	5.087	13.081	5.632999999999999	33.841	29.846999999999998	41.505	34.629	67.42	4.673	9.918	3.065	5.275	5.893	5.795	4.574	7.716	5.585	3.0060000000000002	2.648	3.957	5.101	4.791	4.039	8.459	5.002	2.293	2.451	2.87	2.1	1.865	2.051	2.7310000000000003	3.75	2.0669999999999997
34.34223	5.7010000000000005	32.86	31.759	40.711999999999996	35.091	65.032	5.105	10.97	6.397	33.638000000000005	29.654	41.483000000000004	34.254	66.986	5.157	13.062999999999999	5.728	34.192	29.766	41.825	34.573	67.69800000000001	4.716	9.958	3.133	5.425	6.152	5.809	4.779	7.756	5.781000000000001	2.94	2.718	3.972	5.332000000000001	4.886	4.163	8.607000000000001	4.935	2.201	2.522	2.804	2.248	1.851	2.201	2.6910000000000003	3.9010000000000002	2.274
34.50891	5.803	33.565	31.588	40.976000000000006	35.308	65.395	5.146	11.132	6.473	33.691	30.935	41.474	33.926	66.538	5.12	13.645999999999999	5.915	34.818000000000005	30.111	41.86600000000001	34.597	68.04	4.7860000000000005	10.42	3.181	5.529	6.255	5.858	4.9319999999999995	7.972	5.886	3.037	2.761	4.016	5.518	4.9110000000000005	4.291	8.58	5.063	2.403	2.506	3.1180000000000003	2.141	1.82	2.249	2.765	3.945	2.311
34.67567	5.809	33.703	31.730999999999998	40.902	34.928000000000004	65.385	5.404	11.514000000000001	6.56	32.985	30.116	41.347	34.091	66.76899999999999	5.129	13.850999999999999	5.7829999999999995	34.355	29.656999999999996	41.906000000000006	34.899	68.16	4.743	10.556	3.2689999999999997	5.506	6.397	5.781000000000001	5.024	7.865	6.053	3.157	2.8539999999999996	3.945	5.712999999999999	4.859	4.435	8.661	5.234	2.228	2.44	2.858	2.248	1.824	2.228	2.718	3.983	2.22
34.84223	5.8229999999999995	33.215	31.596	41.019	35.311	65.704	5.525	11.583	6.655	33.749	30.255	42.034	34.12	66.899	5.3870000000000005	13.788	5.824	34.63	30.772	41.94	34.711	68.345	4.836	10.843	3.228	5.574	6.4639999999999995	5.822	5.063	8.042	6.2379999999999995	3.114	2.947	4.038	5.591	4.955	4.42	8.758	5.41	2.238	2.56	2.87	2.263	1.919	2.404	2.9760000000000004	4.103	2.2840000000000003
35.00888	6.231	33.623000000000005	32.194	40.692	35.391999999999996	66.031	5.47	12.1	6.763999999999999	33.613	30.935	41.788999999999994	34.256	67.416	5.414	14.468	5.905	34.711	30.854	42.266000000000005	35.119	68.69800000000001	4.891	11.061	3.391	5.574	6.736000000000001	6.04	5.199	8.097000000000001	6.047000000000001	3.1689999999999996	3.029	4.12	5.917000000000001	4.9	4.502	8.867	5.355	2.32	2.7769999999999997	2.7880000000000003	2.345	1.865	2.241	2.9760000000000004	4.0760000000000005	2.3930000000000002
35.1756	6.257000000000001	33.927	31.896	41.089	35.288000000000004	66.126	5.629	12.375	6.791	33.835	30.805999999999997	41.858999999999995	34.424	67.16	5.521	14.75	6.151	34.199	31.018	42.523999999999994	35.014	68.933	4.941	11.607999999999999	3.417	5.71	7.0089999999999995	5.985	5.251	8.126	6.416	3.138	3.052	4.171	6.108	5.147	4.609	9.06	5.627000000000001	2.314	2.717	2.8930000000000002	2.43	1.9469999999999998	2.4859999999999998	2.92	4.291	2.386
35.34241	6.13	33.729	33.277	40.976000000000006	35.716	66.593	5.8	12.685	6.9910000000000005	34.1	31.425	41.964	34.525999999999996	67.628	5.638	14.844000000000001	6.105	36.316	30.955	42.465	35.196	69.12899999999999	5.031000000000001	11.509	3.4810000000000003	5.72	7.072	6.0760000000000005	5.395	8.135	6.431	3.1460000000000004	3.1689999999999996	4.098	6.254	5.02	4.808	9.125	5.69	2.403	2.833	2.819	2.386	1.983	2.44	2.928	4.353	2.338
35.509	6.266	33.565	32.705	41.303000000000004	35.716	66.566	6.045	12.93	6.9639999999999995	34.154	30.826	42.236999999999995	34.771	67.601	5.692	15.253	6.242000000000001	35.063	31.2	42.628	35.414	69.456	5.113	11.890999999999998	3.508	5.856	7.236000000000001	6.1579999999999995	5.641	8.38	6.621	3.2	3.1689999999999996	4.343	6.58	5.184	4.863	9.206	5.7170000000000005	2.43	2.7239999999999998	2.764	2.359	1.983	2.4130000000000003	2.928	4.435	2.42
35.67584	6.176	34.553000000000004	32.74	40.844	35.288000000000004	66.861	5.792999999999999	12.838	7.0360000000000005	34.134	31.623	42.431000000000004	34.806	68.494	5.63	15.513	6.2589999999999995	34.771	31.318	42.523999999999994	35.095	69.695	5.187	12.37	3.5810000000000004	5.956	7.335	6.148	5.7139999999999995	8.398	6.961	3.1919999999999997	3.3789999999999996	4.253	6.571000000000001	5.229	5.099	9.305	6.035	2.477	2.799	2.8930000000000002	2.6210000000000004	1.9469999999999998	2.513	3.0010000000000003	4.454	2.495
35.84245	6.38	34.953	33.335	40.902	35.689	66.82600000000001	6.03	13.145	7.022	35.051	32.046	41.998999999999995	34.96	68.264	5.891	16.108	6.353	34.763000000000005	31.424	42.831	35.579	69.736	5.151	12.050999999999998	3.677	5.914	7.62	6.108	5.702999999999999	8.49	6.597	3.103	3.343	4.353	6.718999999999999	5.131	5.114	9.341000000000001	6.131	2.391	2.8480000000000003	2.9939999999999998	2.492	2.0140000000000002	2.5269999999999997	3.017	4.635	2.356
36.00909	6.362	35.387	34.092	41.648999999999994	35.469	68.152	6.087999999999999	13.54	7.195	35.077	31.993000000000002	42.61	34.741	68.505	6.006	15.995999999999999	6.391	34.924	32.561	42.894	35.548	70.11399999999999	5.4	12.800999999999998	3.821	5.9510000000000005	7.794	6.252999999999999	5.9	8.448	6.9270000000000005	3.27	3.484	4.385	6.757000000000001	5.142	5.231	9.382	6.276	2.419	3.04	3.052	2.616	2.214	2.645	3.16	4.831	2.491
36.17586	6.403	35.003	33.9	41.668	35.602	67.26	6.294	13.687999999999999	7.018	35.102	32.260999999999996	42.493	34.63	68.7	6.102	16.602999999999998	6.322	35.139	32.287	42.56100000000001	35.71	69.955	5.47	12.785	3.781	5.937	8.051	6.157	5.942	8.677999999999999	6.796	3.2039999999999997	3.5260000000000002	4.5360000000000005	6.96	5.236000000000001	5.381	9.53	6.235	2.49	2.948	3.013	2.5180000000000002	1.956	2.685	3.202	4.982	2.536
36.34251	6.444	35.141999999999996	34.092	41.84	35.714	67.58	6.551	14.003	7.277	34.805	32.565	42.446999999999996	34.959	68.668	6.17	16.922	6.417999999999999	35.768	32.044000000000004	42.812	35.63	70.278	5.591	13.209000000000001	3.8760000000000003	6.114	8.066	6.334	6.117999999999999	8.638	7.417000000000001	3.27	3.5660000000000003	4.494	7.22	5.305	5.502999999999999	9.763	6.492999999999999	2.583	3.04	3.025	2.752	2.106	2.781	3.2960000000000003	5.022	2.546
36.50919	6.525	35.501999999999995	34.586999999999996	41.993	36.019	67.813	6.602	14.499	7.386	35.52	32.765	42.681000000000004	35.101	68.904	6.332000000000001	16.989	6.61	36.400999999999996	33.028	42.961999999999996	35.553000000000004	70.596	5.615	13.705	3.984	6.061	8.312999999999999	6.335	6.307	8.667	7.542000000000001	3.239	3.6719999999999997	4.492	7.303	5.58	5.666	9.794	6.794	2.577	3.117	3.157	2.92	2.133	2.835	3.2680000000000002	5.2379999999999995	2.593
36.67588	6.497999999999999	35.196999999999996	34.718	42.003	36.313	68.152	6.769	14.466	7.386	35.132	33.082	42.501000000000005	34.823	68.967	6.252000000000001	17.548	6.662999999999999	36.939	32.915	42.593999999999994	35.821	70.768	5.537000000000001	13.808	3.957	6.196000000000001	8.774	6.334	6.309	8.774	7.907	3.4330000000000003	3.8110000000000004	4.685	7.546	5.3870000000000005	5.747999999999999	10.008	6.847	2.6639999999999997	3.2039999999999997	3.025	2.833	2.133	3.0260000000000002	3.324	5.321000000000001	2.736
36.84249	6.675	35.205999999999996	35.134	41.946999999999996	36.24	68.108	6.968999999999999	15.279000000000002	7.482	35.714	32.796	42.771	35.076	69.417	6.563	18.346	6.761	36.296	32.893	42.778	35.5	71.192	5.9	14.022	4.025	6.211	8.982000000000001	6.457999999999999	6.511	9.009	8.137	3.387	3.9019999999999997	4.586	7.809	5.431	5.87	10.082	7.297999999999999	2.588	3.4819999999999998	3.005	2.963	2.256	3.0669999999999997	3.363	5.442	2.8489999999999998
37.0091	6.625	35.488	35.39	41.768	36.385999999999996	68.233	7.055	15.720999999999998	7.76	35.506	33.189	42.865	35.277	69.516	6.65	18.352999999999998	6.711	36.388000000000005	33.585	43.335	35.836999999999996	71.264	5.877000000000001	14.437000000000001	4.03	6.379	9.15	6.462000000000001	6.652	8.851	7.818	3.391	3.9330000000000003	4.835	7.76	5.382000000000001	6.039	10.251	7.112	2.755	3.377	3.091	3.05	2.1790000000000003	3.017	3.531	5.5	2.662
37.1759	6.7620000000000005	35.898	35.663000000000004	42.15	36.385999999999996	68.42399999999999	7.055	16.403	7.596	35.997	33.162	42.619	35.496	69.679	6.513	18.517	6.847	36.933	33.312	43.608000000000004	35.865	71.264	5.986000000000001	14.517999999999999	4.084	6.379	9.341000000000001	6.462000000000001	7.007000000000001	9.151	8.062999999999999	3.5	3.9330000000000003	4.726	8.087	5.545	6.202000000000001	10.333	7.631	2.755	3.4589999999999996	3.091	3.1860000000000004	2.261	3.263	3.585	5.664	2.852
37.34262	6.966	36.194	36.287	41.405	36.438	68.83800000000001	7.097	16.059	7.582000000000001	35.721	33.62	43.211000000000006	35.329	70.12	6.718	18.796	6.86	36.439	33.364000000000004	43.137	35.917	71.322	6.11	14.883	4.152	6.447	9.408	6.502999999999999	6.8839999999999995	9.136000000000001	8.368	3.3789999999999996	4.221	4.823	8.317	5.502999999999999	6.27	10.399000000000001	7.671	2.7439999999999998	3.611	3.3789999999999996	3.0069999999999997	2.329	3.221	3.49	5.897	2.897
37.50923	6.921	35.478	35.707	41.373999999999995	36.812	68.817	7.405	16.289	7.672999999999999	36.232	34.16	42.961999999999996	35.595	69.79899999999999	6.836	19.301	7.115	36.705	33.875	43.242	36.181999999999995	71.765	6.227	15.331	4.325	6.456	9.582	6.5120000000000005	7.138	9.173	8.001	3.551	4.229	4.831	8.408999999999999	5.622000000000001	6.497999999999999	10.464	8.035	2.697	3.782	3.1689999999999996	3.0989999999999998	2.338	3.313	3.5810000000000004	5.933	2.822
37.6759	6.898	36.163000000000004	35.902	42.513999999999996	36.598	69.47	7.466	16.641	7.731	36.508	34.378	42.848	35.544000000000004	70.096	7.086	19.755	7.145	36.817	34.016	43.294	36.269	72.061	6.287999999999999	15.574000000000002	4.33	6.513999999999999	10.129	6.68	7.307	9.148	8.209	3.4760000000000004	4.29	4.8919999999999995	8.602	5.652	6.665	10.519	8.092	2.842	3.872	3.2310000000000003	3.263	2.369	3.398	3.668	6.156000000000001	2.832
37.84253	6.966	36.549	36.696	42.468	36.547	68.947	7.915	16.986	7.8	36.211999999999996	34.466	43.265	35.711	70.038	6.9910000000000005	20.268	7.187	36.33	34.046	43.137	36.461999999999996	71.976	6.274	15.728	4.398	6.638	10.308	6.667000000000001	7.62	9.299	8.559	3.543	4.521	4.905	8.862	5.749	6.734	10.808	8.243	2.826	3.884	3.325	3.197	2.302	3.549	3.736	6.251	2.978
38.00935	6.979	36.354	36.175	42.568999999999996	37.007	69.334	8.12	17.485	7.949	36.426	34.297	43.42	36.034	70.314	7.25	20.545	7.172999999999999	37.607	34.234	43.784	36.514	72.089	6.5329999999999995	15.71	4.548	6.678	10.374	6.68	7.797000000000001	9.312000000000001	8.509	3.64	4.617	5.0280000000000005	9.092	5.678999999999999	6.992000000000001	10.683	8.474	2.897	4.0360000000000005	3.2310000000000003	3.427	2.369	3.6430000000000002	3.9130000000000003	6.456	3.077
38.17598	7.225	37.607	36.692	42.323	37.552	69.47	8.202	17.485	8.004	37.379	34.596	43.583999999999996	36.034	70.342	7.495	21.199	7.254	37.852	34.861	43.538999999999994	36.841	72.17	6.615	16.337	4.575	6.76	10.864	6.816	7.961	9.53	8.863	3.5580000000000003	4.753	5.11	9.283	5.815	7.127999999999999	10.927999999999999	8.664	2.815	4.145	3.367	3.3989999999999996	2.533	3.807	3.968	6.728	3.077
38.34269	7.21	37.004	36.907	42.451	37.657	69.857	8.298	17.522000000000002	8.071	37.021	35.108000000000004	43.138999999999996	36.194	70.291	7.726	21.285999999999998	7.24	37.902	34.830999999999996	43.395	36.974000000000004	72.391	6.792999999999999	16.401	4.643	6.854	10.984000000000002	6.829	8.11	9.514	8.731	3.655	4.85	5.125	9.321	5.8	7.359	11.075	8.949	2.9130000000000003	4.215	3.301	3.465	2.546	3.847	3.818	6.796	3.1210000000000004
38.5094	7.335	36.915	37.007	42.386	37.648	69.942	8.555	18.078	8.144	37.397	35.165	43.783	36.567	70.709	7.851	21.7	7.45	38.198	35.611	44.332	37.153	72.786	6.939	17.229	4.794	6.9270000000000005	11.065	7.064	8.426	9.809	8.764	3.715	4.996	5.188	9.346	5.985	7.6770000000000005	11.265999999999998	9.435	3.105	4.437	3.497	3.628	2.535	4.11	4.103	7.11	3.2560000000000002
38.676	7.632999999999999	37.117	38.055	42.895	37.416	69.906	8.91	18.739	8.222000000000001	36.943000000000005	35.441	43.747	36.389	70.805	8.067	21.908	7.636	37.77	35.161	43.92	37.195	72.743	6.86	17.236	4.793	6.787000000000001	11.190999999999999	6.843	8.451	9.829	9.517000000000001	3.5580000000000003	5.162000000000001	5.273	9.855	5.897	7.782	11.364	9.564	3.0060000000000002	4.4719999999999995	3.395	3.6719999999999997	2.56	4.052	3.968	7.11	3.4589999999999996
38.84278	7.66	37.771	37.374	42.596000000000004	37.879	69.852	8.365	19.365	8.302999999999999	37.788000000000004	35.713	43.802	36.852	70.99600000000001	8.258	22.316999999999997	7.636	38.07	35.896	44.52	37.25	72.988	7.132999999999999	17.427	5.011	7.032	11.845	7.087999999999999	8.777999999999999	10.129	10.089	3.64	5.3260000000000005	5.301	10.1	6.006	7.946000000000001	11.527000000000001	10.054	3.088	4.635	3.367	3.645	2.614	4.352	4.131	7.437	3.213
39.00943	7.632000000000001	37.789	37.747	42.986000000000004	37.898	70.406	8.72	19.925	8.356	37.779	36.218	44.083	36.926	71.30199999999999	8.638	22.869	7.715	38.306	35.835	44.395	37.189	72.96600000000001	7.4879999999999995	17.689	4.9830000000000005	7.085	11.894	7.06	9.022	10.207	10.395999999999999	3.779	5.462999999999999	5.438	10.312000000000001	6.03	8.107000000000001	11.494000000000002	10.322000000000001	3.12	4.638999999999999	3.262	3.721	2.5860000000000003	4.35	4.104	7.572	3.5460000000000003
39.17618	7.56	37.565	37.986	43.01	38.11	70.384	8.783	21.081999999999997	8.392999999999999	38.426	35.669000000000004	44.18899999999999	37.328	71.25399999999999	8.675	23.62	7.725	38.273	36.1	44.336999999999996	37.89	73.273	7.687	18.11	5.101	7.149	12.095	7.07	9.521	10.597999999999999	11.147	3.733	5.635	5.284	10.405	6.068	8.28	11.587	10.605	3.155	4.8919999999999995	3.352	3.895	2.677	4.578	4.2219999999999995	7.7989999999999995	3.444
39.34274	7.805	38.681999999999995	37.986	43.283	38.491	71.14699999999999	9.056000000000001	21.218000000000004	8.447000000000001	38.806999999999995	36.268	44.18899999999999	37.518	71.282	9.056000000000001	23.81	7.725	38.491	37.135	44.419	37.563	73.40899999999999	7.66	18.627	5.237	7.312	12.259	7.151	9.738999999999999	11.034	11.637	3.815	5.88	5.501	10.868	6.231	8.607000000000001	11.914000000000001	10.85	3.2910000000000004	5.055	3.4330000000000003	3.977	2.786	4.795	4.2219999999999995	8.207	3.472
39.50957	7.877999999999999	38.452	38.135999999999996	43.168	38.778	70.669	9.346	22.09	8.549	38.006	35.931	44.238	37.641999999999996	71.513	9.238999999999999	24.169	7.962999999999999	39.024	36.523	44.956	38.094	73.42399999999999	8.032	18.844	5.365	7.414	12.581	7.306	10.113	11.192	13.140999999999998	3.912	5.843	5.709	11.054	6.17	8.845	12.1	11.171	3.306	5.235	3.5580000000000003	3.9989999999999997	2.7230000000000003	4.761	4.458	8.308	3.7039999999999997
39.67609	7.931	39.585	39.434	43.258	38.497	70.596	9.618	20.361	8.519	38.323	36.245	44.519	37.497	71.411	9.4	24.366	8.014	39.041	35.998000000000005	44.858000000000004	38.06	73.428	7.896	19.403	5.473	7.466	12.655999999999999	7.196000000000001	10.245999999999999	10.505999999999998	14.26	3.888	6.061	5.683	11.155999999999999	6.221	9.141	12.147	11.383	3.31	5.319	3.5069999999999997	4.238	2.7769999999999997	4.949	4.458	8.633	3.6010000000000004
39.84288	8.012	39.515	38.68	43.911	39.131	70.753	9.451	21.006999999999998	8.846	39.069	36.915	44.843999999999994	37.777	71.681	9.891	25.247	8.179	39.323	37.066	44.824	38.664	73.83800000000001	8.3	19.722	5.525	7.52	13.537	7.249	10.847999999999999	10.345999999999998	14.792	4.013999999999999	6.33	5.813	11.546	6.277	9.362	12.21	11.772	3.4339999999999997	5.61	3.551	4.3260000000000005	2.884	5.249	4.563	8.905	3.885
40.00954	8.267999999999999	39.88	38.857	43.8	39.035	70.62899999999999	9.682	21.055	8.801	39.161	37.111999999999995	45.196000000000005	37.872	71.79899999999999	10.172	25.335	8.187999999999999	39.553000000000004	36.944	45.29	38.734	73.844	8.45	19.743	5.727	7.584	13.375	7.4510000000000005	10.992	10.762	14.468	4.032	6.587999999999999	5.774	11.685	6.231	9.56	12.376	11.911	3.536	5.926	3.597	4.276	2.9219999999999997	5.394	4.631	9.187999999999999	3.7710000000000004
40.1763	8.08	39.716	38.967	43.82	39.282	70.627	10.23	21.945999999999998	8.94	39.188	36.756	45.081	38.608000000000004	71.958	9.657	25.81	8.244	40.124	36.836999999999996	45.013000000000005	38.709	74.002	8.562999999999999	20.851999999999997	5.8660000000000005	7.641	14.162	7.454	11.129000000000001	10.681	12.765	4.175	6.672999999999999	5.888	11.982000000000001	6.532	9.86	12.511	12.373	3.3810000000000002	5.715	3.658	4.249	3.062	5.369	4.662	9.407	3.78
40.34288	8.351	40.164	39.575	43.901	39.344	71.384	10.446	22.131	9.158	39.418	36.553000000000004	45.053000000000004	38.508	71.984	9.876	26.23	8.408999999999999	39.809	37.171	45.797	38.524	74.058	8.941	21.365	5.92	7.778	14.145999999999999	7.5889999999999995	11.485999999999999	11.065999999999999	11.686	4.0569999999999995	6.861000000000001	5.962999999999999	12.21	6.425	10.245	12.765	12.654000000000002	3.5860000000000003	5.761	3.702	4.364	3.0060000000000002	5.752000000000001	4.876	9.654	3.9560000000000004
40.50963	8.45	40.045	39.099000000000004	44.148	39.113	70.881	10.817	23.069000000000003	9.013	39.817	37.529	45.082	38.687	72.139	10.331	26.58	8.4	39.989000000000004	37.43	45.003	39.0	74.298	9.365	21.619	6.045	7.877999999999999	14.637	7.55	11.835	10.595999999999998	12.415	4.257	6.931	5.894	12.673	6.526	10.458	12.872	13.225	3.593	6.044	3.6839999999999997	4.606	3.076	5.771	4.918	10.027999999999999	4.071000000000001
40.67633	8.634	40.69	39.579	43.952	39.455999999999996	71.441	11.274000000000001	24.109	9.115	40.135	37.794000000000004	44.967	38.894	72.618	9.997	27.107	8.503	41.044	37.718	45.29600000000001	39.042	74.286	9.466000000000001	21.976	6.1739999999999995	7.898	15.208	7.624	12.075	10.699000000000002	12.777000000000001	4.218999999999999	7.332000000000001	6.021	12.915	6.492000000000001	10.808	13.059000000000001	13.495	3.554	6.307	3.6719999999999997	4.683	3.013	6.065	5.1	10.322000000000001	4.141
40.84297	8.649	40.888000000000005	39.284	44.016000000000005	39.760999999999996	71.41	11.315999999999999	25.416	9.157	39.977	37.911	45.879	38.68	72.342	10.121	27.651999999999997	8.573	40.64	37.75	45.551	39.21	74.503	9.809	22.763	6.435	7.995	15.227	7.803	12.42	10.905999999999999	13.458	4.368	7.511	6.1160000000000005	13.370999999999999	6.644	11.097999999999999	13.077	13.978	3.784	6.43	3.7939999999999996	4.782	3.083	6.162000000000001	5.087	10.584000000000001	4.234
41.00962	8.587	42.0	39.327	44.148	39.832	71.423	11.418	25.255	9.232000000000001	41.308	37.575	45.792	39.244	72.411	10.552	27.989	8.703	41.615	37.657	45.516000000000005	39.417	74.656	10.402999999999999	22.574	6.619	8.18	15.69	7.932	13.181	11.475	14.067	4.467	7.776	6.353	13.888	6.61	11.421	13.345999999999998	14.44	3.799	6.638	3.783	4.832	3.1839999999999997	6.32	5.434	10.960999999999999	4.413
41.17643	8.886000000000001	41.482	40.477	44.512	40.05	71.86399999999999	11.69	24.993000000000002	9.258	41.775	37.961	45.937	39.134	72.718	10.853	28.664	8.948	41.754	38.121	45.521	39.798	74.827	10.401	22.638	6.645	8.315	15.968	7.792000000000001	13.237	12.187999999999999	15.289000000000001	4.433	8.075	6.292999999999999	13.892000000000001	6.855	11.887	13.895999999999999	14.8	3.846	6.852	3.721	5.025	3.373	6.675	5.457999999999999	11.317	4.513999999999999
41.34299	8.942	42.42100000000001	39.946	44.64	40.123000000000005	72.219	12.128	25.526	9.477	41.51	37.857	45.818999999999996	39.26	72.685	11.177999999999999	28.765	8.974	41.628	38.522	45.823	39.955999999999996	74.98100000000001	10.703	22.93	6.81	8.315	16.275	7.877999999999999	13.472999999999999	12.671	16.975	4.3660000000000005	8.132	6.412999999999999	14.255999999999998	6.853	11.96	14.019	15.11	3.9210000000000003	7.164	3.8480000000000003	5.0969999999999995	3.213	6.89	5.5729999999999995	11.610999999999999	4.454
41.50969	9.081	42.052	40.449	44.852	40.352	71.91199999999999	12.569	26.256	9.672	41.77	37.818000000000005	45.949	39.516999999999996	72.789	11.892999999999999	29.339000000000002	9.333	42.106	38.341	45.976000000000006	39.965	74.95100000000001	10.898	23.33	7.059	8.318	17.052	8.044	13.754000000000001	13.607999999999999	18.207	4.61	8.435	6.604	14.65	6.939	12.459000000000001	14.465	15.475999999999999	4.026	7.191	3.762	5.186	3.406	7.114	5.656000000000001	12.0	4.64
41.67651	9.22	43.006	40.53	45.253	40.653	71.90899999999999	12.46	25.971	9.536	42.696000000000005	37.705	46.159	39.708	72.89399999999999	11.675	29.484	9.198	42.568000000000005	38.123000000000005	46.026	40.211999999999996	75.08	11.091	24.549	7.225	8.374	17.402	8.156	14.270999999999999	13.824000000000002	16.684	4.671	8.629	6.909	15.355	6.94	12.839	14.626	16.180999999999997	4.088	7.496	4.016	5.349	3.545	7.332999999999999	5.824	12.190999999999999	4.73
41.84309	9.256	42.951	40.033	44.685	40.893	72.192	12.962	26.217	9.737	42.668	38.278	46.32899999999999	39.949	73.098	11.822000000000001	30.396	9.399	43.14	39.183	46.082	40.205	75.26	11.373	25.177	7.425	8.52	17.694000000000003	8.081	14.75	12.307	14.998	4.646	8.992	6.695	15.374	6.895	13.045	14.587	16.445999999999998	4.061	7.61	3.935	5.444	3.525	7.371	5.939	12.585999999999999	5.003
42.00982	9.205	43.68	40.006	45.297	40.893	72.04899999999999	13.209000000000001	26.794	9.685	42.552	38.598	46.394	40.167	73.251	12.122	30.767	9.537	42.861000000000004	39.101	46.208	40.098	75.57300000000001	11.758	24.963	7.672999999999999	8.632	18.445999999999998	8.222999999999999	15.154000000000002	12.850999999999999	15.128	4.822	9.269	6.7860000000000005	15.335999999999999	7.061	13.640999999999998	15.18	16.653	4.104	7.974	3.8939999999999997	5.577000000000001	3.5580000000000003	7.78	6.055	13.129000000000001	4.965
