	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	acrB-1	metJ_acrB-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	acrB-2	metJ_acrB-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	acrB-3	metJ_acrB-3	metJ_relA_acrB-1	metJ_relA_purT-1	metJ_relA_clsA-1	metJ_relA_rnb-1	metJ_relA_yeaR-1	metJ_relA_treR-1	metJ_relA_treA-1	metJ_relA_acrB-2	metJ_relA_purT-2	metJ_relA_clsA-2	metJ_relA_rnb-2	metJ_relA_yeaR-2	metJ_relA_treR-2	metJ_relA_treA-2	metJ_relA_acrB-3	metJ_relA_purT-3	metJ_relA_clsA-3	metJ_relA_rnb-3	metJ_relA_yeaR-3	metJ_relA_treR-3	metJ_relA_treA-3
82.01021	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
82.17705	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
82.34364	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
82.51038	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
82.67696	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
82.8437	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
83.01031	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
83.17703	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
83.3437	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
83.51038	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
83.67705	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
83.84379	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
84.01039	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
84.17719	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
84.34378	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
84.51054	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
84.67708	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
84.84377	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
85.01059	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
85.1773	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
85.3438	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
85.51066	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
85.67728	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
85.84396	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
86.01053	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
86.17718	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
86.3438	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
86.51056	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
86.67735	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
86.84403	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
87.01069	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
87.17731	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
87.3439	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
87.5108	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
87.67739	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
87.84401	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
88.01081	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
88.17745	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
88.34414	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
88.51063	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
88.67735	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
88.84405	-15.243	-15.38	-12.169	-11.696	-12.31	-13.222999999999999	-12.849	-12.772	-18.241	-18.285	-12.669	-12.485	-12.234000000000002	-13.744000000000002	-16.047	-13.613	-20.601999999999997	-14.895	-13.718	-16.562	-13.249	-16.508	-15.254000000000001	-13.353	-18.825	-14.545	-14.805	-14.357999999999999	-14.46	-22.676	-19.604	-16.011	-14.204	-13.697000000000001	-14.69	-23.619	-19.988	-21.083000000000002	-13.975	-12.264000000000001	-12.592	-12.73	-12.9	-15.892999999999999	-13.974
