	MG1655-1	12PD3-8_1	12PD4-6_1	12PD6-3_1	12PD7-6_1	metJ-1	relA-1	purT-1	MG1655-2	12PD3-8_2	12PD4-6_2	12PD6-3_2	12PD7-6_2	metJ-2	relA-2	purT-2	MG1655-3	12PD3-8_3	12PD4-6_3	12PD6-3_3	12PD7-6_3	metJ-3	relA-3	purT-3	fabR-1	yfgF-1	metJ_relA-1	metJ_purT-1	relA_purT-1	metJ_acrB-1	fabR_yfgF-1	fabR-2	yfgF-2	metJ_relA-2	metJ_purT-2	relA_purT-2	metJ_acrB-2	fabR_yfgF-2	fabR-3	yfgF-3	metJ_relA-3	metJ_purT-3	relA_purT-3	metJ_acrB-3	fabR_yfgF-3
37.67411	15.46	63.743	41.82899999999999	61.027	81.64399999999999	19.768	5.136	16.503	14.907	68.417	39.698	62.693000000000005	70.85300000000001	20.195999999999998	5.513	17.037	14.675999999999998	69.835	0.6920000000000001	64.82300000000001	76.984	29.424	3.892	18.113	13.534	15.495	13.92	14.216	19.03	16.173	23.603	12.981	13.681	11.31	18.649	14.921	14.904000000000002	22.526999999999997	12.626	10.146	9.533999999999999	17.457	1.367	12.933	18.761
37.84077	15.488	63.591	42.191	60.951	81.806	19.623	5.206	16.500999999999998	14.828	68.464	39.931999999999995	62.736999999999995	71.065	20.035	5.808	16.956	14.552	69.456	0.843	64.764	77.59899999999999	29.881999999999998	3.97	18.21	13.571	15.383	13.663	14.549000000000001	19.062	16.108	23.748	13.265	13.982000000000001	11.437999999999999	18.685	14.425	15.193	22.549	12.606	9.933	9.476	17.402	1.25	12.911	18.822
38.00747	15.714	63.463	42.339	61.02	82.021	19.79	5.354	16.752	14.899000000000001	68.792	39.972	62.723	71.148	20.38	5.91	17.098	14.872	69.944	0.759	65.069	77.812	30.221999999999998	4.263999999999999	18.27	13.298	15.665999999999999	14.174000000000001	14.37	19.289	16.245	23.96	13.404000000000002	14.216	11.198	18.885	14.875	15.505999999999998	22.726999999999997	12.620999999999999	10.124	9.574	17.514	1.247	12.869000000000002	19.02
38.17416	15.302	63.50899999999999	42.928999999999995	60.982	82.475	20.151	5.2139999999999995	17.064	14.56	68.417	40.728	62.77	71.27199999999999	20.593000000000004	5.905	17.084	14.854000000000001	69.578	0.736	64.911	78.153	30.503	4.122	18.397000000000002	13.76	15.825	14.362	14.333	19.533	16.378	24.108	13.277999999999999	13.998	11.364	19.099	14.924000000000001	15.378	22.822	12.331	10.202	9.715	17.558	1.4	13.008	19.179000000000002
38.34089	15.745999999999999	63.476000000000006	43.333999999999996	61.208	82.75	20.28	5.063	16.929000000000002	14.714	68.578	40.675	62.736999999999995	71.351	20.721	5.893	17.213	14.752	69.456	0.929	64.792	78.714	30.74	4.198	18.468	13.599	15.610999999999999	14.349	14.635	19.777	16.223	24.177	13.265	13.782	11.523	19.256	15.425999999999998	15.307	23.149	12.749	10.076	9.734	17.63	1.422	12.94	19.336
38.5075	15.719000000000001	63.44	43.745	61.001999999999995	82.84200000000001	20.396	5.19	16.947	14.879000000000001	68.557	40.968999999999994	62.61600000000001	71.623	20.891	5.871	17.185	14.720999999999998	69.385	0.6559999999999999	65.068	78.806	31.184	4.265	18.609	13.307	15.498	14.235999999999999	14.895999999999999	20.005	16.426	24.285	13.038	13.923	11.728	19.313	15.401	15.165	23.059	12.498	10.081	9.885	17.602999999999998	1.409	13.175	19.28
38.67413	15.847999999999999	63.665	44.122	61.028	83.573	20.468	5.181	16.840999999999998	14.833	68.432	41.486999999999995	62.841	72.359	21.133000000000003	5.917000000000001	17.457	14.876	69.263	0.7340000000000001	65.006	79.281	31.561999999999998	4.17	18.708	13.974	15.77	14.593	14.712	20.334	16.613	24.553	13.367	13.993	11.46	19.327	15.731	15.408	23.357	12.772	10.583	10.131	17.846	1.374	13.05	19.437
38.84092	15.89	63.068999999999996	44.516000000000005	61.174	83.698	20.739	5.275	17.546	14.936	68.385	41.883	62.902	72.423	21.177	5.785	17.442	15.005999999999998	69.699	0.8270000000000001	65.154	79.777	31.898000000000003	4.294	18.895	13.564	15.869000000000002	14.35	14.953	20.834	16.712	24.656	13.295	14.037	11.757	19.484	16.572	15.508	23.488000000000003	12.498	10.595	9.97	17.945999999999998	1.409	13.318	19.479
39.00756	15.627	63.056999999999995	44.628	61.085	83.601	20.988000000000003	5.27	17.637	14.942	67.73	42.318999999999996	62.806000000000004	72.488	21.467	5.803999999999999	17.486	14.804	69.304	0.828	65.185	79.995	32.205	4.363	18.729	13.341	15.860999999999999	14.514000000000001	14.814	20.787	16.401	24.72	13.234000000000002	14.265999999999998	11.628	19.608	16.202	15.468	23.65	12.264000000000001	10.376	10.314	17.965	1.423	13.140999999999998	19.553
39.17417	15.89	62.845	45.066	60.902	83.99	21.052	5.303	17.676	15.036	67.579	42.417	62.736000000000004	72.392	21.616	5.837999999999999	17.664	15.011	68.83800000000001	1.4569999999999999	65.145	80.214	32.387	4.254	18.822	13.179	15.811	14.378	14.934000000000001	21.193	16.578	24.814	13.07	14.103	11.548	19.757	16.607	15.530999999999999	23.63	12.383	10.468	10.091000000000001	18.227	1.4269999999999998	13.26	19.815
39.34095	16.049	62.887	45.187	61.051	84.37700000000001	21.069000000000003	5.193	18.199	15.054	68.183	43.291000000000004	62.948	72.744	21.730999999999998	6.093999999999999	17.628	15.015999999999998	69.191	0.718	65.111	80.428	32.718	4.238	18.878	13.482000000000001	16.085	14.908	15.029000000000002	21.674	16.73	25.288	13.113	14.305	11.978	19.897000000000002	16.875	15.835999999999999	24.009	12.779000000000002	10.359000000000002	10.395999999999999	18.160999999999998	1.5319999999999998	13.285	19.665
39.50763	16.134	63.086000000000006	45.815	60.965	84.06299999999999	21.326	5.251	17.714000000000002	15.225999999999999	67.926	43.548	62.663000000000004	72.773	21.987	6.292999999999999	17.799	15.187000000000001	69.163	0.89	65.139	80.79899999999999	33.146	3.9810000000000003	19.135	13.425	15.914000000000001	14.48	14.573	21.645	16.987000000000002	25.288	13.113	14.134	11.95	19.954	17.132	15.722000000000001	24.095	12.437000000000001	10.216000000000001	10.425	18.160999999999998	1.389	13.142000000000001	19.837
39.67429	16.125999999999998	62.507	46.165	61.126999999999995	84.43700000000001	21.375	5.52	17.230999999999998	15.252	67.92699999999999	43.843	62.739	73.055	22.296	5.825	17.792	15.239	68.874	0.873	65.018	80.831	33.521	4.194	19.3	13.337	15.905999999999999	14.929	14.591	21.982	16.921	25.629	13.218	14.357000000000001	12.253	19.976	17.237000000000002	15.487	24.148000000000003	12.539000000000001	10.377	10.355	18.267	1.371	13.216	19.858
39.84092	15.743	62.582	46.434	60.946999999999996	84.65899999999999	21.59	5.2379999999999995	17.142	15.312999999999999	67.982	43.794	62.558	73.14699999999999	22.305999999999997	5.792000000000001	17.949	15.020999999999999	68.85300000000001	0.935	65.146	81.39399999999999	33.798	4.224	19.511	13.312999999999999	16.121	14.802	14.668	22.763	17.053	25.718000000000004	13.177999999999999	14.052999999999999	12.017999999999999	20.274	17.796	15.616	24.355	12.534	10.597000000000001	10.495	18.482	1.38	13.126	19.986
40.00756	16.168	62.603	46.86600000000001	60.878	84.98700000000001	21.674	5.4879999999999995	17.52	15.591	67.501	44.55	62.864	73.362	22.628	6.087999999999999	18.121	15.373	69.067	0.8959999999999999	65.51899999999999	81.58	34.159	4.508	19.775	13.762	16.205	14.770999999999999	15.142999999999999	22.427	17.302	25.910999999999998	13.172	14.546	11.918	20.307000000000002	18.077	15.815	24.598000000000003	12.429	10.584000000000001	10.786	18.480999999999998	1.476	13.42	20.272000000000002
40.17429	16.285	62.638999999999996	47.518	61.089	84.85799999999999	21.79	5.067	17.541	15.255999999999998	67.811	44.934	62.9	73.745	22.62	6.247999999999999	18.234	15.448	68.938	1.22	65.346	81.936	34.539	4.224	19.625	13.455	16.15	14.774000000000001	14.839	22.592	17.31	26.288	13.405999999999999	14.481	12.103	20.445	18.252	15.73	24.612	12.335	10.626	10.808	18.567999999999998	1.4369999999999998	13.354000000000001	20.442
40.34106	16.182000000000002	62.398999999999994	47.842	61.018	85.061	22.116999999999997	5.222	17.014	15.488	67.434	45.38	62.803999999999995	73.555	22.784000000000002	6.047999999999999	18.305999999999997	15.357000000000001	68.745	0.917	65.256	82.25399999999999	34.650999999999996	4.27	19.874000000000002	13.458	16.019000000000002	14.957	15.387	23.011999999999997	17.489	26.322	13.387	14.472999999999999	12.42	20.434	18.320999999999998	15.972000000000001	24.924	12.561	10.229	10.975	18.553	1.412	13.552	20.429000000000002
40.50754	16.155	62.42100000000001	48.477	60.756	85.12200000000001	22.116999999999997	5.377000000000001	17.230999999999998	15.395	67.385	45.613	62.653999999999996	73.54	23.151999999999997	6.053999999999999	18.277	15.382	68.903	0.701	65.189	82.4	35.177	4.28	19.957	13.537	16.42	15.272	15.190999999999999	23.409000000000002	17.349	26.456	13.275	14.328	12.424000000000001	20.775	18.692999999999998	15.915	25.061999999999998	12.225	10.719000000000001	11.182	18.61	1.399	13.53	20.543000000000003
40.67431	15.935	62.43	48.781000000000006	60.88	85.147	22.353	5.45	17.486	15.454	67.07	45.943999999999996	62.691	73.971	23.328000000000003	6.35	18.484	15.300999999999998	68.45	1.146	65.196	82.45299999999999	35.342	4.181	19.933	13.425	16.484	15.251	15.370999999999999	23.5	17.7	26.743000000000002	13.341	14.475999999999999	12.378	20.895	18.758	16.264	25.320999999999998	12.350999999999999	10.387	11.338	18.988	1.446	13.342	20.635
40.84103	16.195999999999998	62.431000000000004	49.123999999999995	60.763999999999996	85.587	22.645	5.402	17.462	15.534	67.072	46.55	62.75	74.22	23.6	6.145	18.578	15.515999999999998	68.524	0.925	65.461	82.895	35.702	4.308	20.003	13.675999999999998	16.462	15.056	15.257	24.228	17.588	27.169	13.229000000000001	14.402999999999999	12.546	21.05	19.678	16.043	25.57	12.657	10.499	11.043	19.052	1.419	13.478	20.701
41.00769	16.285	62.411	49.37	60.833	85.45700000000001	22.759	5.267	17.398	15.57	67.184	46.873000000000005	62.985	74.715	23.846	5.792000000000001	18.576	15.876	68.71	0.8490000000000001	65.317	83.161	35.936	4.338	20.223	13.540999999999999	16.549	15.315	15.694	24.16	17.652	27.485	13.321	14.31	12.302999999999999	21.3	19.535	16.157	25.723000000000003	12.534	10.767999999999999	11.235999999999999	18.995	1.4369999999999998	13.525	20.784000000000002
41.17442	16.383	62.592	49.989	60.955	85.665	22.831	5.1770000000000005	17.659000000000002	15.652000000000001	66.785	47.468	62.853	74.653	23.98	5.997000000000001	18.762	15.753	68.67399999999999	0.958	65.275	83.542	36.347	4.3660000000000005	20.213	13.765	16.42	15.527999999999999	15.704	24.693	17.863	27.541	13.304	14.414000000000001	12.681	21.432	20.063	16.285999999999998	26.031999999999996	12.567	10.491	11.552999999999999	19.180999999999997	1.456	13.644	20.914
41.34093	16.535999999999998	62.239	50.251999999999995	60.891999999999996	85.444	23.121	5.656000000000001	17.507	15.66	66.89699999999999	47.376999999999995	62.585	74.579	24.285	6.026	18.965999999999998	15.775	68.408	1.014	65.28	83.574	36.516	4.381	20.267	13.632	16.343	15.594000000000001	15.465	24.828000000000003	18.048	27.913	12.948	14.24	12.647	21.316	19.984	16.491	26.073	12.229000000000001	10.628	11.216	19.187	1.493	13.645999999999999	20.89
41.50764	16.391	62.088	51.035	60.965	85.86	23.322	5.365	17.97	15.796	66.642	48.226000000000006	62.691	74.94	24.583000000000002	6.007999999999999	18.997	15.814	68.62100000000001	0.861	65.396	83.65100000000001	36.854	4.523	20.447	13.595999999999998	16.484	15.593	15.799000000000001	25.296999999999997	18.014	28.026	13.341	14.675999999999998	12.577	21.58	20.64	16.493	26.32	12.522	10.872	11.509	19.445	1.5319999999999998	13.77	21.12
41.67446	16.579	62.128	51.358999999999995	60.836999999999996	85.77	23.449	5.409	17.783	15.934000000000001	66.679	48.856	62.816	74.957	24.814	6.037000000000001	18.923	15.99	68.586	0.9359999999999999	65.456	84.042	37.137	4.391	20.51	13.905999999999999	16.756	15.352	15.905	25.555999999999997	18.203	28.388	13.132	14.739	12.745	21.929000000000002	20.936999999999998	16.506	26.601999999999997	12.41	10.583	11.54	19.6	1.528	14.056	21.189
41.84107	16.379	61.928999999999995	51.786	60.667	85.485	23.705	5.38	17.897000000000002	15.763	66.508	49.141000000000005	62.816	74.872	24.899	6.037000000000001	19.123	15.962	68.301	0.68	65.2	83.87100000000001	37.137	4.277	20.368	13.735	16.613	15.409	15.99	25.528000000000002	18.146	28.558000000000003	13.217	14.512	12.517000000000001	21.815	20.767	16.590999999999998	26.574	12.495999999999999	10.64	11.482999999999999	19.6	1.5	13.657	21.189
42.00766	16.512999999999998	61.413000000000004	52.306999999999995	60.776	85.79899999999999	23.842	5.6370000000000005	18.082	16.026	66.499	49.239	62.843	75.541	25.414	6.191	19.289	16.189	68.225	1.1059999999999999	65.488	84.64399999999999	37.675	4.423	20.851	14.168	16.976	15.543	16.122	26.384	18.364	28.967	13.321	14.795	12.93	22.212	21.303	17.012	27.149	12.42	10.597000000000001	11.835	19.736	1.551	13.867	21.526
42.17455	16.919	61.92	52.573	60.94	85.90100000000001	24.165	5.544	18.191	16.070999999999998	66.31	50.108000000000004	63.066	75.605	25.541	6.305	19.297	16.344	68.171	1.126	65.601	84.634	37.905	4.418	20.976	14.099	17.097	15.607000000000001	16.154	26.54	18.712	29.301	13.126	14.862	12.675	22.337	21.682	17.021	27.364	12.79	10.542	11.948	19.801	1.482	13.981	21.534000000000002
42.34109	16.926	61.593	53.357	60.756	86.036	24.4	5.291	18.144000000000002	16.222	66.186	51.06399999999999	62.93899999999999	75.795	25.921	6.111000000000001	19.59	16.01	68.24600000000001	0.873	65.589	84.76899999999999	38.202	4.337	20.898000000000003	14.279000000000002	17.133	15.757	15.79	26.548000000000002	18.776	29.482	13.275	14.842	13.052	22.545	21.975	17.114	27.573	12.481	10.748	12.181	20.037	1.6269999999999998	14.158	21.826999999999998
42.50779	16.863	61.417	53.352	60.894	85.656	24.559	5.579	18.182000000000002	15.963	65.99600000000001	50.99100000000001	62.902	75.669	26.066	6.635	19.379	16.160999999999998	67.931	0.765	65.314	84.66799999999999	38.275	4.476	20.909000000000002	14.248	17.211	15.409	16.19	27.178	18.687	29.839000000000002	13.388	14.654000000000002	12.887	22.584	21.877	16.961	27.712	12.325	10.469000000000001	11.882	20.169	1.585	14.225999999999999	21.73
42.67456	17.041	61.403999999999996	53.65	60.681999999999995	85.449	24.651999999999997	5.584	18.021	16.227999999999998	65.816	51.318000000000005	62.718	75.915	26.274	6.071000000000001	19.643	16.311	68.319	1.082	65.558	84.86	38.543	4.224	21.059	14.085999999999999	17.104	15.672	16.282	27.301	18.750999999999998	30.02	13.452	14.577	13.263	22.877	22.055	17.111	28.035	12.501	10.561	11.944	20.205	1.7590000000000001	14.175	21.737
42.8412	16.992	61.357	54.06399999999999	60.465	85.38799999999999	24.857	5.4	18.247	16.258	65.986	51.901	62.699	75.774	26.647	6.111000000000001	19.62	16.23	67.75399999999999	0.9	65.195	85.167	38.707	4.467	21.12	14.258	17.197	15.935	16.063	27.416999999999998	19.1	30.416999999999998	13.261	14.724	13.244000000000002	23.023000000000003	22.772	17.288	28.178	12.456	10.827	12.184000000000001	20.439	1.578	14.073	22.055999999999997
43.00782	16.906	61.101000000000006	54.52	60.863	85.53	25.084	5.457000000000001	18.474	16.457	65.986	52.242	63.012	75.973	26.875	6.367000000000001	19.762	16.23	67.839	1.099	65.679	85.42299999999999	39.048	4.58	21.206	14.343	17.254	16.077	16.774	28.043000000000003	19.157	30.559	13.289000000000001	14.838	13.216	23.250999999999998	22.772	17.459	28.291999999999998	12.115	10.628	12.042	20.354	1.578	14.13	22.226999999999997
43.17442	17.39	60.867	55.06100000000001	60.659	85.10700000000001	25.253	5.468999999999999	18.462	16.307000000000002	65.768	52.809	62.891000000000005	76.184	27.180999999999997	6.1739999999999995	19.874000000000002	16.538	68.082	0.885	65.612	85.14	39.256	4.334	21.344	14.734000000000002	17.31	15.907	16.662	28.491999999999997	19.244	30.918000000000003	13.519	14.890999999999998	13.22	23.331999999999997	23.195999999999998	17.570999999999998	28.682	12.577	10.689	12.275	20.552	1.594	14.277999999999999	22.339000000000002
43.3412	17.141	61.395	55.53	60.589	84.87200000000001	25.516	5.388	18.557000000000002	16.344	65.531	53.165	62.622	76.288	27.503	6.122999999999999	19.882	16.547	67.616	1.3430000000000002	65.40100000000001	85.19	39.268	4.367	21.381	14.231	17.488	15.914000000000001	16.328	28.586	19.307000000000002	31.184	13.27	14.870999999999999	13.197000000000001	23.34	23.261	17.579	28.947	12.525	10.780999999999999	12.252	20.644000000000002	1.5119999999999998	14.283	22.204
43.50786	17.247	61.232	56.026	60.623000000000005	84.919	25.747	5.336	18.684	16.538	65.815	53.645	62.861999999999995	76.367	27.749000000000002	6.265	20.195	16.555999999999997	67.623	1.032	65.738	85.56200000000001	39.535	4.437	21.559	14.509	17.54	16.249000000000002	16.854	28.576999999999998	19.611	31.506	13.597000000000001	15.103	13.205	23.69	23.664	17.947	29.315	12.550999999999998	10.958	12.507	21.013	1.618	14.569	22.546
43.67448	17.348	60.888000000000005	56.312	60.395	84.958	26.03	5.7	18.826	16.792	65.258	53.885	62.681000000000004	76.669	28.009	6.225	20.028	16.717	67.465	0.89	65.596	85.441	39.638000000000005	4.335	21.552	14.594000000000001	17.722	16.375	16.708	29.12	19.6	31.908	13.620999999999999	14.901	13.609000000000002	23.795	23.546999999999997	17.726	29.478	12.487	10.738	12.327	21.018	1.574	14.755	22.662
43.84118	17.511	61.167	56.867	60.589	84.616	26.311999999999998	5.473	18.840999999999998	16.6	65.275	54.473	62.566	76.259	28.128	6.093999999999999	20.252	16.717	67.417	1.1440000000000001	65.28699999999999	85.19	39.694	4.652	21.465999999999998	14.629000000000001	17.602	16.141	16.839000000000002	29.183000000000003	19.734	32.037	13.838	15.042	13.965	24.023000000000003	24.0	17.749000000000002	29.686	12.468	10.61	12.423	21.156	1.569	14.625	22.715999999999998
44.00788	17.119	60.876000000000005	56.938	60.43899999999999	84.71700000000001	26.551	5.608	19.064	16.674	65.569	54.63399999999999	62.617	76.722	28.6	6.407	20.204	16.673	66.906	1.192	65.82600000000001	85.465	39.955	4.419	21.677	14.675	17.866	16.12	16.702	29.399	19.797	32.344	13.616	14.995999999999999	13.513	24.235	24.296	17.872	29.99	12.382	10.725999999999999	12.309000000000001	21.223000000000003	1.5	14.824000000000002	23.096
44.17451	17.333	61.169	56.996	60.56100000000001	84.553	26.855999999999998	5.605	18.927	16.701	65.084	55.266999999999996	62.713	76.834	28.881999999999998	6.499	20.136	16.723	67.267	0.96	65.5	85.478	40.256	4.704	21.897	14.843	17.567999999999998	16.819000000000003	16.742	29.738000000000003	19.982	32.691	13.685	15.043	14.120999999999999	24.541	24.288	18.088	30.303	12.728	10.705	12.827	21.439	1.633	14.859000000000002	23.285
44.34125	17.589000000000002	61.055	57.708	60.56100000000001	84.524	27.026999999999997	5.547999999999999	19.184	16.815	65.055	55.808	62.626999999999995	76.891	29.11	6.584	20.564	17.293	66.84	1.045	65.471	85.506	40.256	4.618	21.811999999999998	14.843	17.596	16.676	17.255	29.680999999999997	20.096	32.919000000000004	13.571	15.214	13.607999999999999	24.684	24.601	18.174	30.474	12.357999999999999	10.847999999999999	12.599	21.753	1.633	15.116	23.285
44.50783	17.333	60.731	58.076	60.408	84.193	27.218000000000004	5.315	19.755	16.798	65.01899999999999	56.083999999999996	62.841	76.77	29.122	6.053999999999999	20.502	16.97	66.473	1.099	65.707	85.42299999999999	40.357	4.467	21.916999999999998	14.856	17.766	16.504	17.343	30.035	20.039	33.234	13.602	15.008	13.501	24.73	24.565	18.199	30.739	12.627	10.827	12.525	21.776	1.6640000000000001	15.012	23.506999999999998
44.67458	17.375	60.226000000000006	58.562	60.53	83.971	27.409000000000002	5.853	19.817999999999998	17.024	65.10300000000001	56.119	62.708999999999996	77.33800000000001	29.576	6.601	20.662	17.19	66.834	1.123	65.609	85.464	40.602	4.495	21.938000000000002	14.967	17.724	16.804000000000002	16.729	30.575	20.31	33.639	13.757	15.227	14.193	25.009	24.87	18.415	31.053	12.717	10.835	12.758	21.88	1.797	15.017999999999999	23.697
44.84128	17.76	60.229	58.335	60.589	83.755	27.682	5.69	19.583	17.070999999999998	64.998	56.92	62.798	77.005	29.851	6.271	20.621	17.035999999999998	66.441	0.96	65.671	85.25	40.741	4.533	21.983	15.014000000000001	17.767	16.477	17.084	30.622	20.324	33.830999999999996	13.77	14.985999999999999	14.235	25.281999999999996	25.371	18.459	31.272	12.5	10.847999999999999	12.485	22.066	1.804	15.116	23.77
45.00794	17.937	60.537	59.111000000000004	60.299	83.456	27.985	5.485	19.766	17.104	64.518	57.055	62.559	76.92399999999999	29.967	6.242000000000001	20.846	17.167	66.608	1.214	65.561	84.90700000000001	40.725	4.519	22.201	15.19	17.8	16.652	17.239	30.795	20.558000000000003	34.07	13.811	15.465	14.139000000000001	25.325	25.502	18.515	31.552	12.446	10.671	12.401	22.064	1.669	15.198	23.85
45.17472	17.688	60.24	59.438	60.428999999999995	83.618	28.249000000000002	5.489	19.521	17.113	64.708	57.213	62.745	77.028	30.289	6.532	20.825	17.346	66.42699999999999	0.82	65.521	85.26899999999999	40.993	4.467	22.294	15.284	17.808	16.916	17.473	31.23	20.651	34.365	13.732999999999999	15.274000000000001	14.117	25.589000000000002	25.680999999999997	18.608	31.903000000000002	12.509	10.790999999999999	12.492	22.299	1.587	15.545	24.114
45.34134	17.895	60.00899999999999	59.428999999999995	60.568000000000005	83.37	28.524	5.669	19.701	17.195999999999998	64.876	57.81	62.832	77.367	30.573	6.584	20.81	17.250999999999998	66.668	1.111	65.501	85.37299999999999	40.935	4.4239999999999995	22.226	15.31	17.816	17.209	17.364	31.486	20.715	34.689	13.964	15.431	14.203	25.837	25.529	18.734	32.305	12.472999999999999	10.931	12.912	22.54	1.7590000000000001	15.599	24.328000000000003
45.50795	17.76	60.185	59.751999999999995	60.573	83.06	28.664	5.582999999999999	19.684	17.558	64.29	58.04	62.777	77.122	30.848000000000003	6.457999999999999	21.125	17.477	66.461	0.998	65.52600000000001	85.226	41.246	4.704	22.311	15.245999999999999	17.993	17.499000000000002	18.254	31.59	20.836	34.955	14.116	15.46	14.385	25.976	25.982	18.879	32.775999999999996	12.463	11.427999999999999	12.503	22.741	1.764	15.642000000000001	24.528000000000002
45.67467	18.086	60.041000000000004	60.177	60.457	83.191	28.903000000000002	5.8870000000000005	19.89	17.454	64.736	58.208	62.688	77.255	31.17	6.702999999999999	21.024	17.46	66.597	1.047	65.578	84.928	41.306000000000004	4.694	22.579	15.625	18.063	17.257	17.928	31.855999999999998	20.935	35.501	14.187000000000001	15.558	14.628	26.129	25.965	19.006	33.068000000000005	12.764000000000001	10.762	12.918	22.980999999999998	1.815	15.46	24.767
45.84127	17.845	59.872	60.633	60.46	82.861	29.233	5.582999999999999	19.826	17.359	63.949	58.382	62.692	77.378	31.303	6.345	21.182	17.42	66.319	1.169	65.867	85.055	41.416000000000004	4.619	22.51	15.415999999999999	18.078	17.357	17.855999999999998	31.930999999999997	20.949	35.523	14.372	15.545	13.987	26.346	26.124000000000002	19.021	33.174	12.747	11.200999999999999	12.844000000000001	23.166999999999998	1.736	15.614	24.726999999999997
46.00793	17.816	59.977	60.371	60.42100000000001	82.81700000000001	29.307	5.72	20.054000000000002	17.37	64.34	58.821999999999996	62.735	77.483	31.482	6.3839999999999995	21.233	17.58	66.068	1.052	65.563	84.71700000000001	41.515	4.354	22.699	15.57	18.019000000000002	17.354	17.971	32.196	21.118000000000002	35.748000000000005	14.232000000000001	15.339	14.164000000000001	26.475	26.483	19.13	33.433	12.815999999999999	11.065999999999999	12.714	23.274	1.653	15.765	24.974
46.17471	18.073	59.934	60.893	60.408	82.514	29.636999999999997	5.856	19.84	17.68	64.47800000000001	59.327	62.784	77.538	31.768	6.567	21.299	17.766	66.16	1.014	65.84899999999999	84.911	41.808	4.723	22.799	15.937000000000001	18.278	17.955	18.311	32.169000000000004	21.377	36.079	14.456	15.690999999999999	14.752	26.721999999999998	26.585	19.308	33.897	12.883	11.197000000000001	12.696	23.625999999999998	1.778	15.922	25.357
46.34137	18.15	59.79600000000001	60.898999999999994	60.325	82.13799999999999	29.815	5.562	19.859	17.653	64.282	59.211000000000006	62.641000000000005	77.369	31.88	6.657	21.256999999999998	17.776	65.86399999999999	1.49	65.727	84.581	41.865	4.51	22.639	15.767999999999999	18.297	17.405	18.333	32.224000000000004	21.509	36.292	14.479000000000001	15.449000000000002	14.437999999999999	26.756999999999998	26.679000000000002	19.437	33.975	12.719000000000001	11.0	12.929	23.639	1.7480000000000002	15.925	25.283
46.50803	18.373	60.027	61.24	60.416000000000004	82.09100000000001	30.059	5.425	19.79	17.651	64.505	59.88	62.623999999999995	77.594	32.196999999999996	6.516	21.346	17.76	66.12100000000001	1.123	65.609	84.553	41.998000000000005	4.751	22.849	15.936	18.436	18.000999999999998	18.267	32.54	21.592	36.545	14.610999999999999	15.569	14.792	27.116999999999997	27.006	19.526	34.329	12.915999999999999	11.32	12.73	23.76	1.683	16.044	25.719
46.67469	18.436	59.667	61.878	60.369	82.146	30.316999999999997	5.6979999999999995	19.986	17.879	64.107	60.03	62.661	77.623	32.253	6.497999999999999	21.436	17.991	65.785	1.168	66.09899999999999	84.74600000000001	42.016999999999996	4.652	22.995	15.965	18.3	18.006	18.673	32.625	21.598000000000003	36.766999999999996	14.675999999999998	15.715	14.544	27.261	26.695999999999998	19.502	34.469	12.786	11.073	13.083	23.963	1.844	16.111	25.78
46.84134	18.13	59.963	62.06	60.408	81.803	30.462	5.656000000000001	20.125	17.737000000000002	64.108	60.067	62.67	77.567	32.423	6.537999999999999	21.498	17.88	65.847	1.071	65.679	84.34200000000001	42.036	4.637	23.055	15.88	18.477	18.467	18.538	32.823	21.86	36.933	14.655	15.690999999999999	14.61	27.405	27.096999999999998	19.82	34.751	12.968	11.197000000000001	13.123	24.138	1.778	16.178	25.869
47.00803	18.451	59.442	62.108000000000004	60.428999999999995	81.73	30.648000000000003	5.6770000000000005	20.32	18.154	64.372	60.461999999999996	62.778999999999996	77.547	32.871	6.7379999999999995	21.794	18.15	65.762	1.119	65.67699999999999	84.361	42.24100000000001	4.689	23.183000000000003	16.154	18.429000000000002	18.335	18.659000000000002	33.129	22.04	37.330999999999996	14.832	15.561	14.7	27.649	27.226	19.86	35.059	12.968	11.57	13.237	24.491999999999997	1.965	16.18	26.252
47.1748	18.512999999999998	59.273	62.735	60.258	81.77	31.034000000000002	5.66	20.317	17.909000000000002	64.33800000000001	60.652	62.688	77.71	33.016999999999996	6.7589999999999995	21.791999999999998	18.057000000000002	65.887	1.0759999999999998	65.777	84.161	42.187	4.723	23.289	16.307000000000002	18.49	18.507	18.837	33.589	22.070999999999998	37.547	14.755999999999998	15.927	14.713	27.778000000000002	27.244	19.887	35.455	12.85	11.274000000000001	13.259	24.43	1.673	16.567999999999998	26.471999999999998
47.34152	18.578	59.411	62.59	60.312	81.577	31.171	5.6979999999999995	21.039	18.05	63.851000000000006	61.083999999999996	62.661	77.68	33.25	6.584	21.778000000000002	17.877	65.38600000000001	1.196	65.815	84.405	42.558	4.652	23.421999999999997	16.506	18.67	18.604	19.271	33.735	22.195999999999998	37.878	14.960999999999999	16.0	14.687000000000001	27.944000000000003	27.493000000000002	20.1	35.665	12.957	11.33	13.311	24.732	1.8730000000000002	16.709	26.605999999999998
