	MG1655-1	HMDA7-1_1	rpsG1-1	nusA_sspA-1	ybeX-1	mpl-1	rpsG1_ybeX-1	rpsG1_mpl-1	MG1655-2	HMDA7-1_2	rpsG1-2	nusA_sspA-2	ybeX-2	mpl-2	rpsG1_ybeX-2	rpsG1_mpl-2	MG1655-3	HMDA7-1_3	rpsG1-3	nusA_sspA-3	ybeX-3	mpl-3	rpsG1_ybeX-3	rpsG1_mpl-3	rpsG1_ybeX_mpl-1	nusA_sspA_ybeX-1	nusA_sspA_mpl-1	nusA_sspA_ybeX_mpl-1	proV_ptsP-1	proV_ptsP_ybeX-1	proV_ptsP_mpl-1	proV_ptsP_ybeX_mpl-1	rpsG1_ybeX_mpl-2	nusA_sspA_ybeX-2	nusA_sspA_mpl-2	nusA_sspA_ybeX_mpl-2	proV_ptsP-2	proV_ptsP_ybeX-2	proV_ptsP_mpl-2	proV_ptsP_ybeX_mpl-2	rpsG1_ybeX_mpl-3	nusA_sspA_ybeX-3	nusA_sspA_mpl-3	nusA_sspA_ybeX_mpl-3	proV_ptsP-3	proV_ptsP_ybeX-3	proV_ptsP_mpl-3	proV_ptsP_ybeX_mpl-3
41.84235	2.911	45.368	37.193000000000005	34.181999999999995	3.844	35.073	28.193	42.117	4.058	48.757	36.535	36.418	4.0489999999999995	37.805	28.144000000000002	42.097	3.264	46.178999999999995	36.643	35.772	4.012	37.774	28.759	43.083	24.919	33.227	34.538000000000004	30.311	3.495	2.594	29.855999999999998	10.067	25.734	25.86	37.094	31.515	2.299	1.814	14.661	4.115	25.561999999999998	8.814	20.669	14.323	1.234	1.128	5.934	2.178
42.00901	2.7889999999999997	45.471000000000004	37.584	34.051	3.852	35.039	28.316999999999997	42.64	3.906	49.026	36.567	36.451	4.058	38.163000000000004	28.463	42.32899999999999	3.338	46.25	37.26	35.836	4.119	37.872	29.339000000000002	43.869	25.656999999999996	33.321999999999996	34.896	29.851999999999997	3.602	2.636	30.209	10.211	25.369	25.885	37.42	31.545	2.404	1.921	15.360999999999999	4.125	25.489	8.795	20.885	14.437999999999999	1.307	1.005	6.206	2.2880000000000003
42.17576	2.907	45.821999999999996	38.02	34.547	3.873	35.99	28.118000000000002	43.05	4.0280000000000005	48.994	36.479	36.43	4.177	38.013000000000005	28.723000000000003	42.87	3.195	46.43899999999999	37.336999999999996	36.303000000000004	4.173	38.145	28.916	43.406000000000006	25.291	33.717	35.07	30.178	3.722	2.722	30.665	10.539000000000001	26.239	26.073	37.269	31.419	2.424	1.845	15.37	4.148	25.576999999999998	8.857000000000001	20.871	14.286	1.392	1.12	6.234	2.12
42.3423	2.8080000000000003	45.926	38.145	34.42	3.903	35.442	28.305999999999997	42.773999999999994	4.051	49.216	37.357	36.461	4.075	37.426	28.223000000000003	42.981	3.2260000000000004	46.38	37.205	36.107	4.2010000000000005	38.303000000000004	29.228	43.869	25.715	33.467	35.101	30.454	3.6830000000000003	2.685	30.065	10.770999999999999	25.75	25.973000000000003	37.17	31.43	2.423	1.808	15.786	4.206	24.767	8.902999999999999	20.945999999999998	14.505	1.2930000000000001	1.09	6.218	2.3
42.50904	2.861	45.875	37.711	34.443000000000005	3.891	35.109	28.53	43.148	4.037	48.966	37.249	36.71	4.127	38.549	28.997	43.353	3.344	46.295	37.064	36.063	4.026	38.097	28.38	44.562	25.164	33.427	35.056999999999995	30.448	3.7680000000000002	2.576	30.87	10.945	26.398000000000003	26.101999999999997	37.126	31.811999999999998	2.379	1.9580000000000002	17.058	4.257	25.156999999999996	8.789	20.851999999999997	14.319	1.217	1.178	6.364	2.155
42.67579	2.9760000000000004	46.082	38.395	34.539	3.9410000000000003	35.787	28.096	42.961000000000006	4.058	49.277	37.249	36.483000000000004	4.178	37.545	28.63	43.428000000000004	3.264	46.503	37.032	36.226	4.11	38.326	28.662	44.382	25.244	33.519	35.155	30.473000000000003	3.787	2.497	29.889	10.911	26.059	26.184	37.192	31.741999999999997	2.428	1.7169999999999999	16.869	4.277	25.789	8.912	21.090999999999998	14.42	1.3630000000000002	1.128	6.421	2.113
42.84246	2.872	46.218	37.983000000000004	34.518	3.935	36.415	28.371	43.423	3.986	49.31399999999999	37.13	36.397	4.075	37.491	28.709	43.5	3.258	46.833999999999996	37.205	35.653	4.136	38.205999999999996	28.514	45.49100000000001	25.39	33.759	34.841	30.486	3.878	2.685	30.519000000000002	11.062999999999999	26.01	26.232	37.235	31.528000000000002	2.423	1.808	17.246	4.0760000000000005	24.864	8.806000000000001	21.043000000000003	14.343	1.39	1.123	6.608	2.2030000000000003
43.00907	2.9189999999999996	46.316	38.330999999999996	34.83	4.047	36.014	28.414	44.589	4.003	49.57899999999999	36.989000000000004	36.938	4.058	37.871	28.593000000000004	43.985	3.338	46.9	37.552	36.324	4.119	37.417	28.689	44.941	25.073	33.549	35.188	30.631	3.634	2.636	30.404	11.478	25.660999999999998	26.469	37.387	32.0	2.437	1.8230000000000002	17.213	4.125	25.326	8.795	21.275	14.568	1.242	1.135	6.401	2.19
43.17569	2.9219999999999997	46.231	38.505	35.263000000000005	3.9530000000000003	36.446	28.066	43.562	4.072	49.593	37.357	36.819	4.159	38.109	29.09	44.388000000000005	3.2760000000000002	47.173	37.628	36.465	4.252	37.525999999999996	28.991	45.733999999999995	25.276	33.852	35.589	30.609	3.7030000000000003	2.639	30.998	11.419	26.384	26.38	37.528	31.685	2.505	1.827	17.965999999999998	4.29	25.594	8.994	21.185	14.542	1.147	1.008	6.73	2.194
43.34255	2.928	46.648	38.17	34.797	3.926	36.24	28.570999999999998	44.821999999999996	4.111000000000001	49.556000000000004	37.216	37.036	4.197	37.611	29.173000000000002	43.698	3.444	47.167	37.78	36.584	4.128	37.515	28.814	45.891000000000005	24.901	33.839	35.286	30.725	4.002	2.742	30.627	11.592	25.133000000000003	26.495	37.615	32.16	2.543	1.8	18.207	4.427	25.025	9.002	21.33	14.651	1.25	1.207	6.608	2.43
43.5092	2.931	46.661	38.669000000000004	34.97	4.059	36.153	28.546999999999997	44.31399999999999	4.0169999999999995	49.863	37.227	37.111999999999995	4.266	37.915	28.825	44.29600000000001	3.252	47.18	37.824	36.758	4.164	38.404	29.214000000000002	45.481	25.3	33.882	35.883	30.93	4.005	2.713	31.287	12.02	25.791999999999998	26.828000000000003	37.821999999999996	31.941999999999997	2.611	2.129	18.669	4.138	25.13	9.039	21.24	14.658	1.253	1.047	6.742000000000001	2.401
43.67585	2.928	46.323	38.723	34.992	3.991	36.793	28.246	44.333999999999996	4.013999999999999	49.718999999999994	37.444	37.069	4.295	37.904	29.401	44.641000000000005	3.282	47.361999999999995	38.073	36.876999999999995	4.258	38.523	28.684	45.988	25.291999999999998	33.97	35.806	30.725	3.839	2.645	30.886999999999997	12.21	25.718000000000004	26.69	37.843	32.355	2.51	1.8330000000000002	19.865	4.492	25.448	9.035	21.296999999999997	14.782	1.38	1.045	6.901	2.397
43.84255	2.987	46.946000000000005	38.602	35.198	4.18	35.764	28.456	44.407	4.169	49.82	37.422	37.274	4.289	38.207	28.57	44.388000000000005	3.341	47.563	38.246	36.821999999999996	4.155	38.111	29.186	46.968999999999994	25.633000000000003	33.949	35.361999999999995	30.544	3.897	2.639	30.803	12.394	25.506999999999998	26.705	37.691	32.302	2.44	1.989	19.331	4.388	24.294	8.994	21.476999999999997	14.769	1.31	1.105	6.99	2.227
44.00922	3.017	46.901	39.046	35.188	4.08	36.923	28.219	45.531000000000006	4.101	49.806000000000004	37.769	37.263000000000005	4.188	37.773	28.886	45.188	3.338	47.452	38.234	36.844	4.249	37.775	29.177	46.76	25.138	34.199	35.578	31.215999999999998	4.024	2.701	30.989	12.453	25.596	26.794	37.711999999999996	32.13	2.5340000000000003	1.921	20.104	4.482	25.294	9.087	21.47	14.665999999999999	1.3719999999999999	1.103	6.888	2.2230000000000003
44.17583	2.87	46.854	38.945	35.286	4.127	36.405	28.491999999999997	45.131	4.242	50.176	38.093	37.359	4.461	38.129	29.414	45.207	3.32	47.34	38.265	36.777	4.1	38.098	28.894000000000002	46.256	25.285	34.268	35.510999999999996	30.866	3.972	2.682	30.899	13.165999999999999	25.645	26.808000000000003	37.808	32.134	2.615	1.902	20.451	4.494	24.986	9.158999999999999	21.458000000000002	14.725999999999999	1.29	1.088	6.961	2.394
44.34264	3.017	46.998000000000005	39.338	35.35	4.047	36.923	28.122	45.824	4.263	50.196000000000005	37.964	37.328	4.3180000000000005	38.196	28.788	46.486999999999995	3.435	47.711999999999996	38.071999999999996	36.909	4.249	37.71	28.851999999999997	47.28	25.138	34.199	35.87	30.794	3.8289999999999997	2.733	30.956	12.875	25.791	26.859	38.199	32.422	2.5340000000000003	1.8880000000000001	21.176	4.612	25.000999999999998	9.022	21.73	14.860999999999999	1.3719999999999999	1.2	7.278	2.19
44.50928	3.1319999999999997	47.224	39.086	35.588	4.227	37.681	28.728	45.662	4.181	50.222	37.649	37.662	4.27	37.945	29.099	45.707	3.3560000000000003	47.548	38.275999999999996	36.756	4.298	37.719	29.195	47.957	24.741	34.148	35.717	30.778000000000002	4.073	2.718	30.714000000000002	13.237	25.035999999999998	27.109	38.046	32.274	2.52	1.905	21.432	4.563	24.506999999999998	9.163	21.563000000000002	14.927	1.358	1.026	6.965	2.3
44.67591	3.02	47.239	39.251999999999995	35.556	4.05	37.779	28.228	44.927	4.2669999999999995	50.34	37.78	37.632	4.321000000000001	37.589	28.895	45.98	3.471	47.465	38.830999999999996	37.147	4.317	38.403	29.250999999999998	47.391000000000005	24.886	34.632	35.882	31.226	4.027	2.7039999999999997	30.706	13.401	25.116999999999997	27.063000000000002	37.983000000000004	32.4	2.602	1.989	21.671	4.68	25.139	9.091000000000001	21.671999999999997	14.867	1.375	1.138	7.12	2.324
44.84258	3.0989999999999998	47.565	39.31	35.61	4.098	36.89	28.467	45.803000000000004	4.284	50.379	38.16	37.622	4.303999999999999	37.905	28.811	46.86	3.4530000000000003	48.085	38.692	36.878	4.17	38.166	29.818	47.916000000000004	24.925	34.39	36.035	31.08	3.946	2.7510000000000003	31.241	13.722999999999999	25.840999999999998	27.399	38.137	32.353	2.552	2.102	22.489	4.6	24.886	9.113	21.873	15.093	1.421	1.15	7.303999999999999	2.311
45.00927	3.017	47.55	39.923	35.675	4.08	37.021	28.057	46.148999999999994	4.101	50.618	38.061	37.653	4.3180000000000005	38.845	29.373	46.876999999999995	3.273	47.647	38.332	37.233000000000004	4.249	37.775	28.754	47.215	25.17	34.296	35.87	31.410999999999998	4.122	2.895	31.281	13.753	25.271	27.379	38.297	33.007	2.7939999999999996	2.0180000000000002	22.736	4.612	25.229	9.12	21.86	14.958	1.4040000000000001	1.135	7.311	2.32
45.17596	3.156	47.59	39.666	35.805	4.0889999999999995	37.866	28.441	46.35	4.209	50.726000000000006	38.484	37.946999999999996	4.295	38.489000000000004	28.588	46.461999999999996	3.444	47.98	38.885999999999996	37.137	4.258	38.783	28.976999999999997	47.516000000000005	24.965999999999998	34.75	35.904	31.343000000000004	4.229	2.742	31.83	14.062999999999999	25.328000000000003	27.405	38.135999999999996	32.55	2.543	1.8330000000000002	23.084	4.525	25.35	9.035	22.045	15.139000000000001	1.25	1.045	7.291	2.332
45.34266	3.002	47.631	39.733000000000004	35.903	4.195	37.996	28.044	46.388999999999996	4.218999999999999	50.867	38.126999999999995	38.078	4.337	38.36	28.811	46.403999999999996	3.388	48.28	38.92	37.593	4.333	37.548	29.232	47.525	25.511	34.586	36.23	31.241999999999997	4.434	2.7510000000000003	31.924	14.503	25.06	27.691	38.56	32.678000000000004	2.552	1.9069999999999998	23.563000000000002	4.502	24.691	9.145	22.068	15.093	1.389	1.052	7.434	2.344
45.50922	3.0260000000000002	47.851000000000006	40.251	36.033	4.186	36.858000000000004	28.766	46.512	4.209	50.92100000000001	38.289	37.979	4.425	38.001	29.629	46.82	3.477	48.045	38.885999999999996	37.332	4.323	39.043	28.684	48.263999999999996	25.064	34.652	36.196999999999996	31.245	4.3919999999999995	2.807	31.83	14.583	24.906	27.47	38.591	32.908	2.641	1.995	24.026999999999997	4.622	25.057	9.132	22.078000000000003	15.074000000000002	1.315	1.1420000000000001	7.681	2.397
45.67599	3.028	47.896	39.905	36.044000000000004	4.3839999999999995	37.616	28.482	46.916000000000004	4.212	51.261	38.626	38.153	4.396	38.208	29.183000000000003	46.67	3.577	48.058	39.19	37.343	4.4239999999999995	38.339	29.214000000000002	48.278	24.779	34.76	35.98	31.45	4.2	2.745	31.546999999999997	14.556	24.816	27.576	38.342	32.82	2.611	1.933	24.62	4.496	25.521	9.137	22.053	15.048	1.318	1.015	7.49	2.303
45.84267	2.9189999999999996	48.038000000000004	40.053000000000004	36.065	4.177	36.955999999999996	28.739	46.863	4.296	51.008	38.484	38.205	4.48	37.968	28.788	47.397	3.533	48.102	39.339	37.525999999999996	4.314	38.164	29.177	48.417	24.683000000000003	35.010999999999996	36.13	31.476	4.317	2.733	31.410999999999998	15.15	25.206	27.736	38.361999999999995	32.812	2.827	1.8880000000000001	25.171999999999997	4.709	24.936	9.12	22.151999999999997	15.152999999999999	1.3719999999999999	1.2329999999999999	7.96	2.32
46.00938	3.0460000000000003	47.977	40.04	36.37	4.207	38.073	28.795	47.483000000000004	4.396	51.251000000000005	38.758	38.123000000000005	4.513	37.851	29.337	47.63	3.465	48.333999999999996	39.258	37.736	4.476	37.885999999999996	29.465	48.786	24.468000000000004	34.985	36.048	31.574	4.415	2.861	31.084	15.504000000000001	24.701	27.954	38.573	33.273	2.758	2.05	26.134	4.809	24.788	9.357999999999999	22.228	15.280999999999999	1.4	1.0290000000000001	8.037	2.36
46.17603	3.135	47.937	40.233000000000004	36.141	4.361000000000001	37.259	28.671	47.541000000000004	4.19	51.207	38.854	38.024	4.6	38.046	29.243000000000002	47.29600000000001	3.488	48.131	39.68	37.409	4.369	37.69	29.014	48.157	24.738000000000003	34.759	36.046	31.48	4.242	2.82	31.218000000000004	15.583	24.58	27.603	38.343	32.884	2.5540000000000003	2.138	25.621	4.636	24.243000000000002	9.052	22.075	15.001	1.327	1.12	8.024	2.4130000000000003
46.34269	3.162	48.221000000000004	40.339	36.143	4.421	37.519	28.131	47.041000000000004	4.417	51.533	39.184	38.093	4.434	37.755	28.805999999999997	48.038000000000004	3.515	48.318000000000005	39.881	37.771	4.3	38.376	29.129	49.196999999999996	24.678	35.145	36.213	31.634	4.631	3.043	31.109	15.575	25.304000000000002	27.877	39.032	32.846	2.7430000000000003	1.9709999999999999	27.099	5.025	25.52	9.254	22.47	15.350999999999999	1.45	1.0759999999999998	8.325	2.677
46.50939	3.17	48.243	40.407	36.022	4.2989999999999995	37.53	28.061	47.131	4.388999999999999	51.677	39.191	38.003	4.539	37.275999999999996	28.634	47.211999999999996	3.491	48.242	39.626	37.388000000000005	4.372	37.863	29.316	48.431999999999995	24.453000000000003	35.094	36.155	31.75	4.409	2.855	31.684	15.622	24.783	28.002	38.68	32.959	2.655	2.044	27.125999999999998	4.737	24.772	9.317	22.408	15.267999999999999	1.264	1.252	8.289	2.645
46.67617	3.052	48.316	40.814	36.514	4.41	37.367	28.616999999999997	47.851000000000006	4.279	51.799	39.263000000000005	38.173	4.587	37.211999999999996	29.59	47.938	3.536	48.511	39.604	37.459	4.518	37.41	29.26	48.84	24.57	34.957	36.227	31.735	4.688	2.804	31.634	16.207	25.165	28.168000000000003	38.655	33.147	2.7969999999999997	2.059	27.355999999999998	4.886	25.086	9.317	22.589000000000002	15.395	1.3719999999999999	1.093	8.161	2.7710000000000004
46.84278	3.239	48.425	40.516999999999996	36.406	4.336	38.436	28.982	47.762	4.3069999999999995	51.655	39.125	38.1	4.417	38.085	29.24	47.917	3.658	48.653	39.794000000000004	37.648	4.413	37.826	29.53	48.856	24.502	35.236999999999995	36.611999999999995	31.88	4.487	2.8939999999999997	31.385	16.749000000000002	24.837	28.141	39.139	33.132	2.82	2.182	27.787	4.881	25.543000000000003	9.352	22.684	15.347999999999999	1.558	1.178	8.655	2.7060000000000004
