evolved_compound,grown_compound,strain,repl,growth_rate,rel_growth_rate,growth_ratio,exp_name
hexanoate,octanoate,HEXA4-10,2,0.39974622824081185,0.11801250176279943,1.4188795684424724,hexanoate_plate1_041715
hexanoate,octanoate,HEXA5-8,3,0.33660696537404045,0.05487323889602802,1.194769861535589,hexanoate_plate1_041715
hexanoate,octanoate,HEXA6-7,1,0.38598031626930335,0.10424658979129092,1.3700181412232402,hexanoate_plate1_041715
hexanoate,octanoate,HEXA7-2,2,0.19177583502382134,-0.08995789145419109,0.6806988904780211,hexanoate_plate1_041715
hexanoate,octanoate,HEXA7-4,3,0.18326756999583985,-0.09846615648217258,0.6504992223930377,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-5,1,0.1831936858391043,-0.09854004063890812,0.6502369742140242,hexanoate_plate1_041715
NA,octanoate,M9 blank,0,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
NA,octanoate,MG1655,5,0.28686388798459045,0.005130161506578024,1.0182092558484594,hexanoate_plate1_041715
hexanoate,octanoate,HEXA1-5,2,0.18564126898531824,-0.09609245749269418,0.6589245501631712,hexanoate_plate1_041715
hexanoate,octanoate,HEXA2-9,3,0.295865447448891,0.014131720970878558,1.05015984826361,hexanoate_plate1_041715
hexanoate,octanoate,HEXA3-7,1,0.2626701308727051,-0.01906359560530735,0.9323347053843227,hexanoate_plate1_041715
hexanoate,octanoate,HEXA4-4,2,0.3378850827609377,0.05615135628292528,1.1993064763132204,hexanoate_plate1_041715
hexanoate,octanoate,HEXA4-10,3,0.18698992385270455,-0.09474380262530788,0.6637115342571454,hexanoate_plate1_041715
hexanoate,octanoate,HEXA5-10,1,0.3455243829974658,0.06379065651945337,1.2264217966265811,hexanoate_plate1_041715
hexanoate,octanoate,HEXA6-7,2,0.40355828398427757,0.12182455750626514,1.4324102727394719,hexanoate_plate1_041715
hexanoate,octanoate,HEXA7-2,3,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-1,1,0.23927781542884438,-0.042455911049168044,0.849304832687536,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-5,2,0.3369786347430901,0.055244908265077664,1.1960890836737972,hexanoate_plate1_041715
NA,octanoate,M9 blank,0,0.5859960747675834,0.304262348289571,2.0799642346452147,hexanoate_plate1_041715
hexanoate,octanoate,HEXA1-1,1,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA1-5,3,0.17142013209895168,-0.11031359437906074,0.6084473245070642,hexanoate_plate1_041715
hexanoate,octanoate,HEXA2-10,1,0.40377491507550595,0.12204118859749352,1.4331791941388958,hexanoate_plate1_041715
hexanoate,octanoate,HEXA3-7,2,0.32706537701038535,0.045331650532372925,1.1609024631132006,hexanoate_plate1_041715
hexanoate,octanoate,HEXA4-4,3,0.19053753111232458,-0.09119619536568785,0.6763035916723831,hexanoate_plate1_041715
hexanoate,octanoate,HEXA5-7,1,0.2663260693460893,-0.015407657131923103,0.9453112791126,hexanoate_plate1_041715
hexanoate,octanoate,HEXA5-10,2,0.3106762187733748,0.028942492295362388,1.1027299523460539,hexanoate_plate1_041715
hexanoate,octanoate,HEXA6-7,3,0.3789196015748961,0.0971858750968837,1.3449564818235151,hexanoate_plate1_041715
hexanoate,octanoate,HEXA7-3,1,0.32080343333111144,0.03906970685309902,1.1386760021297917,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-1,2,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-5,3,0.21578730838912086,-0.06594641808889157,0.7659264337525515,hexanoate_plate1_041715
NA,octanoate,M9 blank,0,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA1-1,2,0.21137934880160197,-0.07035437767641045,0.7502805980813193,hexanoate_plate1_041715
hexanoate,octanoate,HEXA2-3,1,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA2-10,2,0.4742145805414067,0.19248085406339427,1.6832013208699605,hexanoate_plate1_041715
hexanoate,octanoate,HEXA3-7,3,0.31789526836691234,0.03616154188889992,1.1283536136796959,hexanoate_plate1_041715
hexanoate,octanoate,HEXA4-7,1,0.34595004279661123,0.06421631631859881,1.2279326551399252,hexanoate_plate1_041715
hexanoate,octanoate,HEXA5-7,2,0.24397879021991173,-0.037754936258100696,0.8659907114065478,hexanoate_plate1_041715
hexanoate,octanoate,HEXA5-10,3,0.27440485565218437,-0.00732887082582806,0.9739865336058726,hexanoate_plate1_041715
hexanoate,octanoate,HEXA6-9,1,0.4287298087155029,0.1469960822374905,1.5217553612593935,hexanoate_plate1_041715
hexanoate,octanoate,HEXA7-3,2,0.4015159542431209,0.1197822277651085,1.4251611238119082,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-1,3,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-5,4,0.24573809593899792,-0.0359956305390145,0.8722352804933926,hexanoate_plate1_041715
NA,octanoate,M9 blank,0,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA1-1,3,0.2043931239964018,-0.07734060248161062,0.7254833368782115,hexanoate_plate1_041715
hexanoate,octanoate,HEXA2-3,2,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA2-10,3,0.5230137386319973,0.24128001215398487,1.8564115314494138,hexanoate_plate1_041715
hexanoate,octanoate,HEXA3-9,1,0.34738993066099333,0.0656562041829809,1.2330434662678023,hexanoate_plate1_041715
hexanoate,octanoate,HEXA4-7,2,0.29729836853173214,0.015564642053719713,1.0552459311431939,hexanoate_plate1_041715
hexanoate,octanoate,HEXA5-7,3,0.37593818344870633,0.0942044569706939,1.3343740848792058,hexanoate_plate1_041715
hexanoate,octanoate,HEXA6-4,1,0.47965739642501964,0.19792366994700722,1.7025203280461843,hexanoate_plate1_041715
hexanoate,octanoate,HEXA6-9,2,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA7-3,3,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
hexanoate,octanoate,HEXA8-2,1,0.19927431545189644,-0.08245941102611598,0.7073143778100297,hexanoate_plate1_041715
NA,octanoate,M9 blank,0,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
NA,octanoate,M9 blank,0,0.0,-0.2817337264780124,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",MG1655,1,0.33593015261571735,-0.009563259609803088,0.9723199943286888,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-4,1,0.3435476030723203,-0.0019458091532001398,0.9943680282044567,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.3283095075719971,-0.01718390465352332,0.9502627140042064,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.37919342440753173,0.033700012182011296,1.097541692517175,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.31386943144682916,-0.031623980778691274,0.908467196016899,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",MG1655,2,0.3440363355668275,-0.0014570766586929351,0.9957826210077145,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-4,2,0.405529142176625,0.060035729951104566,1.1737680888453998,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-3,3,0.3264162124177506,-0.01907719980776984,0.9447827393151068,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-1,1,0.40638672214650773,0.06089330992098729,1.176250277910478,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-9,2,0.40938435132392037,0.06389093909839993,1.1849266493587878,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-7,3,0.3152821476432337,-0.030211264582286734,0.9125561775905401,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-8,1,0.3285862407596823,-0.016907171465838144,0.9510636936405549,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-4,2,0.32841812794847036,-0.017075284277050073,0.9505771060378303,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-9,3,0.33802622998616816,-0.007467182239352277,0.9783869041344323,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-4,1,0.3525323385936792,0.007038926368158782,1.0203735472778397,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-2,2,0.2354584342661792,-0.11003497795934122,0.6815135279988609,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",MG1655,3,0.3436482703361644,-0.0018451418893560279,0.9946594006598551,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-4,3,0.3988211988993962,0.05332778667387578,1.1543525427311654,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-9,1,0.3305790048925572,-0.014914407332963231,0.9568315724549101,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-1,2,0.4578801783553136,0.11238676612979315,1.3252935140089814,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-9,3,0.42118856927967674,0.0756951570541563,1.2190929099532188,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-10,1,0.34687019455092283,0.0013767823254023925,1.0039849741751479,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-8,2,0.33436471560563863,-0.011128696619881806,0.9677889759223034,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-4,3,0.34405576797306464,-0.0014376442524557942,0.995838866381865,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-2,1,0.34093739394797445,-0.004556018277545981,0.9868130096947492,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-4,2,0.3239507629672203,-0.02154264925830013,0.937646714825815,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-2,3,0.17645693264925547,-0.16903647957626497,0.5107389212216683,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",MG1655,4,0.3495946934248057,0.004101281199285267,1.0118707942153413,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-5,1,0.4352317093533541,0.08973829712783365,1.2597395317895586,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-9,2,0.34518061674293454,-0.0003127954825858925,0.9990946412535886,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-1,3,0.4040575854439484,0.05856417321842794,1.1695087985648775,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-4,1,0.39989345564472445,0.054400043419204014,1.15745609465831,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-10,2,0.3719450323998909,0.02645162017437047,1.0765618655475382,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-8,3,0.33164491801867824,-0.013848494206842199,0.9599167633396072,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-7,1,0.3435363736444028,-0.0019570385811176205,0.9943355256225836,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-2,2,0.30966167846830356,-0.03583173375721688,0.8962882286918172,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-4,3,0.34127579263030255,-0.004217619595217881,0.9877924746291115,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-5,1,0.3791144936886617,0.033621081463141245,1.0973132345608811,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.32469814873269676,-0.02079526349282368,0.9398099565520815,hexanoate_plate1_041715
NA,"1,2-propanediol",MG1655,5,0.35425760918408694,0.008764196958566506,1.0253671897883994,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-5,2,0.4064373257119453,0.06094391348642486,1.1763967454367663,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-9,3,0.34873455850485335,0.003241146279332918,1.0093812100741801,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-7,1,0.4194104303434694,0.07391701811794898,1.2139462447107376,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-4,2,0.3576472008838843,0.012153788658363862,1.0351780619493562,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-10,3,0.3410096399012109,-0.004483772324309521,0.98702211919056,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-10,1,0.35485596626984794,0.009362554044327509,1.0270990812357839,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-7,2,0.34988279648361104,0.004389384258090601,1.012704682933941,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-2,3,0.33736978465811684,-0.00812362756740359,0.9764868814282893,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-1,1,0.3371758704354992,-0.008317541790021254,0.975925613931556,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-5,2,0.3480860261200943,0.002592613894573881,1.0075040906796844,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.3455258576316019,3.244540608143831e-05,1.000093910346575,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-1,1,0.4452749490471297,0.09978153682160928,1.2888087971890967,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-5,3,0.3957295715432873,0.05023615931776687,1.1454041019021668,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-10,1,0.35937193703074943,0.013878524805228998,1.0401701575605435,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-7,2,0.4143921609845224,0.06889874875900198,1.199421309700772,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-4,3,0.36660142480563906,0.02110801258011863,1.0610952679072805,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-7,1,0.34052398669481637,-0.0049694255307040636,0.9856164391132869,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-10,2,0.3435386800746582,-0.001954732150862226,0.9943422013801343,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-7,3,0.32903816234970007,-0.016455249875820366,0.9523717405497758,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-3,1,0.32814440746413864,-0.017349004761381792,0.9497848464037941,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-1,2,0.1978785186839279,-0.14761489354159255,0.572741799646133,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-5,3,0.3733289469484753,0.027835534722954858,1.0805674833093062,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-1,2,0.44189449354026794,0.0964010813147475,1.2790243689272482,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-3,1,0.343600808238253,-0.0018926039872674272,0.994522025832342,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-10,2,0.3649926338570815,0.019499221631561092,1.0564387653760328,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-7,3,0.42133313220619134,0.0758397199806709,1.2195113345060444,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-7,1,0.3659661002885581,0.020472688063037647,1.0592563775128485,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-7,2,0.32289876104684273,-0.022594651178677705,0.9346017886907521,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-10,3,0.32943906469520173,-0.016054347530318702,0.95353211678653,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-9,1,0.33722577809208165,-0.008267634133438784,0.9760700672114636,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-3,2,0.3130599028281917,-0.03243350939732875,0.9061240873207799,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-1,3,0.21768648283413813,-0.1278069293913823,0.6300741928243874,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-5,4,0.35010649712778885,0.004613084902268416,1.0133521645826846,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.30903944154191215,-0.03645397068360828,0.8944872191663875,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA1-1,3,0.4348525383590502,0.08935912613352975,1.2586420550189845,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-3,2,0.31592296724426355,-0.029570444981256883,0.9144109730174687,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA2-10,3,0.3487484878989314,0.00325507567341099,1.0094215274683334,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA3-9,1,0.3921577579892068,0.04666434576368639,1.1350658047662752,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA4-7,2,0.3431848903793455,-0.0023085218461749157,0.9933181885254934,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA5-7,3,0.32885593770593363,-0.016637474519586803,0.9518443075009294,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-4,1,0.31062115228569154,-0.0348722599398289,0.8990653404497737,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA6-9,2,0.3206570907647757,-0.024836321460744715,0.9281134731317747,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA7-3,3,0.3252520684516012,-0.02024134377391923,0.9414132279873785,hexanoate_plate1_041715
hexanoate,"1,2-propanediol",HEXA8-2,1,0.3066604369340452,-0.038832975291475225,0.8876014015974144,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,"1,2-propanediol",M9 blank,0,0.0,-0.34549341222552044,0.0,hexanoate_plate1_041715
NA,butanol,MG1655,1,0.4727945467206662,-0.01684567723279118,0.965595806045558,23butanediol_041415
"2,3-butanediol",butanol,23BD1-8,1,0.48811408268681844,-0.001526141266638914,0.9968831374711895,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,MG1655,2,0.5051789278329178,0.015538703879460491,1.031734941533189,23butanediol_041415
"2,3-butanediol",butanol,23BD1-8,2,0.5208082892710052,0.031168065317547844,1.0636550344371023,23butanediol_041415
"2,3-butanediol",butanol,23BD2-4,3,0.2823023670802439,-0.20733785687321343,0.5765506044435559,23butanediol_041415
"2,3-butanediol",butanol,23BD3-3,1,0.3257026954096398,-0.16393752854381755,0.6651877837565066,23butanediol_041415
"2,3-butanediol",butanol,23BD3-9,2,0.36261068349934583,-0.12702954045411152,0.7405655535641077,23butanediol_041415
"2,3-butanediol",butanol,23BD4-4,3,0.4889607830056394,-0.0006794409478179664,0.9986123669695026,23butanediol_041415
"2,3-butanediol",butanol,23BD5-7,1,0.6708588036747589,0.18121857972130156,1.3701055813145924,23butanediol_041415
"2,3-butanediol",butanol,23BD6-1,2,0.0,-0.48964022395345735,0.0,23butanediol_041415
"2,3-butanediol",butanol,23BD7-10,3,0.6726828439300753,0.18304261997661792,1.3738308476756538,23butanediol_041415
"2,3-butanediol",butanol,23BD7-7,1,0.662214557823105,0.17257433386964766,1.3524513008270571,23butanediol_041415
"2,3-butanediol",butanol,23BD8-5,2,0.5591721190211216,0.06953189506766427,1.1420060927720546,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,MG1655,3,0.4889022843782642,-0.0007379395751931361,0.9984928942944375,23butanediol_041415
"2,3-butanediol",butanol,23BD1-8,3,0.5071051953971397,0.017464971443682364,1.0356689883495815,23butanediol_041415
"2,3-butanediol",butanol,23BD2-7,1,0.3026220083564705,-0.18701821559698684,0.6180497302959248,23butanediol_041415
"2,3-butanediol",butanol,23BD3-3,2,0.3864035549929517,-0.10323666896050565,0.7891581126098031,23butanediol_041415
"2,3-butanediol",butanol,23BD3-9,3,0.3416201665616428,-0.14802005739181456,0.6976962877014684,23butanediol_041415
"2,3-butanediol",butanol,23BD4-7,1,0.1222380267304743,-0.36740219722298306,0.2496486619164965,23butanediol_041415
"2,3-butanediol",butanol,23BD5-7,2,0.6606681931477397,0.17102796919428237,1.349293135709658,23butanediol_041415
"2,3-butanediol",butanol,23BD6-1,3,0.6897566274181747,0.20011640346471732,1.4087009066553717,23butanediol_041415
"2,3-butanediol",butanol,23BD7-4,1,0.6674480021792107,0.1778077782257534,1.3631396472906092,23butanediol_041415
"2,3-butanediol",butanol,23BD7-7,2,0.6446610828929676,0.1550208589395103,1.316601560402533,23butanediol_041415
"2,3-butanediol",butanol,23BD8-5,3,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,MG1655,4,0.49166748146260564,0.0020272575091482836,1.0041403001836324,23butanediol_041415
"2,3-butanediol",butanol,23BD1-9,1,0.4537988827577277,-0.03584134119572968,0.9268006600717171,23butanediol_041415
"2,3-butanediol",butanol,23BD2-7,2,0.3011971951838943,-0.18844302876956304,0.6151398117417015,23butanediol_041415
"2,3-butanediol",butanol,23BD3-3,3,0.4201270226428701,-0.06951320131058725,0.8580320857846948,23butanediol_041415
"2,3-butanediol",butanol,23BD4-3,1,0.5239615829956576,0.034321359042200295,1.0700950562539215,23butanediol_041415
"2,3-butanediol",butanol,23BD4-7,2,0.4588229725354986,-0.03081725141795877,0.9370614383574661,23butanediol_041415
"2,3-butanediol",butanol,23BD5-7,3,0.0,-0.48964022395345735,0.0,23butanediol_041415
"2,3-butanediol",butanol,23BD2-5,1,0.3012252328869211,-0.18841499106653625,0.6151970735875532,23butanediol_041415
"2,3-butanediol",butanol,23BD7-4,2,0.6284049185715581,0.13876469461810076,1.283401338022611,23butanediol_041415
"2,3-butanediol",butanol,23BD7-7,3,0.6180145057786468,0.12837428182518945,1.2621808330791713,23butanediol_041415
"2,3-butanediol",butanol,23BD8-7,1,0.45011326158214615,-0.0395269623713112,0.9192734574537968,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
NA,butanol,MG1655,5,0.4896578793728332,1.7655419375872672e-05,1.000036057943184,23butanediol_041415
"2,3-butanediol",butanol,23BD1-9,2,0.489708737862464,6.851390900664e-05,1.0001399270436842,23butanediol_041415
"2,3-butanediol",butanol,23BD2-7,3,0.31142981697262906,-0.1782104069808283,0.6360380576131588,23butanediol_041415
"2,3-butanediol",butanol,23BD3-4,1,0.333493230173349,-0.15614699378010838,0.6810985165406858,23butanediol_041415
"2,3-butanediol",butanol,23BD4-3,2,0.5155633652209516,0.025923141267494232,1.0529432428124172,23butanediol_041415
"2,3-butanediol",butanol,23BD4-7,3,0.4562270224073905,-0.03341320154606686,0.9317596882129461,23butanediol_041415
"2,3-butanediol",butanol,23BD5-10,1,0.6022125152696108,0.11257229131615348,1.2299081770840257,23butanediol_041415
"2,3-butanediol",butanol,23BD2-5,2,0.31133869961365407,-0.17830152433980329,0.6358519671848861,23butanediol_041415
"2,3-butanediol",butanol,23BD7-4,3,0.6449585886684575,0.1553183647150001,1.3172091611692505,23butanediol_041415
"2,3-butanediol",butanol,23BD8-2,1,0.4339384301327853,-0.05570179382067203,0.8862393424892177,23butanediol_041415
"2,3-butanediol",butanol,23BD8-7,2,0.49543948011657635,0.005799256163118993,1.0118439128964827,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
"2,3-butanediol",butanol,23BD1-6,1,0.4968319266492065,0.007191702695749147,1.0146877285482836,23butanediol_041415
"2,3-butanediol",butanol,23BD1-9,3,0.4526552098328427,-0.03698501412061467,0.9244649187070663,23butanediol_041415
"2,3-butanediol",butanol,23BD2-9,1,0.25707698620135433,-0.23256323775210302,0.5250324087462853,23butanediol_041415
"2,3-butanediol",butanol,23BD3-4,2,0.3096880302938191,-0.17995219365963827,0.6324807790367656,23butanediol_041415
"2,3-butanediol",butanol,23BD4-3,3,0.5227357445829749,0.03309552062951754,1.06759150700957,23butanediol_041415
"2,3-butanediol",butanol,23BD5-1,1,0.5849792054292863,0.09533898147582892,1.1947123149034655,23butanediol_041415
"2,3-butanediol",butanol,23BD5-10,2,0.5098260214861684,0.020185797532711047,1.0412257746508788,23butanediol_041415
"2,3-butanediol",butanol,23BD2-5,3,0.29745508393652986,-0.1921851400169275,0.6074972385536781,23butanediol_041415
"2,3-butanediol",butanol,23BD7-5,1,0.6862704180193849,0.19663019406592758,1.4015809658738703,23butanediol_041415
"2,3-butanediol",butanol,23BD8-2,2,0.43170156835061346,-0.05793865560284389,0.8816709641723568,23butanediol_041415
"2,3-butanediol",butanol,23BD8-7,3,0.4661439914985232,-0.02349623245493415,0.9520132715706633,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
"2,3-butanediol",butanol,23BD1-6,2,0.4763554005394244,-0.013284823414032976,0.9728681943105725,23butanediol_041415
"2,3-butanediol",butanol,23BD2-4,1,0.07260445964305492,-0.41703576431040246,0.1482812401661599,23butanediol_041415
"2,3-butanediol",butanol,23BD2-9,2,0.30264861678671967,-0.18699160716673768,0.6181040731153,23butanediol_041415
"2,3-butanediol",butanol,23BD3-4,3,0.2859566822750092,-0.20368354167844815,0.5840138703600274,23butanediol_041415
"2,3-butanediol",butanol,23BD4-4,1,0.5729538667490444,0.083313642795587,1.170152774873958,23butanediol_041415
"2,3-butanediol",butanol,23BD5-1,2,0.6265943816882281,0.13695415773477077,1.2797036498124568,23butanediol_041415
"2,3-butanediol",butanol,23BD5-10,3,0.6134263791104617,0.12378615515700436,1.2528104291708901,23butanediol_041415
"2,3-butanediol",butanol,23BD7-10,1,0.6341353767994496,0.1444951528459923,1.2951047438041512,23butanediol_041415
"2,3-butanediol",butanol,23BD7-5,2,0.691124568082043,0.20148434412858568,1.411494673582491,23butanediol_041415
"2,3-butanediol",butanol,23BD8-2,3,0.4280566906597246,-0.06158353329373273,0.874226972619826,23butanediol_041415
NA,butanol,M9 blank,0,0.0,-0.48964022395345735,0.0,23butanediol_041415
